idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,PagDiagnosiDiGravidanza,DataAnalisiPag,NumeroCampionePag
-9223372035278440583,-9223372036848635311,21,BZ,C4,11,15,11,2021,RIVEDIBILE,2021-11-15,146503.0
-9223372035278440586,-9223372036846493708,21,BZ,C4,11,17,11,2021,POSITIVA,2021-11-17,146516.0
-9223372035278440589,-9223372036846493704,21,BZ,C4,11,17,11,2021,POSITIVA,2021-11-17,500702.0
-9223372035278440592,-9223372036847969405,21,BZ,C4,11,17,11,2021,POSITIVA,2021-11-17,146518.0
-9223372035278440595,-9223372036848123154,21,BZ,C4,11,17,11,2021,POSITIVA,2021-11-17,146517.0
-9223372035278440598,-9223372036848657785,21,BZ,C4,11,17,11,2021,POSITIVA,2021-11-17,500701.0
-9223372035278440601,-9223372036846491560,21,BZ,C4,11,15,11,2021,POSITIVA,2021-11-15,146514.0
-9223372035278440604,-9223372036846491538,21,BZ,C4,11,15,11,2021,POSITIVA,2021-11-15,146511.0
-9223372035278440607,-9223372036848624542,21,BZ,C4,11,15,11,2021,POSITIVA,2021-11-15,146513.0
-9223372035278440610,-9223372036848640263,21,BZ,C4,11,15,11,2021,POSITIVA,2021-11-15,146512.0
-9223372035282153146,-9223372036847920227,21,BZ,C4,11,13,11,2021,POSITIVA,2021-11-13,150713.0
-9223372035282153257,-9223372036848637773,21,BZ,C4,11,12,11,2021,POSITIVA,2021-11-12,405401.0
-9223372035305772285,-9223372036849120514,21,BZ,C4,11,15,11,2021,POSITIVA,2021-11-15,231103.0
-9223372035305772288,-9223372036849107380,21,BZ,C4,11,15,11,2021,POSITIVA,2021-11-15,231106.0
-9223372035305772323,-9223372036839478344,21,BZ,C4,11,16,11,2021,POSITIVA,2021-11-16,231115.0
-9223372035305772326,-9223372036848625921,21,BZ,C4,11,16,11,2021,POSITIVA,2021-11-16,231114.0
-9223372035305772339,-9223372036848652808,21,BZ,C4,11,16,11,2021,NEGATIVA,2021-11-16,231113.0
-9223372035305772374,-9223372036846488287,21,BZ,C4,11,12,11,2021,NEGATIVA,2021-11-12,334001.0
-9223372035314269030,-9223372036847954960,17,BS,C4,11,12,11,2021,POSITIVA,2021-11-12,86168425.0
-9223372035329027044,-9223372036847961460,21,BZ,C4,11,13,11,2021,POSITIVA,2021-11-13,165414.0
-9223372035329027047,-9223372036848629912,21,BZ,C4,11,13,11,2021,POSITIVA,2021-11-13,165415.0
-9223372035329027060,-9223372036848625615,21,BZ,C4,11,10,11,2021,POSITIVA,2021-11-10,165405.0
-9223372035329027104,-9223372036847954006,21,BZ,C4,11,11,11,2021,POSITIVA,2021-11-11,323709.0
-9223372035329027120,-9223372036848117769,21,BZ,C4,11,8,11,2021,POSITIVA,2021-11-08,323707.0
-9223372035329027193,-9223372036847979804,21,BZ,C4,11,12,11,2021,POSITIVA,2021-11-12,165416.0
-9223372035329027320,-9223372036848627498,21,BZ,C4,11,12,11,2021,POSITIVA,2021-11-12,183606.0
-9223372035329027396,-9223372036846487030,21,BZ,C4,11,11,11,2021,POSITIVA,2021-11-11,279310.0
-9223372035329027399,-9223372036847958226,21,BZ,C4,11,11,11,2021,POSITIVA,2021-11-11,279309.0
-9223372035351131868,-9223372036848642776,21,BZ,C4,11,11,11,2021,POSITIVA,2021-11-11,233103.0
-9223372035351131883,-9223372036847976561,21,BZ,C4,11,11,11,2021,POSITIVA,2021-11-11,233104.0
-9223372035354314874,-9223372036846162362,16,BG,C4,11,11,11,2021,NEGATIVA,2021-11-11,85537948.0
-9223372035354314877,-9223372036849604465,16,BG,C4,11,11,11,2021,NEGATIVA,2021-11-11,85538190.0
-9223372035354314885,-9223372036849604464,16,BG,C4,11,11,11,2021,POSITIVA,2021-11-11,85538171.0
-9223372035354314890,-9223372036850039807,16,BG,C4,11,11,11,2021,POSITIVA,2021-11-11,85537883.0
-9223372035356701987,-9223372036848644076,21,BZ,C4,11,10,11,2021,POSITIVA,2021-11-10,233407.0
-9223372035356702005,-9223372036848640255,21,BZ,C4,11,10,11,2021,POSITIVA,2021-11-10,233404.0
-9223372035356702014,-9223372036848115954,21,BZ,C4,11,10,11,2021,POSITIVA,2021-11-10,233406.0
-9223372035356702023,-9223372036847924464,21,BZ,C4,11,9,11,2021,POSITIVA,2021-11-09,173610.0
-9223372035440799438,-9223372036848636677,21,BZ,C4,11,5,11,2021,POSITIVA,2021-11-05,111314.0
-9223372035440799441,-9223372036847964727,21,BZ,C4,11,6,11,2021,POSITIVA,2021-11-06,347006.0
-9223372035440799452,-9223372036847959178,21,BZ,C4,11,6,11,2021,POSITIVA,2021-11-06,347005.0
-9223372035440799464,-9223372036848126220,21,BZ,C4,11,6,11,2021,NEGATIVA,2021-11-06,347004.0
-9223372035440799493,-9223372036847962882,21,BZ,C4,11,8,11,2021,NEGATIVA,2021-11-08,105704.0
-9223372035440799565,-9223372036847913304,21,BZ,C4,11,7,11,2021,POSITIVA,2021-11-07,111302.0
-9223372035440799570,-9223372036847945054,21,BZ,C4,11,7,11,2021,POSITIVA,2021-11-07,111301.0
-9223372035440799581,-9223372036847955269,21,BZ,C4,11,5,11,2021,POSITIVA,2021-11-05,111304.0
-9223372035440799677,-9223372036848116208,21,BZ,C4,11,7,11,2021,POSITIVA,2021-11-07,347011.0
-9223372035440799686,-9223372036848640620,21,BZ,C4,11,7,11,2021,NEGATIVA,2021-11-07,347013.0
-9223372035440800029,-9223372036848656353,21,BZ,C4,11,7,11,2021,POSITIVA,2021-11-07,347012.0
-9223372035440800279,-9223372036847987826,21,BZ,C4,11,7,11,2021,RIVEDIBILE,2021-11-07,105706.0
-9223372035473950814,-9223372036847924382,21,BZ,C4,11,5,11,2021,POSITIVA,2021-11-05,123908.0
-9223372035473950888,-9223372036847948455,21,BZ,C4,11,4,11,2021,POSITIVA,2021-11-04,123918.0
-9223372035473950893,-9223372036848127130,21,BZ,C4,11,4,11,2021,POSITIVA,2021-11-04,319601.0
-9223372035473950930,-9223372036848628897,21,BZ,C4,11,3,11,2021,POSITIVA,2021-11-03,123913.0
-9223372035473950933,-9223372036848637874,21,BZ,C4,11,3,11,2021,POSITIVA,2021-11-03,123912.0
-9223372035473951078,-9223372036848622462,21,BZ,C4,11,4,11,2021,POSITIVA,2021-11-04,326301.0
-9223372035473951108,-9223372036846488565,21,BZ,C4,11,6,11,2021,NEGATIVA,2021-11-06,326318.0
-9223372035473951111,-9223372036847911658,21,BZ,C4,11,6,11,2021,POSITIVA,2021-11-06,419701.0
-9223372035473951115,-9223372036848629772,21,BZ,C4,11,6,11,2021,POSITIVA,2021-11-06,326317.0
-9223372035503675243,-9223372036846491730,21,BZ,C4,11,3,11,2021,POSITIVA,2021-11-03,103418.0
-9223372035503675333,-9223372036848615554,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,414403.0
-9223372035503675383,-9223372036847965785,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,234417.0
-9223372035503675403,-9223372036848119005,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,234416.0
-9223372035514846872,-9223372036847962432,22,TN,C4,11,5,11,2021,POSITIVA,2021-11-05,0.0
-9223372035515116683,-9223372036847988304,22,TN,C4,11,5,11,2021,POSITIVA,2021-11-05,0.0
-9223372035515116705,-9223372036848592029,22,TN,C4,11,5,11,2021,NEGATIVA,2021-11-05,0.0
-9223372035597803280,-9223372036844349845,21,BZ,C4,11,1,11,2021,POSITIVA,2021-11-01,105708.0
-9223372035597803518,-9223372036848123704,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,206918.0
-9223372035597803527,-9223372036848125539,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,235401.0
-9223372035597803577,-9223372036848624212,21,BZ,C4,11,3,11,2021,POSITIVA,2021-11-03,206902.0
-9223372035597803587,-9223372036848004494,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,282311.0
-9223372035597803633,-9223372036848628602,21,BZ,C4,11,4,11,2021,NEGATIVA,2021-11-04,206906.0
-9223372035597803678,-9223372036847920376,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,282306.0
-9223372035597803681,-9223372036848614610,21,BZ,C4,11,1,11,2021,POSITIVA,2021-11-01,282302.0
-9223372035602122388,-9223372036850183361,24,VI,C4,11,3,11,2021,POSITIVA,2021-11-03,39376978.0
-9223372035602122404,-9223372036850185867,24,VI,C4,11,3,11,2021,POSITIVA,2021-11-03,39376925.0
-9223372035602122409,-9223372036850186240,24,VI,C4,11,3,11,2021,POSITIVA,2021-11-03,39377134.0
-9223372035602122427,-9223372036849232702,24,VI,C4,11,3,11,2021,POSITIVA,2021-11-03,39377141.0
-9223372035602122445,-9223372036850176249,24,VI,C4,11,3,11,2021,POSITIVA,2021-11-03,39376737.0
-9223372035602122649,-9223372036850350397,25,BL,C4,11,2,11,2021,POSITIVA,2021-11-02,39374843.0
-9223372035602122667,-9223372036850350384,25,BL,C4,11,2,11,2021,POSITIVA,2021-11-02,39374602.0
-9223372035620815455,-9223372036846489276,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,250502.0
-9223372035620815467,-9223372036846490944,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,239318.0
-9223372035620815470,-9223372036847962702,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,250504.0
-9223372035620815473,-9223372036848648382,21,BZ,C4,11,2,11,2021,RIVEDIBILE,2021-11-02,239315.0
-9223372035620815476,-9223372036848642554,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,239316.0
-9223372035620815479,-9223372036848657405,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,250503.0
-9223372035620815482,-9223372036848655214,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,250505.0
-9223372035620815485,-9223372036848654782,21,BZ,C4,11,2,11,2021,NEGATIVA,2021-11-02,239317.0
-9223372035620815488,-9223372036848647506,21,BZ,C4,11,2,11,2021,POSITIVA,2021-11-02,250501.0
-9223372035620815576,-9223372036847940310,21,BZ,C4,11,1,11,2021,POSITIVA,2021-11-01,250510.0
-9223372035623266997,-9223372036850176168,24,VI,C4,11,3,11,2021,POSITIVA,2021-11-03,39377338.0
-9223372035649058016,-9223372036848634052,21,BZ,C4,11,1,11,2021,POSITIVA,2021-11-01,313011.0
-9223372035649058019,-9223372036848642854,21,BZ,C4,11,1,11,2021,POSITIVA,2021-11-01,313012.0
-9223372033804121133,-9223372036848122505,22,TN,C4,11,30,4,2022,RIVEDIBILE,2022-04-30,33.0
-9223372033804121136,-9223372036847939685,22,TN,C4,11,30,4,2022,RIVEDIBILE,2022-04-30,32.0
-9223372033808666614,-9223372036848632350,21,BZ,C4,11,30,4,2022,NEGATIVA,2022-04-30,154806.0
-9223372033808666620,-9223372036848125995,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,307204.0
-9223372033808666623,-9223372036847946298,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,406102.0
-9223372033809152662,-9223372036845533608,16,BG,C4,11,29,4,2022,POSITIVA,2022-04-29,50090816.0
-9223372033810285604,-9223372036848631190,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,232704.0
-9223372033812412995,-9223372036848125739,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,224108.0
-9223372033812413005,-9223372036849145379,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,224110.0
-9223372033812413027,-9223372036848660686,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,224109.0
-9223372033812413224,-9223372036847934390,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,126808.0
-9223372033812413276,-9223372036848616529,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,126804.0
-9223372033812413352,-9223372036848642143,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,126805.0
-9223372033812413361,-9223372036846034161,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,224106.0
-9223372033812413373,-9223372036846488799,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,224105.0
-9223372033812413404,-9223372036848618065,21,BZ,C4,11,29,4,2022,NEGATIVA,2022-04-29,224104.0
-9223372033812413747,-9223372036845983549,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,224101.0
-9223372033812414183,-9223372036847951936,21,BZ,C4,11,27,4,2022,POSITIVA,2022-04-27,261208.0
-9223372033812414212,-9223372036848613074,21,BZ,C4,11,27,4,2022,POSITIVA,2022-04-27,261209.0
-9223372033812414334,-9223372036847936349,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,261207.0
-9223372033812414435,-9223372036846488708,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,343804.0
-9223372033812414457,-9223372036846488703,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,343805.0
-9223372033812414487,-9223372036848623167,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,343806.0
-9223372033812414530,-9223372036847938390,21,BZ,C4,11,30,4,2022,POSITIVA,2022-04-30,419109.0
-9223372033877789840,-9223372036848117216,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,496914.0
-9223372033877789845,-9223372036848641652,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,496912.0
-9223372033877789876,-9223372036848655031,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,496913.0
-9223372033877789890,-9223372036848649949,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,496911.0
-9223372033877790401,-9223372036848636692,21,BZ,C4,11,26,4,2022,NEGATIVA,2022-04-26,250114.0
-9223372033877790432,-9223372036847976488,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,250113.0
-9223372033877790441,-9223372036848629883,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,250115.0
-9223372033877790739,-9223372036846323770,21,BZ,C4,11,29,4,2022,NEGATIVA,2022-04-29,415505.0
-9223372033877790745,-9223372036846079083,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,415504.0
-9223372033877790779,-9223372036846493807,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,415503.0
-9223372033877790789,-9223372036846137132,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,415502.0
-9223372033877790832,-9223372036846326916,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,415506.0
-9223372033877790839,-9223372036847984680,21,BZ,C4,11,27,4,2022,RIVEDIBILE,2022-04-27,415513.0
-9223372033877790864,-9223372036848126423,21,BZ,C4,11,27,4,2022,POSITIVA,2022-04-27,415512.0
-9223372033877790884,-9223372036848639316,21,BZ,C4,11,27,4,2022,NEGATIVA,2022-04-27,415511.0
-9223372033877790889,-9223372036848013270,21,BZ,C4,11,28,4,2022,POSITIVA,2022-04-28,250116.0
-9223372033877790912,-9223372036846323433,21,BZ,C4,11,25,4,2022,NEGATIVA,2022-04-25,415510.0
-9223372033877790939,-9223372036848640844,21,BZ,C4,11,26,4,2022,POSITIVA,2022-04-26,415508.0
-9223372033877790979,-9223372036847952822,21,BZ,C4,11,27,4,2022,POSITIVA,2022-04-27,415501.0
-9223372033877791029,-9223372036847930107,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,135907.0
-9223372033877791032,-9223372036847941769,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,135903.0
-9223372033877791036,-9223372036847941770,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,135905.0
-9223372033877791059,-9223372036847941771,21,BZ,C4,11,29,4,2022,POSITIVA,2022-04-29,135906.0
-9223372033877791124,-9223372036847951975,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,496915.0
-9223372033877791134,-9223372036846009710,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,496917.0
-9223372034010895457,-9223372036846487902,21,BZ,C4,11,26,4,2022,POSITIVA,2022-04-26,170706.0
-9223372034010895460,-9223372036848117827,21,BZ,C4,11,26,4,2022,POSITIVA,2022-04-26,170707.0
-9223372034010895481,-9223372036849137348,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,209401.0
-9223372034010895501,-9223372036846044794,21,BZ,C4,11,26,4,2022,POSITIVA,2022-04-26,209403.0
-9223372034010895504,-9223372036848637340,21,BZ,C4,11,26,4,2022,POSITIVA,2022-04-26,209402.0
-9223372034010895507,-9223372036846326990,21,BZ,C4,11,28,4,2022,NEGATIVA,2022-04-28,316001.0
-9223372034010895548,-9223372036848613586,21,BZ,C4,11,26,4,2022,POSITIVA,2022-04-26,316004.0
-9223372034042649886,-9223372036848013263,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,436016.0
-9223372034042649889,-9223372036848013264,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,436015.0
-9223372034042649892,-9223372036846646780,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,219905.0
-9223372034042649906,-9223372036848623309,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,219906.0
-9223372034042649933,-9223372036847940371,21,BZ,C4,11,23,4,2022,NEGATIVA,2022-04-23,436012.0
-9223372034042649936,-9223372036848126202,21,BZ,C4,11,23,4,2022,NEGATIVA,2022-04-23,436013.0
-9223372034042649939,-9223372036848632832,21,BZ,C4,11,20,4,2022,NEGATIVA,2022-04-20,436004.0
-9223372034042649977,-9223372036848609485,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,436003.0
-9223372034042649980,-9223372036846034181,21,BZ,C4,11,20,4,2022,POSITIVA,2022-04-20,436002.0
-9223372034042649983,-9223372036848659668,21,BZ,C4,11,20,4,2022,POSITIVA,2022-04-20,436001.0
-9223372034042650074,-9223372036848612828,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,201502.0
-9223372034042650110,-9223372036845779165,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,215606.0
-9223372034042650121,-9223372036846326667,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,215611.0
-9223372034042650124,-9223372036847952888,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,215610.0
-9223372034042650127,-9223372036848125572,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,215609.0
-9223372034042650137,-9223372036848612244,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,215608.0
-9223372034042650159,-9223372036848645577,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,215604.0
-9223372034042650171,-9223372036848658700,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,215605.0
-9223372034042650218,-9223372036848120404,21,BZ,C4,11,23,4,2022,POSITIVA,2022-04-23,215607.0
-9223372034042650262,-9223372036846206013,21,BZ,C4,11,23,4,2022,POSITIVA,2022-04-23,215614.0
-9223372034091730917,-9223372036847934271,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,249408.0
-9223372034091731453,-9223372036847950516,21,BZ,C4,11,22,4,2022,NEGATIVA,2022-04-22,203509.0
-9223372034091731542,-9223372036846154632,21,BZ,C4,11,25,4,2022,RIVEDIBILE,2022-04-25,413904.0
-9223372034091731547,-9223372036847940347,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,413903.0
-9223372034091731550,-9223372036846487447,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,430209.0
-9223372034091731553,-9223372036846326272,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,430211.0
-9223372034091731578,-9223372036846166053,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,430210.0
-9223372034091731594,-9223372036846323837,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,410316.0
-9223372034091731597,-9223372036846490114,21,BZ,C4,11,22,4,2022,RIVEDIBILE,2022-04-22,410317.0
-9223372034091731600,-9223372036847984743,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,410313.0
-9223372034091731614,-9223372036846912133,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,410314.0
-9223372034091731641,-9223372036846490783,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,410315.0
-9223372034091731644,-9223372036847945020,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,410312.0
-9223372034091731647,-9223372036847951896,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,410310.0
-9223372034091731654,-9223372036849089200,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,410311.0
-9223372034091731695,-9223372036848123166,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,244702.0
-9223372034091731706,-9223372036847962853,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,244703.0
-9223372034091731729,-9223372036848009822,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,244704.0
-9223372034091731738,-9223372036846488842,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,410305.0
-9223372034091731741,-9223372036846195364,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,410308.0
-9223372034091731744,-9223372036848611957,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,410304.0
-9223372034091731756,-9223372036848657027,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,410303.0
-9223372034091731784,-9223372036848660306,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,410307.0
-9223372034091731788,-9223372036848659670,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,410306.0
-9223372034091731791,-9223372036847936313,21,BZ,C4,11,20,4,2022,POSITIVA,2022-04-20,410302.0
-9223372034091731822,-9223372036846257574,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,232708.0
-9223372034091731832,-9223372036848631190,21,BZ,C4,11,25,4,2022,NEGATIVA,2022-04-25,232704.0
-9223372034091731879,-9223372036847943536,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,402204.0
-9223372034091731882,-9223372036848125275,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,402206.0
-9223372034091731970,-9223372036847936319,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,402205.0
-9223372034091731973,-9223372036848126660,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,402207.0
-9223372034091732117,-9223372036846492844,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,413902.0
-9223372034091732120,-9223372036847950595,21,BZ,C4,11,24,4,2022,NEGATIVA,2022-04-24,413901.0
-9223372034091732137,-9223372036846492408,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,413905.0
-9223372034091732158,-9223372036847951948,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,413906.0
-9223372034091732164,-9223372036848126440,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,413907.0
-9223372034091732167,-9223372036848658275,21,BZ,C4,11,22,4,2022,POSITIVA,2022-04-22,413908.0
-9223372034091732170,-9223372036846254788,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,430201.0
-9223372034091732178,-9223372036847951966,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,430204.0
-9223372034091732201,-9223372036848126577,21,BZ,C4,11,25,4,2022,POSITIVA,2022-04-25,430202.0
-9223372034091732214,-9223372036848126219,21,BZ,C4,11,25,4,2022,NEGATIVA,2022-04-25,430203.0
-9223372034091732217,-9223372036848648727,21,BZ,C4,11,25,4,2022,NEGATIVA,2022-04-25,413909.0
-9223372034091732247,-9223372036848640374,21,BZ,C4,11,24,4,2022,POSITIVA,2022-04-24,232711.0
-9223372034154911724,-9223372036848123101,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,216618.0
-9223372034154911727,-9223372036848624557,21,BZ,C4,11,21,4,2022,RIVEDIBILE,2022-04-21,216616.0
-9223372034154911730,-9223372036849119106,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,216617.0
-9223372034154911733,-9223372036849131259,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,216615.0
-9223372034154911745,-9223372036847987646,21,BZ,C4,11,21,4,2022,POSITIVA,2022-04-21,216602.0
-9223372034154911751,-9223372036847954123,21,BZ,C4,11,20,4,2022,NEGATIVA,2022-04-20,343906.0
-9223372034156865904,-9223372036848630327,21,BZ,C4,11,18,4,2022,NEGATIVA,2022-04-18,283618.0
-9223372034156865907,-9223372036847941732,21,BZ,C4,11,19,4,2022,POSITIVA,2022-04-19,283605.0
-9223372034156865928,-9223372036848127087,21,BZ,C4,11,20,4,2022,RIVEDIBILE,2022-04-20,283603.0
-9223372034156865931,-9223372036848125992,21,BZ,C4,11,19,4,2022,POSITIVA,2022-04-19,283601.0
-9223372034156865934,-9223372036848623336,21,BZ,C4,11,19,4,2022,NEGATIVA,2022-04-19,283602.0
-9223372034156865937,-9223372036846646866,21,BZ,C4,11,19,4,2022,POSITIVA,2022-04-19,283606.0
-9223372034156865943,-9223372036847955289,21,BZ,C4,11,19,4,2022,POSITIVA,2022-04-19,213115.0
-9223372034156865946,-9223372036847999796,21,BZ,C4,11,19,4,2022,NEGATIVA,2022-04-19,213116.0
-9223372034156865973,-9223372036847310229,21,BZ,C4,11,16,4,2022,POSITIVA,2022-04-16,213111.0
-9223372034159768064,-9223372036846491362,21,BZ,C4,11,18,4,2022,POSITIVA,2022-04-18,109310.0
-9223372034159768076,-9223372036848009899,21,BZ,C4,11,17,4,2022,POSITIVA,2022-04-17,109313.0
-9223372034159768079,-9223372036847940432,21,BZ,C4,11,17,4,2022,POSITIVA,2022-04-17,109312.0
-9223372034159768082,-9223372036847951974,21,BZ,C4,11,16,4,2022,POSITIVA,2022-04-16,109318.0
-9223372034159768085,-9223372036848121906,21,BZ,C4,11,16,4,2022,POSITIVA,2022-04-16,317302.0
-9223372034159768088,-9223372036848613086,21,BZ,C4,11,16,4,2022,POSITIVA,2022-04-16,109315.0
-9223372034159768091,-9223372036848637603,21,BZ,C4,11,16,4,2022,POSITIVA,2022-04-16,317301.0
-9223372034159994851,-9223372036850092895,24,VI,C4,11,14,4,2022,POSITIVA,2022-04-14,51358817.0
-9223372034162318861,-9223372036847971543,21,BZ,C4,11,16,4,2022,POSITIVA,2022-04-16,343507.0
-9223372034162318864,-9223372036848122457,21,BZ,C4,11,16,4,2022,NEGATIVA,2022-04-16,343509.0
-9223372034162318873,-9223372036848117836,21,BZ,C4,11,15,4,2022,POSITIVA,2022-04-15,187606.0
-9223372034162318876,-9223372036848125540,21,BZ,C4,11,15,4,2022,POSITIVA,2022-04-15,187605.0
-9223372034162318879,-9223372036846323826,21,BZ,C4,11,15,4,2022,NEGATIVA,2022-04-15,186810.0
-9223372034162318882,-9223372036846490103,21,BZ,C4,11,18,4,2022,POSITIVA,2022-04-18,439101.0
-9223372034162318885,-9223372036848119296,21,BZ,C4,11,18,4,2022,POSITIVA,2022-04-18,343515.0
-9223372034162318888,-9223372036848657318,21,BZ,C4,11,18,4,2022,NEGATIVA,2022-04-18,343516.0
-9223372034162318891,-9223372036846323430,21,BZ,C4,11,15,4,2022,POSITIVA,2022-04-15,343504.0
-9223372034162318894,-9223372036849157479,21,BZ,C4,11,15,4,2022,POSITIVA,2022-04-15,343506.0
-9223372034162318897,-9223372036848636333,21,BZ,C4,11,15,4,2022,NEGATIVA,2022-04-15,343505.0
-9223372034162318906,-9223372036846323765,21,BZ,C4,11,14,4,2022,POSITIVA,2022-04-14,175918.0
-9223372034162318909,-9223372036847987767,21,BZ,C4,11,17,4,2022,POSITIVA,2022-04-17,158002.0
-9223372034162318912,-9223372036847936330,21,BZ,C4,11,15,4,2022,POSITIVA,2022-04-15,343518.0
-9223372034162318915,-9223372036847956598,21,BZ,C4,11,15,4,2022,POSITIVA,2022-04-15,343517.0
