"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataIdentificazioneUnivoca","IdentificazioneSoggetto"
-9223372032419425280,-9223372036848618496,21,"BZ","C4",11,25,3,2023,"2023-03-25",-9223372036848618496
-9223372032428496896,-9223372036807907328,24,"VI","C4",11,1,3,2023,"2023-03-01",-9223372036807908352
-9223372032447197184,-9223372036807831552,22,"TN","C4",11,27,3,2023,"2023-03-27",-9223372036807831552
-9223372032447553536,-9223372036807832576,4,"CN","C4",11,20,3,2023,"2023-03-20",-9223372036807831552
-9223372032452422656,-9223372036808008704,21,"BZ","C4",11,1,3,2023,"2023-03-01",-9223372036808007680
-9223372032461847552,-9223372036807888896,97,"LC","C4",11,16,3,2023,"2023-03-16",-9223372036807887872
-9223372032462735360,-9223372036807889920,25,"BL","C4",11,18,3,2023,"2023-03-18",-9223372036807889920
-9223372032468130816,-9223372036807901184,22,"TN","C4",11,1,3,2023,"2023-03-01",-9223372036807900160
-9223372032469702656,-9223372036807925760,14,"SO","C4",11,29,3,2023,"2023-03-29",-9223372036807925760
-9223372032469703680,-9223372036808001536,14,"SO","C4",11,29,3,2023,"2023-03-29",-9223372036808001536
-9223372032481274880,-9223372036807943168,14,"SO","C4",11,25,3,2023,"2023-03-25",-9223372036807944192
-9223372032495141888,-9223372036807979008,22,"TN","C4",11,21,3,2023,"2023-03-21",-9223372036807980032
-9223372032495148032,-9223372036808647680,22,"TN","C4",11,21,3,2023,"2023-03-21",-9223372036808647680
-9223372032495149056,-9223372036808918016,22,"TN","C4",11,21,3,2023,"2023-03-21",-9223372036808918016
-9223372032505805824,-9223372036808020992,22,"TN","C4",11,3,3,2023,"2023-03-03",-9223372036808019968
-9223372032526608384,-9223372036808096768,14,"SO","C4",11,12,3,2023,"2023-03-12",-9223372036808095744
-9223372032539353088,-9223372036808289280,30,"UD","C4",11,8,3,2023,"2023-03-08",-9223372036808288256
-9223372032539353088,-9223372036808186880,22,"TN","C4",11,8,3,2023,"2023-03-08",-9223372036808187904
-9223372030333064192,-9223372036806881280,21,"BZ","C4",11,22,4,2023,"2023-04-22",-9223372036806880256
-9223372030858059776,-9223372036807019520,14,"SO","C4",11,26,4,2023,"2023-04-26",-9223372036807019520
-9223372030871676928,-9223372036807340032,37,"BO","C4",11,11,4,2023,"2023-04-11",-9223372036807340032
-9223372031593687040,-9223372036806994944,22,"TN","C4",11,28,4,2023,"2023-04-28",-9223372036806995968
-9223372031991400448,-9223372036806794240,22,"TN","C4",11,25,4,2023,"2023-04-25",-9223372036806794240
-9223372032053267456,-9223372036807114752,24,"VI","C4",11,20,4,2023,"2023-04-20",-9223372036807115776
-9223372032170014720,-9223372036806977536,24,"VI","C4",11,25,4,2023,"2023-04-25",-9223372036806977536
-9223372032183589888,-9223372036807138304,21,"BZ","C4",11,21,4,2023,"2023-04-21",-9223372036807138304
-9223372032189408256,-9223372036807090176,21,"BZ","C4",11,28,4,2023,"2023-04-28",-9223372036807090176
-9223372032192787456,-9223372036807135232,10,"GE","C4",11,10,4,2023,"2023-04-10",-9223372036807136256
-9223372032203085824,-9223372036807111680,22,"TN","C4",11,23,4,2023,"2023-04-23",-9223372036807111680
-9223372032210865152,-9223372036807058432,17,"BS","C4",11,27,4,2023,"2023-04-27",-9223372036807058432
-9223372032221839360,-9223372036807277568,21,"BZ","C4",11,17,4,2023,"2023-04-17",-9223372036807277568
-9223372032242703360,-9223372036807172096,21,"BZ","C4",11,3,4,2023,"2023-04-03",-9223372036807172096
-9223372032250797056,-9223372036807275520,4,"CN","C4",11,18,4,2023,"2023-04-18",-9223372036807275520
-9223372032250797056,-9223372036807205888,4,"CN","C4",11,21,4,2023,"2023-04-21",-9223372036807205888
-9223372032269028352,-9223372036807301120,96,"BI","C4",11,15,4,2023,"2023-04-15",-9223372036807300096
-9223372032274387968,-9223372036807309312,17,"BS","C4",11,23,4,2023,"2023-04-23",-9223372036807308288
-9223372032277227520,-9223372036807317504,14,"SO","C4",11,8,4,2023,"2023-04-08",-9223372036807317504
-9223372032285422592,-9223372036807384064,22,"TN","C4",11,28,4,2023,"2023-04-28",-9223372036807384064
-9223372032398225408,-9223372036807593984,22,"TN","C4",11,1,4,2023,"2023-04-01",-9223372036807593984
-9223372032410722304,-9223372036807709696,24,"VI","C4",11,13,4,2023,"2023-04-13",-9223372036807709696
-9223372032414018560,-9223372036807716864,14,"SO","C4",11,12,4,2023,"2023-04-12",-9223372036807715840
-9223372032443607040,-9223372036807813120,22,"TN","C4",11,3,4,2023,"2023-04-03",-9223372036807812096
-9223372030409238528,-9223372036806643712,17,"BS","C4",11,17,5,2023,"2023-05-17",-9223372036806643712
-9223372031232844800,-9223372036806623232,13,"CO","C4",11,9,5,2023,"2023-05-09",-9223372036806624256
-9223372031552858112,-9223372036806466560,67,"TE","C4",11,24,5,2023,"2023-05-24",-9223372036806467584
-9223372031829909504,-9223372036806932480,14,"SO","C4",11,3,5,2023,"2023-05-03",-9223372036806932480
-9223372031834782720,-9223372036806754304,30,"UD","C4",11,15,5,2023,"2023-05-15",-9223372036806754304
-9223372031894591488,-9223372036806931456,30,"UD","C4",11,8,5,2023,"2023-05-08",-9223372036806932480
-9223372031894918144,-9223372036806416384,21,"BZ","C4",11,29,5,2023,"2023-05-29",-9223372036806416384
-9223372031949538304,-9223372036806592512,93,"PN","C4",11,16,5,2023,"2023-05-16",-9223372036806592512
-9223372032003698688,-9223372036806585344,24,"VI","C4",11,13,5,2023,"2023-05-13",-9223372036806584320
-9223372032012283904,-9223372036806582272,2,"VC","C4",11,21,5,2023,"2023-05-21",-9223372036806582272
-9223372032017756160,-9223372036806659072,17,"BS","C4",11,19,5,2023,"2023-05-19",-9223372036806660096
-9223372032027992064,-9223372036806663168,21,"BZ","C4",11,19,5,2023,"2023-05-19",-9223372036806664192
-9223372032027995136,-9223372036806645760,21,"BZ","C4",11,24,5,2023,"2023-05-24",-9223372036806645760
-9223372032058911744,-9223372036806625280,21,"BZ","C4",11,10,5,2023,"2023-05-10",-9223372036806624256
-9223372032059487232,-9223372036806588416,21,"BZ","C4",11,28,5,2023,"2023-05-28",-9223372036806588416
-9223372032059508736,-9223372036806642688,21,"BZ","C4",11,25,5,2023,"2023-05-25",-9223372036806643712
-9223372032059511808,-9223372036806758400,21,"BZ","C4",11,15,5,2023,"2023-05-15",-9223372036806758400
-9223372032059513856,-9223372036806860800,21,"BZ","C4",11,10,5,2023,"2023-05-10",-9223372036806859776
-9223372032084516864,-9223372036806814720,97,"LC","C4",11,15,5,2023,"2023-05-15",-9223372036806815744
-9223372032091067392,-9223372036806798336,21,"BZ","C4",11,6,5,2023,"2023-05-06",-9223372036806798336
-9223372032109570048,-9223372036806946816,6,"AL","C4",11,15,5,2023,"2023-05-15",-9223372036806947840
-9223372032113009664,-9223372036806701056,21,"BZ","C4",11,16,5,2023,"2023-05-16",-9223372036806700032
-9223372032122833920,-9223372036806722560,22,"TN","C4",11,31,5,2023,"2023-05-31",-9223372036806723584
-9223372032130791424,-9223372036806813696,22,"TN","C4",11,10,5,2023,"2023-05-10",-9223372036806813696
-9223372032146182144,-9223372036806828032,22,"TN","C4",11,26,5,2023,"2023-05-26",-9223372036806828032
-9223372032152728576,-9223372036806854656,21,"BZ","C4",11,12,5,2023,"2023-05-12",-9223372036806855680
-9223372032155257856,-9223372036806841344,17,"BS","C4",11,24,5,2023,"2023-05-24",-9223372036806840320
-9223372032158691328,-9223372036806876160,16,"BG","C4",11,5,5,2023,"2023-05-05",-9223372036806876160
-9223372032188283904,-9223372036806981632,22,"TN","C4",11,6,5,2023,"2023-05-06",-9223372036806981632
-9223372032192786432,-9223372036807001088,22,"TN","C4",11,2,5,2023,"2023-05-02",-9223372036807000064
-9223372032215525376,-9223372036807071744,21,"BZ","C4",11,2,5,2023,"2023-05-02",-9223372036807071744
-9223372032220565504,-9223372036807096320,23,"VR","C4",11,15,5,2023,"2023-05-15",-9223372036807096320
-9223372032266123264,-9223372036807278592,22,"TN","C4",11,5,5,2023,"2023-05-05",-9223372036807279616
-9223372032266126336,-9223372036807557120,22,"TN","C4",11,5,5,2023,"2023-05-05",-9223372036807556096
-9223372030473614336,-9223372036803083264,30,"UD","C4",11,11,6,2023,"2023-06-11",-9223372036803084288
-9223372030485741568,-9223372036806057984,16,"BG","C4",11,10,6,2023,"2023-06-10",-9223372036806057984
-9223372030871644160,-9223372036806438912,37,"BO","C4",11,6,6,2023,"2023-06-06",-9223372036806439936
-9223372030888624128,-9223372036806048768,93,"PN","C4",11,19,6,2023,"2023-06-19",-9223372036806047744
-9223372031128258560,-9223372036806433792,14,"SO","C4",11,2,6,2023,"2023-06-02",-9223372036806433792
-9223372031523687424,-9223372036806349824,4,"CN","C4",11,14,6,2023,"2023-06-14",-9223372036806349824
-9223372031735743488,-9223372036806348800,14,"SO","C4",11,8,6,2023,"2023-06-08",-9223372036806347776
-9223372031755672576,-9223372036806476800,21,"BZ","C4",11,2,6,2023,"2023-06-02",-9223372036806475776
-9223372031830309888,-9223372036807842816,14,"SO","C4",11,14,6,2023,"2023-06-14",-9223372036807843840
-9223372031834422272,-9223372036806226944,21,"BZ","C4",11,12,6,2023,"2023-06-12",-9223372036806227968
-9223372031848710144,-9223372036806369280,21,"BZ","C4",11,9,6,2023,"2023-06-09",-9223372036806368256
-9223372031849578496,-9223372036806189056,17,"BS","C4",11,25,6,2023,"2023-06-25",-9223372036806188032
-9223372031891057664,-9223372036806128640,16,"BG","C4",11,27,6,2023,"2023-06-27",-9223372036806127616
-9223372031895141376,-9223372036806313984,21,"BZ","C4",11,15,6,2023,"2023-06-15",-9223372036806313984
-9223372031895155712,-9223372036806135808,21,"BZ","C4",11,22,6,2023,"2023-06-22",-9223372036806135808
-9223372031926486016,-9223372036806240256,21,"BZ","C4",11,22,6,2023,"2023-06-22",-9223372036806240256
-9223372031926502400,-9223372036806390784,21,"BZ","C4",11,10,6,2023,"2023-06-10",-9223372036806391808
-9223372031959516160,-9223372036806227968,21,"BZ","C4",11,20,6,2023,"2023-06-20",-9223372036806227968
-9223372031986436096,-9223372036806292480,22,"TN","C4",11,30,6,2023,"2023-06-30",-9223372036806292480
-9223372031996088320,-9223372036806451200,21,"BZ","C4",11,6,6,2023,"2023-06-06",-9223372036806452224
-9223372031996135424,-9223372036806469632,21,"BZ","C4",11,1,6,2023,"2023-06-01",-9223372036806469632
-9223372032022667264,-9223372036806403072,21,"BZ","C4",11,5,6,2023,"2023-06-05",-9223372036806404096
-9223372032027999232,-9223372036806424576,21,"BZ","C4",11,9,6,2023,"2023-06-09",-9223372036806423552
-9223372032040142848,-9223372036806470656,16,"BG","C4",11,13,6,2023,"2023-06-13",-9223372036806471680
-9223372032040807424,-9223372036807091200,30,"UD","C4",11,23,6,2023,"2023-06-23",-9223372036807092224
-9223372032090403840,-9223372036849139712,21,"BZ","C4",11,2,6,2023,"2023-06-02",-9223372036849139712
-9223372032112348160,-9223372036814005248,14,"SO","C4",11,8,6,2023,"2023-06-08",-9223372036814004224
-9223372032143233024,-9223372036806821888,22,"TN","C4",11,1,6,2023,"2023-06-01",-9223372036806821888
-9223372030254174208,-9223372036805891072,21,"BZ","C4",11,7,7,2023,"2023-07-07",-9223372036805892096
-9223372030883586048,-9223372036805868544,14,"SO","C4",11,24,7,2023,"2023-07-24",-9223372036805867520
-9223372031232844800,-9223372036805618688,13,"CO","C4",11,26,7,2023,"2023-07-26",-9223372036805619712
-9223372031541325824,-9223372036805940224,22,"TN","C4",11,10,7,2023,"2023-07-10",-9223372036805940224
-9223372031673368576,-9223372036805661696,11,"SP","C4",11,24,7,2023,"2023-07-24",-9223372036805661696
-9223372031694468096,-9223372036805826560,22,"TN","C4",11,10,7,2023,"2023-07-10",-9223372036805827584
-9223372031712763904,-9223372036806043648,13,"CO","C4",11,1,7,2023,"2023-07-01",-9223372036806043648
-9223372031734717440,-9223372036805752832,21,"BZ","C4",11,18,7,2023,"2023-07-18",-9223372036805751808
-9223372031734886400,-9223372036814442496,67,"TE","C4",11,14,7,2023,"2023-07-14",-9223372036814442496
-9223372031737062400,-9223372036805757952,16,"BG","C4",11,26,7,2023,"2023-07-26",-9223372036805757952
-9223372031763390464,-9223372036805870592,21,"BZ","C4",11,20,7,2023,"2023-07-20",-9223372036805871616
-9223372031763395584,-9223372036805878784,21,"BZ","C4",11,8,7,2023,"2023-07-08",-9223372036805879808
-9223372031763397632,-9223372036805881856,21,"BZ","C4",11,19,7,2023,"2023-07-19",-9223372036805881856
-9223372031780343808,-9223372036805882880,21,"BZ","C4",11,21,7,2023,"2023-07-21",-9223372036805883904
-9223372031806512128,-9223372036805948416,21,"BZ","C4",11,20,7,2023,"2023-07-20",-9223372036805948416
-9223372031820127232,-9223372036806023168,21,"BZ","C4",11,8,7,2023,"2023-07-08",-9223372036806024192
-9223372031829301248,-9223372036805978112,22,"TN","C4",11,18,7,2023,"2023-07-18",-9223372036805978112
-9223372031843234816,-9223372036805985280,21,"BZ","C4",11,13,7,2023,"2023-07-13",-9223372036805984256
-9223372031849578496,-9223372036806012928,17,"BS","C4",11,9,7,2023,"2023-07-09",-9223372036806011904
-9223372031898595328,-9223372036806066176,22,"TN","C4",11,23,7,2023,"2023-07-23",-9223372036806066176
-9223372031907590144,-9223372036806090752,22,"TN","C4",11,7,7,2023,"2023-07-07",-9223372036806091776
-9223372031907705856,-9223372036806091776,22,"TN","C4",11,17,7,2023,"2023-07-17",-9223372036806091776
-9223372031912595456,-9223372036806107136,22,"TN","C4",11,20,7,2023,"2023-07-20",-9223372036806108160
-9223372031912597504,-9223372036806362112,22,"TN","C4",11,20,7,2023,"2023-07-20",-9223372036806362112
-9223372031926938624,-9223372036806139904,14,"SO","C4",11,17,7,2023,"2023-07-17",-9223372036806139904
-9223372031939436544,-9223372036806180864,26,"TV","C4",11,14,7,2023,"2023-07-14",-9223372036806179840
-9223372030443481088,-9223372036805088256,21,"BZ","C4",11,25,8,2023,"2023-08-25",-9223372036805088256
-9223372030699198464,-9223372036805635072,30,"UD","C4",11,10,8,2023,"2023-08-10",-9223372036805636096
-9223372030948215808,-9223372036805173248,96,"BI","C4",11,21,8,2023,"2023-08-21",-9223372036805172224
-9223372030950576128,-9223372036805575680,6,"AL","C4",11,16,8,2023,"2023-08-16",-9223372036805575680
-9223372031233427456,-9223372036805581824,1,"TO","C4",11,13,8,2023,"2023-08-13",-9223372036805581824
-9223372031252875264,-9223372036805281792,13,"CO","C4",11,17,8,2023,"2023-08-17",-9223372036805281792
-9223372031440941056,-9223372036805248000,21,"BZ","C4",11,15,8,2023,"2023-08-15",-9223372036805248000
-9223372031500625920,-9223372036805170176,21,"BZ","C4",11,30,8,2023,"2023-08-30",-9223372036805170176
-9223372031500651520,-9223372036805204992,21,"BZ","C4",11,31,8,2023,"2023-08-31",-9223372036805203968
-9223372031517484032,-9223372036805209088,22,"TN","C4",11,30,8,2023,"2023-08-30",-9223372036805208064
-9223372031534113792,-9223372036805283840,21,"BZ","C4",11,25,8,2023,"2023-08-25",-9223372036805283840
-9223372031567597568,-9223372036805212160,21,"BZ","C4",11,30,8,2023,"2023-08-30",-9223372036805212160
-9223372031567622144,-9223372036805328896,21,"BZ","C4",11,22,8,2023,"2023-08-22",-9223372036805327872
-9223372031580749824,-9223372036805218304,30,"UD","C4",11,23,8,2023,"2023-08-23",-9223372036805218304
-9223372031590168576,-9223372036805650432,21,"BZ","C4",11,2,8,2023,"2023-08-02",-9223372036805650432
-9223372031599543296,-9223372036805545984,21,"BZ","C4",11,18,8,2023,"2023-08-18",-9223372036805545984
-9223372031610707968,-9223372036805272576,22,"TN","C4",11,10,8,2023,"2023-08-10",-9223372036805271552
-9223372031616223232,-9223372036805288960,21,"BZ","C4",11,16,8,2023,"2023-08-16",-9223372036805287936
-9223372031637746688,-9223372036805668864,21,"BZ","C4",11,5,8,2023,"2023-08-05",-9223372036805667840
-9223372031653757952,-9223372036805567488,22,"TN","C4",11,4,8,2023,"2023-08-04",-9223372036805568512
-9223372031669706752,-9223372036805683200,21,"BZ","C4",11,1,8,2023,"2023-08-01",-9223372036805684224
-9223372031686304768,-9223372036805624832,21,"BZ","C4",11,7,8,2023,"2023-08-07",-9223372036805623808
-9223372031690800128,-9223372036805639168,14,"SO","C4",11,30,8,2023,"2023-08-30",-9223372036805640192
-9223372031695330304,-9223372036805651456,21,"BZ","C4",11,19,8,2023,"2023-08-19",-9223372036805652480
-9223372031695422464,-9223372036805709824,21,"BZ","C4",11,3,8,2023,"2023-08-03",-9223372036805709824
-9223372031722956800,-9223372036805724160,22,"TN","C4",11,12,8,2023,"2023-08-12",-9223372036805724160
-9223372031722976256,-9223372036805725184,22,"TN","C4",11,12,8,2023,"2023-08-12",-9223372036805724160
-9223372031734962176,-9223372036805754880,21,"BZ","C4",11,10,8,2023,"2023-08-10",-9223372036805755904
-9223372031772734464,-9223372036805855232,24,"VI","C4",11,18,8,2023,"2023-08-18",-9223372036805856256
-9223372031839525888,-9223372036805984256,16,"BG","C4",11,2,8,2023,"2023-08-02",-9223372036805984256
-9223372030693038080,-9223372036804812800,22,"TN","C4",11,23,9,2023,"2023-09-23",-9223372036804811776
-9223372030737022976,-9223372036804876288,22,"TN","C4",11,20,9,2023,"2023-09-20",-9223372036804876288
-9223372030871671808,-9223372036805158912,37,"BO","C4",11,3,9,2023,"2023-09-03",-9223372036805159936
-9223372030937110528,-9223372036804777984,93,"PN","C4",11,29,9,2023,"2023-09-29",-9223372036804777984
-9223372030937110528,-9223372036804953088,93,"PN","C4",11,15,9,2023,"2023-09-15",-9223372036804952064
-9223372031247484928,-9223372036804802560,17,"BS","C4",11,29,9,2023,"2023-09-29",-9223372036804803584
-9223372031312772096,-9223372036804820992,21,"BZ","C4",11,16,9,2023,"2023-09-16",-9223372036804819968
-9223372031313965056,-9223372036804888576,22,"TN","C4",11,18,9,2023,"2023-09-18",-9223372036804887552
-9223372031319495680,-9223372036804682752,4,"CN","C4",11,25,9,2023,"2023-09-25",-9223372036804683776
-9223372031461464064,-9223372036804919296,21,"BZ","C4",11,20,9,2023,"2023-09-20",-9223372036804920320
-9223372031465546752,-9223372036804929536,21,"BZ","C4",11,23,9,2023,"2023-09-23",-9223372036804929536
-9223372031511917568,-9223372036805053440,22,"TN","C4",11,23,9,2023,"2023-09-23",-9223372036805052416
-9223372031534370816,-9223372036805200896,21,"BZ","C4",11,1,9,2023,"2023-09-01",-9223372036805199872
-9223372031534381056,-9223372036805120000,21,"BZ","C4",11,8,9,2023,"2023-09-08",-9223372036805120000
-9223372031545701376,-9223372036805137408,12,"VA","C4",11,5,9,2023,"2023-09-05",-9223372036805136384
-9223372031548701696,-9223372036805139456,22,"TN","C4",11,20,9,2023,"2023-09-20",-9223372036805140480
-9223372031568379904,-9223372036805185536,14,"SO","C4",11,28,9,2023,"2023-09-28",-9223372036805185536
-9223372031569243136,-9223372036805186560,22,"TN","C4",11,19,9,2023,"2023-09-19",-9223372036805187584
-9223372031578380288,-9223372036805216256,22,"TN","C4",11,20,9,2023,"2023-09-20",-9223372036805216256
-9223372031599713280,-9223372036848630784,21,"BZ","C4",11,1,9,2023,"2023-09-01",-9223372036848631808
-9223372031623920640,-9223372036805320704,22,"TN","C4",11,20,9,2023,"2023-09-20",-9223372036805319680
-9223372031649817600,-9223372036805558272,30,"UD","C4",11,15,9,2023,"2023-09-15",-9223372036805558272
-9223372031697126400,-9223372036805653504,21,"BZ","C4",11,2,9,2023,"2023-09-02",-9223372036805653504
-9223372030426891264,-9223372036804591616,26,"TV","C4",11,9,10,2023,"2023-10-09",-9223372036804591616
-9223372030496596992,-9223372036804411392,22,"TN","C4",11,30,10,2023,"2023-10-30",-9223372036804412416
-9223372030530912256,-9223372036804707328,22,"TN","C4",11,6,10,2023,"2023-10-06",-9223372036804708352
-9223372030737036288,-9223372036804425728,22,"TN","C4",11,30,10,2023,"2023-10-30",-9223372036804425728
-9223372030750513152,-9223372036804495360,22,"TN","C4",11,12,10,2023,"2023-10-12",-9223372036804496384
-9223372030858064896,-9223372036804391936,14,"SO","C4",11,21,10,2023,"2023-10-21",-9223372036804391936
-9223372030883609600,-9223372036804510720,14,"SO","C4",11,24,10,2023,"2023-10-24",-9223372036804511744
-9223372030885340160,-9223372036804626432,14,"SO","C4",11,15,10,2023,"2023-10-15",-9223372036804626432
-9223372030931649536,-9223372036804291584,21,"BZ","C4",11,28,10,2023,"2023-10-28",-9223372036804291584
-9223372030937590784,-9223372036804684800,16,"BG","C4",11,12,10,2023,"2023-10-12",-9223372036804683776
-9223372030937776128,-9223372036804193280,16,"BG","C4",11,30,10,2023,"2023-10-30",-9223372036804192256
-9223372030948215808,-9223372036804465664,96,"BI","C4",11,15,10,2023,"2023-10-15",-9223372036804465664
-9223372031171757056,-9223372036804543488,21,"BZ","C4",11,20,10,2023,"2023-10-20",-9223372036804544512
-9223372031194604544,-9223372036804433920,1,"TO","C4",11,18,10,2023,"2023-10-18",-9223372036804433920
-9223372031205827584,-9223372036804442112,21,"BZ","C4",11,26,10,2023,"2023-10-26",-9223372036804442112
-9223372031210724352,-9223372036804639744,21,"BZ","C4",11,14,10,2023,"2023-10-14",-9223372036804639744
-9223372031210842112,-9223372036804469760,21,"BZ","C4",11,26,10,2023,"2023-10-26",-9223372036804469760
-9223372031232842752,-9223372036804557824,13,"CO","C4",11,14,10,2023,"2023-10-14",-9223372036804557824
-9223372031248533504,-9223372036804679680,22,"TN","C4",11,10,10,2023,"2023-10-10",-9223372036804679680
-9223372031296169984,-9223372036804615168,24,"VI","C4",11,20,10,2023,"2023-10-20",-9223372036804616192
-9223372031296556032,-9223372036804616192,14,"SO","C4",11,20,10,2023,"2023-10-20",-9223372036804616192
-9223372031306658816,-9223372036804634624,21,"BZ","C4",11,3,10,2023,"2023-10-03",-9223372036804635648
-9223372031314347008,-9223372036804644864,22,"TN","C4",11,21,10,2023,"2023-10-21",-9223372036804643840
-9223372031319563264,-9223372036804731904,21,"BZ","C4",11,8,10,2023,"2023-10-08",-9223372036804731904
-9223372031386394624,-9223372036804700160,21,"BZ","C4",11,18,10,2023,"2023-10-18",-9223372036804700160
-9223372031394011136,-9223372036804727808,17,"BS","C4",11,15,10,2023,"2023-10-15",-9223372036804727808
-9223372031404766208,-9223372036848642048,21,"BZ","C4",11,20,10,2023,"2023-10-20",-9223372036848642048
-9223372031431840768,-9223372036804826112,21,"BZ","C4",11,16,10,2023,"2023-10-16",-9223372036804826112
-9223372031440126976,-9223372036804835328,21,"BZ","C4",11,9,10,2023,"2023-10-09",-9223372036804836352
-9223372031445109760,-9223372036804868096,22,"TN","C4",11,7,10,2023,"2023-10-07",-9223372036804868096
-9223372031450347520,-9223372036804891648,22,"TN","C4",11,8,10,2023,"2023-10-08",-9223372036804891648
-9223372031455345664,-9223372036804911104,21,"BZ","C4",11,4,10,2023,"2023-10-04",-9223372036804912128
-9223372031482902528,-9223372036804985856,25,"BL","C4",11,6,10,2023,"2023-10-06",-9223372036804985856
-9223372031508135936,-9223372036805040128,22,"TN","C4",11,10,10,2023,"2023-10-10",-9223372036805040128
-9223372031536314368,-9223372036805104640,22,"TN","C4",11,8,10,2023,"2023-10-08",-9223372036805103616
-9223372031545701376,-9223372036806376448,12,"VA","C4",11,6,10,2023,"2023-10-06",-9223372036806376448
-9223372031555806208,-9223372036805160960,22,"TN","C4",11,3,10,2023,"2023-10-03",-9223372036805159936
-9223372030053243904,-9223372036804231168,10,"GE","C4",11,4,11,2023,"2023-11-04",-9223372036804232192
-9223372030254136320,-9223372036803985408,21,"BZ","C4",11,6,11,2023,"2023-11-06",-9223372036803984384
-9223372030259280896,-9223372036804025344,4,"CN","C4",11,23,11,2023,"2023-11-23",-9223372036804024320
-9223372030259280896,-9223372036804148224,4,"CN","C4",11,16,11,2023,"2023-11-16",-9223372036804148224
-9223372030259280896,-9223372036804358144,4,"CN","C4",11,4,11,2023,"2023-11-04",-9223372036804358144
-9223372030511709184,-9223372036803102720,21,"BZ","C4",11,11,11,2023,"2023-11-11",-9223372036803103744
-9223372030541764608,-9223372036803776512,21,"BZ","C4",11,23,11,2023,"2023-11-23",-9223372036803776512
-9223372030609705984,-9223372036803156992,13,"CO","C4",11,10,11,2023,"2023-11-10",-9223372036803155968
-9223372030806510592,-9223372036803884032,22,"TN","C4",11,18,11,2023,"2023-11-18",-9223372036803884032
-9223372030819484672,-9223372036804029440,17,"BS","C4",11,22,11,2023,"2023-11-22",-9223372036804028416
-9223372030826900480,-9223372036804032512,21,"BZ","C4",11,22,11,2023,"2023-11-22",-9223372036804032512
-9223372030827196416,-9223372036803913728,21,"BZ","C4",11,28,11,2023,"2023-11-28",-9223372036803913728
-9223372030854605824,-9223372036803793920,10,"GE","C4",11,20,11,2023,"2023-11-20",-9223372036803793920
-9223372030885136384,-9223372036804123648,14,"SO","C4",11,10,11,2023,"2023-11-10",-9223372036804123648
-9223372030885186560,-9223372036804155392,14,"SO","C4",11,12,11,2023,"2023-11-12",-9223372036804156416
-9223372030888214528,-9223372036803950592,22,"TN","C4",11,19,11,2023,"2023-11-19",-9223372036803951616
-9223372030888623104,-9223372036803966976,22,"TN","C4",11,23,11,2023,"2023-11-23",-9223372036803968000
-9223372030925942784,-9223372036804044800,21,"BZ","C4",11,26,11,2023,"2023-11-26",-9223372036804043776
-9223372030929943552,-9223372036804338688,17,"BS","C4",11,5,11,2023,"2023-11-05",-9223372036804339712
-9223372030930468864,-9223372036804079616,21,"BZ","C4",11,20,11,2023,"2023-11-20",-9223372036804079616
-9223372030932831232,-9223372036804069376,14,"SO","C4",11,22,11,2023,"2023-11-22",-9223372036804068352
-9223372030940194816,-9223372036804104192,22,"TN","C4",11,16,11,2023,"2023-11-16",-9223372036804104192
-9223372031087681536,-9223372036804135936,22,"TN","C4",11,19,11,2023,"2023-11-19",-9223372036804135936
-9223372031094459392,-9223372036804159488,22,"TN","C4",11,16,11,2023,"2023-11-16",-9223372036804159488
-9223372031107142656,-9223372036804211712,30,"UD","C4",11,20,11,2023,"2023-11-20",-9223372036804211712
-9223372031107986432,-9223372036804213760,21,"BZ","C4",11,21,11,2023,"2023-11-21",-9223372036804213760
-9223372031119208448,-9223372036804243456,25,"BL","C4",11,14,11,2023,"2023-11-14",-9223372036804244480
-9223372031120267264,-9223372036804245504,22,"TN","C4",11,11,11,2023,"2023-11-11",-9223372036804245504
-9223372031121001472,-9223372036804246528,21,"BZ","C4",11,28,11,2023,"2023-11-28",-9223372036804247552
-9223372031127353344,-9223372036848120832,21,"BZ","C4",11,11,11,2023,"2023-11-11",-9223372036848119808
-9223372031127406592,-9223372036804312064,21,"BZ","C4",11,6,11,2023,"2023-11-06",-9223372036804312064
-9223372031127411712,-9223372036848645120,21,"BZ","C4",11,17,11,2023,"2023-11-17",-9223372036848644096
-9223372031136143360,-9223372036804294656,22,"TN","C4",11,22,11,2023,"2023-11-22",-9223372036804295680
-9223372031162485760,-9223372036804348928,22,"TN","C4",11,20,11,2023,"2023-11-20",-9223372036804347904
-9223372031171855360,-9223372036804381696,21,"BZ","C4",11,2,11,2023,"2023-11-02",-9223372036804381696
-9223372031173103616,-9223372036804366336,25,"BL","C4",11,9,11,2023,"2023-11-09",-9223372036804366336
-9223372031179020288,-9223372036804395008,97,"LC","C4",11,20,11,2023,"2023-11-20",-9223372036804396032
-9223372031184956416,-9223372036804403200,22,"TN","C4",11,25,11,2023,"2023-11-25",-9223372036804404224
-9223372031188056064,-9223372036804415488,16,"BG","C4",11,4,11,2023,"2023-11-04",-9223372036804415488
-9223372031209610240,-9223372036804449280,22,"TN","C4",11,23,11,2023,"2023-11-23",-9223372036804448256
