"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","CodiceAziendaNascita","DestinazioneSoggetto","PesoAllaNascita","NumeroCapezzoli","date_formatted"
-9223372032192787456,-9223372036807135232,10,"GE","C4",11,10,4,2023,-9223372036850362368,"Vita",250,NA,2023-04-10
-9223372030871676928,-9223372036807340032,37,"BO","C4",11,11,4,2023,-9223372036849183744,"Macello",260,NA,2023-04-11
-9223372032189400064,-9223372036807315456,21,"BZ","C4",11,11,4,2023,-9223372036849263616,"Vita",NA,NA,2023-04-11
-9223372032414018560,-9223372036807716864,14,"SO","C4",11,12,4,2023,-9223372036846356480,"Macello",420,NA,2023-04-12
-9223372031593469952,-9223372036807136256,26,"TV","C4",11,13,4,2023,-9223372036815660032,"Vita",350,NA,2023-04-13
-9223372032221838336,-9223372036807306240,21,"BZ","C4",11,13,4,2023,-9223372036849259520,"Macello",NA,NA,2023-04-13
-9223372032253583360,-9223372036807328768,21,"BZ","C4",11,13,4,2023,-9223372036849261568,"Macello",NA,NA,2023-04-13
-9223372032410722304,-9223372036807709696,24,"VI","C4",11,13,4,2023,-9223372036849256448,"Vita",300,NA,2023-04-13
-9223372032189417472,-9223372036806982656,21,"BZ","C4",11,14,4,2023,-9223372036849263616,"Vita",NA,NA,2023-04-14
-9223372031563631616,-9223372036807118848,22,"TN","C4",11,15,4,2023,-9223372036849256448,"Vita",200,NA,2023-04-15
-9223372032254743552,-9223372036807270400,97,"LC","C4",11,15,4,2023,-9223372036850555904,"Macello",300,NA,2023-04-15
-9223372032269028352,-9223372036807301120,96,"BI","C4",11,15,4,2023,-9223372036849399808,"Vita",400,NA,2023-04-15
-9223372032122043392,-9223372036806917120,21,"BZ","C4",11,16,4,2023,-9223372036849259520,"",NA,NA,2023-04-16
-9223372032126657536,-9223372036807170048,21,"BZ","C4",11,16,4,2023,-9223372036847456256,"Vita",NA,NA,2023-04-16
-9223372032076101632,-9223372036807037952,14,"SO","C4",11,17,4,2023,-9223372036834635776,"Macello",390,NA,2023-04-17
-9223372032221839360,-9223372036807277568,21,"BZ","C4",11,17,4,2023,-9223372036849259520,"Macello",NA,NA,2023-04-17
-9223372031113620480,-9223372036806417408,22,"TN","C4",11,18,4,2023,-9223372036849256448,"Vita",NA,NA,2023-04-18
-9223372032250797056,-9223372036807275520,4,"CN","C4",11,18,4,2023,-9223372036849187840,"Vita",300,NA,2023-04-18
-9223372032053267456,-9223372036807114752,24,"VI","C4",11,20,4,2023,-9223372036849995776,"Vita",500,NA,2023-04-20
-9223372032221828096,-9223372036807097344,21,"BZ","C4",11,20,4,2023,-9223372036849259520,"Vita",NA,NA,2023-04-20
-9223372032090316800,-9223372036807070720,31,"GO","C4",11,21,4,2023,-9223372036849177600,"Vita",350,NA,2023-04-21
-9223372032090527744,-9223372036807095296,21,"BZ","C4",11,21,4,2023,-9223372036849263616,"Macello",NA,NA,2023-04-21
-9223372032183589888,-9223372036807138304,21,"BZ","C4",11,21,4,2023,-9223372036834837504,"Macello",NA,NA,2023-04-21
-9223372032250797056,-9223372036807205888,4,"CN","C4",11,21,4,2023,-9223372036849187840,"Vita",300,NA,2023-04-21
-9223372030333064192,-9223372036806881280,21,"BZ","C4",11,22,4,2023,-9223372036849263616,"Vita",NA,NA,2023-04-22
-9223372032210965504,-9223372036807113728,17,"BS","C4",11,22,4,2023,-9223372036849458176,"Vita",350,NA,2023-04-22
-9223372031695614976,-9223372036806567936,22,"TN","C4",11,23,4,2023,-9223372036833252352,"Vita",NA,NA,2023-04-23
-9223372032203085824,-9223372036807111680,22,"TN","C4",11,23,4,2023,-9223372036849256448,"Vita",NA,NA,2023-04-23
-9223372032274387968,-9223372036807309312,17,"BS","C4",11,23,4,2023,-9223372036850291712,"Macello",400,NA,2023-04-23
-9223372032126699520,-9223372036806836224,21,"BZ","C4",11,24,4,2023,-9223372036847370240,"Vita",NA,NA,2023-04-24
-9223372032146826240,-9223372036807137280,16,"BG","C4",11,24,4,2023,-9223372036850207744,"Vita",NA,NA,2023-04-24
-9223372032158115840,-9223372036806996992,24,"VI","C4",11,24,4,2023,-9223372036850184192,"Vita",250,NA,2023-04-24
-9223372031991400448,-9223372036806794240,22,"TN","C4",11,25,4,2023,-9223372036849256448,"Vita",290,NA,2023-04-25
-9223372032013252608,-9223372036806820864,21,"BZ","C4",11,25,4,2023,-9223372036849263616,"Vita",NA,NA,2023-04-25
-9223372032170014720,-9223372036806977536,24,"VI","C4",11,25,4,2023,-9223372036850392064,"Vita",400,NA,2023-04-25
-9223372030858059776,-9223372036807019520,14,"SO","C4",11,26,4,2023,-9223372036849179648,"Macello",410,NA,2023-04-26
-9223372032090947584,-9223372036806628352,21,"BZ","C4",11,26,4,2023,-9223372036849259520,"Vita",NA,NA,2023-04-26
-9223372032221849600,-9223372036807119872,21,"BZ","C4",11,26,4,2023,-9223372036849261568,"Macello",NA,NA,2023-04-26
-9223372032221852672,-9223372036807098368,21,"BZ","C4",11,26,4,2023,-9223372036849263616,"Macello",NA,NA,2023-04-26
-9223372032210865152,-9223372036807058432,17,"BS","C4",11,27,4,2023,-9223372036849458176,"Vita",400,NA,2023-04-27
-9223372030659035136,-9223372036807068672,21,"BZ","C4",11,28,4,2023,-9223372036844600320,"Macello",NA,NA,2023-04-28
-9223372031213245440,-9223372036806737920,22,"TN","C4",11,28,4,2023,-9223372036849256448,"Vita",400,NA,2023-04-28
-9223372031593687040,-9223372036806994944,22,"TN","C4",11,28,4,2023,-9223372036849170432,"Vita",NA,NA,2023-04-28
-9223372032054043648,-9223372036806679552,21,"BZ","C4",11,28,4,2023,-9223372036849259520,"Vita",NA,NA,2023-04-28
-9223372032127508480,-9223372036807051264,21,"BZ","C4",11,28,4,2023,-9223372036849261568,"Vita",NA,NA,2023-04-28
-9223372032189404160,-9223372036807021568,21,"BZ","C4",11,28,4,2023,-9223372036849259520,"Vita",NA,NA,2023-04-28
-9223372032189408256,-9223372036807090176,21,"BZ","C4",11,28,4,2023,-9223372036849261568,"Macello",NA,NA,2023-04-28
-9223372032285422592,-9223372036807384064,22,"TN","C4",11,28,4,2023,-9223372036849179648,"Macello",360,NA,2023-04-28
-9223372032152715264,-9223372036807056384,21,"BZ","C4",11,29,4,2023,-9223372036849259520,"Macello",NA,NA,2023-04-29
-9223372032189398016,-9223372036807045120,21,"BZ","C4",11,29,4,2023,-9223372036849263616,"Vita",NA,NA,2023-04-29
-9223372031981109248,-9223372036806878208,54,"PG","C4",11,1,5,2023,-9223372036849183744,"Vita",380,NA,2023-05-01
-9223372032090530816,-9223372036806627328,21,"BZ","C4",11,1,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-01
-9223372032121851904,-9223372036806945792,21,"BZ","C4",11,1,5,2023,-9223372036849259520,"Macello",NA,NA,2023-05-01
-9223372032201436160,-9223372036807046144,16,"BG","C4",11,1,5,2023,-9223372036850039808,"Vita",NA,NA,2023-05-01
-9223372031750729728,-9223372036806891520,30,"UD","C4",11,2,5,2023,-9223372036850356224,"Vita",200,NA,2023-05-02
-9223372032192786432,-9223372036807001088,22,"TN","C4",11,2,5,2023,-9223372036849256448,"Vita",NA,NA,2023-05-02
-9223372032215525376,-9223372036807071744,21,"BZ","C4",11,2,5,2023,-9223372036849179648,"Vita",NA,NA,2023-05-02
-9223372031829909504,-9223372036806932480,14,"SO","C4",11,3,5,2023,-9223372036833240064,"Vita",330,NA,2023-05-03
-9223372031283816448,-9223372036806896640,13,"CO","C4",11,4,5,2023,-9223372036830493696,"Vita",NA,NA,2023-05-04
-9223372032090529792,-9223372036806956032,21,"BZ","C4",11,4,5,2023,-9223372036849261568,"Macello",NA,NA,2023-05-04
-9223372032152727552,-9223372036806980608,21,"BZ","C4",11,4,5,2023,-9223372036849261568,"Vita",NA,NA,2023-05-04
-9223372031398674432,-9223372036806776832,13,"CO","C4",11,5,5,2023,-9223372036838767616,"Macello",NA,NA,2023-05-05
-9223372032090527744,-9223372036806933504,21,"BZ","C4",11,5,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-05
-9223372032158691328,-9223372036806876160,16,"BG","C4",11,5,5,2023,-9223372036849168384,"Vita",400,NA,2023-05-05
-9223372032211985408,-9223372036807059456,16,"BG","C4",11,5,5,2023,-9223372036850314240,"Vita",400,NA,2023-05-05
-9223372032266123264,-9223372036807278592,22,"TN","C4",11,5,5,2023,-9223372036849256448,"Vita",NA,NA,2023-05-05
-9223372032266126336,-9223372036807557120,22,"TN","C4",11,5,5,2023,-9223372036849256448,"Vita",NA,NA,2023-05-05
-9223372032091067392,-9223372036806798336,21,"BZ","C4",11,6,5,2023,-9223372036847292416,"Vita",NA,NA,2023-05-06
-9223372032152728576,-9223372036806839296,21,"BZ","C4",11,6,5,2023,-9223372036849263616,"Vita",NA,NA,2023-05-06
-9223372032188283904,-9223372036806981632,22,"TN","C4",11,6,5,2023,-9223372036849256448,"Vita",300,NA,2023-05-06
-9223372031894591488,-9223372036806931456,30,"UD","C4",11,8,5,2023,-9223372036849168384,"Vita",400,NA,2023-05-08
-9223372031232844800,-9223372036806623232,13,"CO","C4",11,9,5,2023,-9223372036849183744,"Vita",NA,NA,2023-05-09
-9223372031308195840,-9223372036806207488,21,"BZ","C4",11,10,5,2023,-9223372036849263616,"Vita",NA,NA,2023-05-10
-9223372031514477568,-9223372036806100992,12,"VA","C4",11,10,5,2023,-9223372036834224128,"Vita",350,NA,2023-05-10
-9223372031912651776,-9223372036806778880,21,"BZ","C4",11,10,5,2023,-9223372036849189888,"Macello",NA,NA,2023-05-10
-9223372032058911744,-9223372036806625280,21,"BZ","C4",11,10,5,2023,-9223372036849258496,"Vita",NA,NA,2023-05-10
-9223372032059513856,-9223372036806860800,21,"BZ","C4",11,10,5,2023,-9223372036849261568,"Vita",NA,NA,2023-05-10
-9223372032130791424,-9223372036806813696,22,"TN","C4",11,10,5,2023,-9223372036849256448,"Vita",NA,NA,2023-05-10
-9223372032050521088,-9223372036806827008,1,"TO","C4",11,12,5,2023,-9223372036850035712,"Vita",200,NA,2023-05-12
-9223372032152728576,-9223372036806854656,21,"BZ","C4",11,12,5,2023,-9223372036849261568,"Vita",NA,NA,2023-05-12
-9223372032003698688,-9223372036806585344,24,"VI","C4",11,13,5,2023,-9223372036850392064,"Vita",350,NA,2023-05-13
-9223372032183456768,-9223372036806959104,21,"BZ","C4",11,13,5,2023,-9223372036849256448,"Macello",NA,NA,2023-05-13
-9223372030699227136,-9223372036806498304,21,"BZ","C4",11,14,5,2023,-9223372036844128256,"Vita",NA,NA,2023-05-14
-9223372030726612992,-9223372036806297600,21,"BZ","C4",11,15,5,2023,-9223372036849259520,"Vita",NA,NA,2023-05-15
-9223372031819454464,-9223372036806384640,21,"BZ","C4",11,15,5,2023,-9223372036849168384,"Macello",NA,NA,2023-05-15
-9223372031834782720,-9223372036806754304,30,"UD","C4",11,15,5,2023,-9223372036849172480,"Vita",350,NA,2023-05-15
-9223372032059511808,-9223372036806758400,21,"BZ","C4",11,15,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-15
-9223372032084516864,-9223372036806814720,97,"LC","C4",11,15,5,2023,-9223372036850555904,"Macello",400,NA,2023-05-15
-9223372032109570048,-9223372036806946816,6,"AL","C4",11,15,5,2023,-9223372036849175552,"Macello",350,NA,2023-05-15
-9223372032127507456,-9223372036806743040,21,"BZ","C4",11,15,5,2023,-9223372036849261568,"Vita",NA,NA,2023-05-15
-9223372032220565504,-9223372036807096320,23,"VR","C4",11,15,5,2023,-9223372036850295808,"Vita",350,NA,2023-05-15
-9223372032220565504,-9223372036807839744,23,"VR","C4",11,15,5,2023,-9223372036850295808,"Vita",300,NA,2023-05-15
-9223372031949538304,-9223372036806592512,93,"PN","C4",11,16,5,2023,-9223372036849172480,"Vita",400,NA,2023-05-16
-9223372032113009664,-9223372036806701056,21,"BZ","C4",11,16,5,2023,-9223372036834541568,"Vita",NA,NA,2023-05-16
-9223372030409238528,-9223372036806643712,17,"BS","C4",11,17,5,2023,-9223372036849458176,"Vita",NA,NA,2023-05-17
-9223372032127504384,-9223372036806762496,21,"BZ","C4",11,17,5,2023,-9223372036849259520,"Macello",NA,NA,2023-05-17
-9223372030775976960,-9223372036806505472,21,"BZ","C4",11,18,5,2023,-9223372036849261568,"Macello",NA,NA,2023-05-18
-9223372032027990016,-9223372036806699008,21,"BZ","C4",11,18,5,2023,-9223372036849259520,"Macello",NA,NA,2023-05-18
-9223372032059506688,-9223372036806716416,21,"BZ","C4",11,18,5,2023,-9223372036849259520,"Macello",NA,NA,2023-05-18
-9223372032126279680,-9223372036806740992,22,"TN","C4",11,18,5,2023,-9223372036849256448,"Vita",NA,NA,2023-05-18
-9223372031960571904,-9223372036806491136,21,"BZ","C4",11,19,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-19
-9223372032008322048,-9223372036806736896,14,"SO","C4",11,19,5,2023,-9223372036849338368,"Macello",350,NA,2023-05-19
-9223372032017756160,-9223372036806659072,17,"BS","C4",11,19,5,2023,-9223372036849443840,"Macello",350,NA,2023-05-19
-9223372032027993088,-9223372036806734848,21,"BZ","C4",11,19,5,2023,-9223372036849261568,"Macello",NA,NA,2023-05-19
-9223372031736249344,-9223372036806363136,21,"BZ","C4",11,20,5,2023,-9223372036847441920,"Vita",NA,NA,2023-05-20
-9223372032012283904,-9223372036806582272,2,"VC","C4",11,21,5,2023,-9223372036850171904,"Vita",400,NA,2023-05-21
-9223372030540824576,-9223372036806351872,21,"BZ","C4",11,22,5,2023,-9223372036849261568,"Vita",NA,NA,2023-05-22
-9223372031308502016,-9223372036806483968,21,"BZ","C4",11,22,5,2023,-9223372036849263616,"Vita",NA,NA,2023-05-22
-9223372032050520064,-9223372036806657024,1,"TO","C4",11,22,5,2023,-9223372036850035712,"Vita",350,NA,2023-05-22
-9223372031926507520,-9223372036806662144,21,"BZ","C4",11,23,5,2023,-9223372036849261568,"Macello",NA,NA,2023-05-23
-9223372031552858112,-9223372036806466560,67,"TE","C4",11,24,5,2023,-9223372036849626112,"Vita",380,NA,2023-05-24
-9223372031895156736,-9223372036806548480,21,"BZ","C4",11,24,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-24
-9223372031996084224,-9223372036806583296,21,"BZ","C4",11,24,5,2023,-9223372036849259520,"Vita",NA,NA,2023-05-24
-9223372032027995136,-9223372036806645760,21,"BZ","C4",11,24,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-24
-9223372032075944960,-9223372036806589440,67,"TE","C4",11,24,5,2023,-9223372036849626112,"Macello",320,NA,2023-05-24
-9223372032155257856,-9223372036806841344,17,"BS","C4",11,24,5,2023,-9223372036850352128,"Vita",350,NA,2023-05-24
-9223372032059508736,-9223372036806642688,21,"BZ","C4",11,25,5,2023,-9223372036849263616,"Vita",NA,NA,2023-05-25
-9223372031996069888,-9223372036806603776,21,"BZ","C4",11,26,5,2023,-9223372036849261568,"Macello",NA,NA,2023-05-26
-9223372032027986944,-9223372036806565888,21,"BZ","C4",11,26,5,2023,-9223372036849259520,"Macello",NA,NA,2023-05-26
-9223372032027999232,-9223372036806552576,21,"BZ","C4",11,26,5,2023,-9223372036849172480,"Vita",NA,NA,2023-05-26
-9223372032059513856,-9223372036806594560,21,"BZ","C4",11,26,5,2023,-9223372036849261568,"Macello",NA,NA,2023-05-26
-9223372032071529472,-9223372036806571008,67,"TE","C4",11,26,5,2023,-9223372036849626112,"Macello",320,NA,2023-05-26
-9223372032146182144,-9223372036806828032,22,"TN","C4",11,26,5,2023,-9223372036849256448,"Vita",350,NA,2023-05-26
-9223372032151586816,-9223372036806838272,22,"TN","C4",11,27,5,2023,-9223372036849179648,"Macello",360,NA,2023-05-27
-9223372032059487232,-9223372036806588416,21,"BZ","C4",11,28,5,2023,-9223372036849256448,"Macello",NA,NA,2023-05-28
-9223372031894918144,-9223372036806416384,21,"BZ","C4",11,29,5,2023,-9223372036849259520,"Vita",NA,NA,2023-05-29
-9223372030523341824,-9223372036806490112,21,"BZ","C4",11,30,5,2023,-9223372036846680064,"Vita",NA,NA,2023-05-30
-9223372031960571904,-9223372036806228992,21,"BZ","C4",11,30,5,2023,-9223372036849263616,"Vita",NA,NA,2023-05-30
-9223372031960599552,-9223372036806515712,21,"BZ","C4",11,30,5,2023,-9223372036849261568,"Vita",NA,NA,2023-05-30
-9223372032027323392,-9223372036806423552,21,"BZ","C4",11,30,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-30
-9223372032059511808,-9223372036806518784,21,"BZ","C4",11,30,5,2023,-9223372036849263616,"Macello",NA,NA,2023-05-30
-9223372032027990016,-9223372036806535168,21,"BZ","C4",11,31,5,2023,-9223372036849261568,"Macello",NA,NA,2023-05-31
-9223372032122833920,-9223372036806722560,22,"TN","C4",11,31,5,2023,-9223372036849256448,"Vita",NA,NA,2023-05-31
-9223372031996135424,-9223372036806469632,21,"BZ","C4",11,1,6,2023,-9223372036849263616,"Macello",NA,NA,2023-06-01
-9223372032059507712,-9223372036806532096,21,"BZ","C4",11,1,6,2023,-9223372036849263616,"Vita",NA,NA,2023-06-01
-9223372032143233024,-9223372036806821888,22,"TN","C4",11,1,6,2023,-9223372036849256448,"Vita",NA,NA,2023-06-01
-9223372031128258560,-9223372036806433792,14,"SO","C4",11,2,6,2023,-9223372036834635776,"Vita",390,NA,2023-06-02
-9223372031943286784,-9223372036806289408,21,"BZ","C4",11,2,6,2023,-9223372036849179648,"Macello",NA,NA,2023-06-02
-9223372031926305792,-9223372036806137856,21,"BZ","C4",11,3,6,2023,-9223372036849261568,"Vita",NA,NA,2023-06-03
-9223372031834422272,-9223372036806195200,21,"BZ","C4",11,4,6,2023,-9223372036849263616,"Vita",NA,NA,2023-06-04
-9223372030473612288,-9223372036806064128,30,"UD","C4",11,5,6,2023,-9223372036849187840,"Vita",250,NA,2023-06-05
-9223372032022667264,-9223372036806403072,21,"BZ","C4",11,5,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-05
-9223372030871644160,-9223372036806438912,37,"BO","C4",11,6,6,2023,-9223372036849183744,"Vita",250,NA,2023-06-06
-9223372031735110656,-9223372036806454272,21,"BZ","C4",11,6,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-06
-9223372031926487040,-9223372036806400000,21,"BZ","C4",11,6,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-06
-9223372031996088320,-9223372036806451200,21,"BZ","C4",11,6,6,2023,-9223372036849259520,"Macello",NA,NA,2023-06-06
-9223372031776955392,-9223372036806199296,21,"BZ","C4",11,7,6,2023,-9223372036849258496,"Vita",NA,NA,2023-06-07
-9223372031398675456,-9223372036806225920,13,"CO","C4",11,8,6,2023,-9223372036838767616,"Vita",NA,NA,2023-06-08
-9223372031735743488,-9223372036806348800,14,"SO","C4",11,8,6,2023,-9223372036834335744,"Vita",380,NA,2023-06-08
-9223372032112313344,-9223372036806700032,14,"SO","C4",11,8,6,2023,-9223372036850262016,"Vita",410,NA,2023-06-08
-9223372032112348160,-9223372036814005248,14,"SO","C4",11,8,6,2023,-9223372036850262016,"Macello",NA,NA,2023-06-08
-9223372032027999232,-9223372036806424576,21,"BZ","C4",11,9,6,2023,-9223372036849263616,"Macello",NA,NA,2023-06-09
-9223372030485741568,-9223372036806057984,16,"BG","C4",11,10,6,2023,-9223372036850039808,"Vita",450,NA,2023-06-10
-9223372031926501376,-9223372036806390784,21,"BZ","C4",11,10,6,2023,-9223372036849263616,"Macello",NA,NA,2023-06-10
-9223372031996071936,-9223372036806385664,21,"BZ","C4",11,10,6,2023,-9223372036849261568,"Vita",NA,NA,2023-06-10
-9223372032050970624,-9223372036806500352,4,"CN","C4",11,10,6,2023,-9223372036850392064,"Vita",NA,NA,2023-06-10
-9223372030473614336,-9223372036803083264,30,"UD","C4",11,11,6,2023,-9223372036849187840,"Vita",450,NA,2023-06-11
-9223372031884914688,-9223372036806153216,21,"BZ","C4",11,11,6,2023,-9223372036849259520,"Vita",NA,NA,2023-06-11
-9223372031996082176,-9223372036806321152,21,"BZ","C4",11,11,6,2023,-9223372036849261568,"Vita",NA,NA,2023-06-11
-9223372031820106752,-9223372036806272000,21,"BZ","C4",11,12,6,2023,-9223372036849263616,"Macello",NA,NA,2023-06-12
-9223372031834422272,-9223372036806226944,21,"BZ","C4",11,12,6,2023,-9223372036849263616,"Vita",NA,NA,2023-06-12
-9223372031536738304,-9223372036806334464,97,"LC","C4",11,13,6,2023,-9223372036850555904,"Vita",350,NA,2023-06-13
-9223372031763290112,-9223372036806106112,21,"BZ","C4",11,13,6,2023,-9223372036849256448,"Vita",NA,NA,2023-06-13
-9223372031848669184,-9223372036806109184,21,"BZ","C4",11,13,6,2023,-9223372036849259520,"Macello",NA,NA,2023-06-13
-9223372031848952832,-9223372036806268928,21,"BZ","C4",11,13,6,2023,-9223372036847452160,"Vita",NA,NA,2023-06-13
-9223372032040142848,-9223372036806470656,16,"BG","C4",11,13,6,2023,-9223372036849399808,"Vita",NA,NA,2023-06-13
-9223372030871676928,-9223372036806316032,37,"BO","C4",11,14,6,2023,-9223372036849183744,"Macello",280,NA,2023-06-14
-9223372031523687424,-9223372036806349824,4,"CN","C4",11,14,6,2023,-9223372036849187840,"Vita",300,NA,2023-06-14
-9223372031830309888,-9223372036807842816,14,"SO","C4",11,14,6,2023,-9223372036849179648,"Macello",400,NA,2023-06-14
-9223372031926486016,-9223372036806337536,21,"BZ","C4",11,14,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-14
-9223372030004330496,-9223372036806105088,21,"BZ","C4",11,15,6,2023,-9223372036834643968,"Vita",NA,NA,2023-06-15
-9223372031848997888,-9223372036806282240,21,"BZ","C4",11,15,6,2023,-9223372036849261568,"Vita",NA,NA,2023-06-15
-9223372031895141376,-9223372036806313984,21,"BZ","C4",11,15,6,2023,-9223372036849259520,"Vita",NA,NA,2023-06-15
-9223372031557373952,-9223372036806206464,67,"TE","C4",11,17,6,2023,-9223372036849626112,"Macello",350,NA,2023-06-17
-9223372029342802944,-9223372036804915200,21,"BZ","C4",11,19,6,2023,-9223372036849263616,"Vita",NA,NA,2023-06-19
-9223372030888624128,-9223372036806048768,93,"PN","C4",11,19,6,2023,-9223372036849172480,"Vita",350,NA,2023-06-19
-9223372030083547136,-9223372036806117376,21,"BZ","C4",11,20,6,2023,-9223372036846680064,"Vita",NA,NA,2023-06-20
-9223372031763402752,-9223372036806256640,21,"BZ","C4",11,20,6,2023,-9223372036849261568,"Vita",NA,NA,2023-06-20
-9223372031848671232,-9223372036806243328,21,"BZ","C4",11,20,6,2023,-9223372036849263616,"Vita",NA,NA,2023-06-20
-9223372031949523968,-9223372036806202368,93,"PN","C4",11,20,6,2023,-9223372036849185792,"Vita",400,NA,2023-06-20
-9223372031959516160,-9223372036806227968,21,"BZ","C4",11,20,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-20
-9223372031834630144,-9223372036806131712,21,"BZ","C4",11,21,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-21
-9223372031895155712,-9223372036806135808,21,"BZ","C4",11,22,6,2023,-9223372036849261568,"Vita",NA,NA,2023-06-22
-9223372031926486016,-9223372036806240256,21,"BZ","C4",11,22,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-22
-9223372030473616384,-9223372036806074368,30,"UD","C4",11,23,6,2023,-9223372036849187840,"Vita",350,NA,2023-06-23
-9223372031806552064,-9223372036806166528,21,"BZ","C4",11,23,6,2023,-9223372036849261568,"Macello",NA,NA,2023-06-23
-9223372031806556160,-9223372036806200320,21,"BZ","C4",11,23,6,2023,-9223372036849261568,"Vita",NA,NA,2023-06-23
-9223372032040807424,-9223372036807091200,30,"UD","C4",11,23,6,2023,-9223372036850345984,"Macello",350,NA,2023-06-23
-9223372031849578496,-9223372036806189056,17,"BS","C4",11,25,6,2023,-9223372036850291712,"Vita",400,NA,2023-06-25
-9223372030871671808,-9223372036806151168,37,"BO","C4",11,27,6,2023,-9223372036849183744,"Vita",250,NA,2023-06-27
-9223372031891057664,-9223372036806128640,16,"BG","C4",11,27,6,2023,-9223372036849168384,"Macello",NA,NA,2023-06-27
-9223372031986436096,-9223372036806292480,22,"TN","C4",11,30,6,2023,-9223372036849256448,"Vita",NA,NA,2023-06-30
-9223372030858774528,-9223372036805941248,14,"SO","C4",11,1,7,2023,-9223372036846356480,"Macello",410,NA,2023-07-01
-9223372030871644160,-9223372036806095872,37,"BO","C4",11,1,7,2023,-9223372036849183744,"Vita",250,NA,2023-07-01
-9223372031712763904,-9223372036806043648,13,"CO","C4",11,1,7,2023,-9223372036850280448,"Macello",NA,NA,2023-07-01
-9223372031820102656,-9223372036806110208,21,"BZ","C4",11,1,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-01
-9223372031848710144,-9223372036805990400,21,"BZ","C4",11,2,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-02
-9223372031806552064,-9223372036806077440,21,"BZ","C4",11,3,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-03
-9223372031895156736,-9223372036806051840,21,"BZ","C4",11,3,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-03
-9223372031115171840,-9223372036805176320,21,"BZ","C4",11,4,7,2023,-9223372036849259520,"Vita",NA,NA,2023-07-04
-9223372031126578176,-9223372036805924864,21,"BZ","C4",11,5,7,2023,-9223372036847427584,"Macello",NA,NA,2023-07-05
-9223372031595920384,-9223372036805750784,21,"BZ","C4",11,5,7,2023,-9223372036849172480,"Macello",NA,NA,2023-07-05
-9223372031669827584,-9223372036806049792,21,"BZ","C4",11,6,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-06
-9223372031848991744,-9223372036805991424,21,"BZ","C4",11,6,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-06
-9223372031895265280,-9223372036806062080,21,"BZ","C4",11,6,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-06
-9223372030254174208,-9223372036805891072,21,"BZ","C4",11,7,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-07
-9223372031701275648,-9223372036806019072,21,"BZ","C4",11,7,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-07
-9223372031759398912,-9223372036805853184,21,"BZ","C4",11,7,7,2023,-9223372036849183744,"Macello",NA,NA,2023-07-07
-9223372031806557184,-9223372036806029312,21,"BZ","C4",11,7,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-07
-9223372031907590144,-9223372036806090752,22,"TN","C4",11,7,7,2023,-9223372036849185792,"Vita",400,NA,2023-07-07
-9223372031763395584,-9223372036805878784,21,"BZ","C4",11,8,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-08
-9223372031820127232,-9223372036806023168,21,"BZ","C4",11,8,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-08
-9223372031849578496,-9223372036806012928,17,"BS","C4",11,9,7,2023,-9223372036850291712,"Vita",450,NA,2023-07-09
-9223372031920924672,-9223372036806120448,21,"BZ","C4",11,9,7,2023,-9223372036847429632,"Vita",NA,NA,2023-07-09
-9223372029405378560,-9223372036805800960,30,"UD","C4",11,10,7,2023,-9223372036850356224,"Vita",300,NA,2023-07-10
-9223372031541325824,-9223372036805940224,22,"TN","C4",11,10,7,2023,-9223372036849256448,"Vita",350,NA,2023-07-10
-9223372031694468096,-9223372036805826560,22,"TN","C4",11,10,7,2023,-9223372036849256448,"Macello",NA,NA,2023-07-10
-9223372031806559232,-9223372036805949440,21,"BZ","C4",11,10,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-10
-9223372030763242496,-9223372036805737472,21,"BZ","C4",11,11,7,2023,-9223372036849263616,"Vita",NA,NA,2023-07-11
