"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataMacellazione","PesoCarcassa","PesoVivo","Categoria","Classificazione","PaeseDiProvenienza","ArrivatoMortoAlMacello","CodiceCausaleMorte","CarcassaDestinataAlConsumo","PaeseDiProvenienzaIso31663char"
-9223372035978579968,-9223372036849097728,21,"BZ","C4",11,19,2,2020,"2020-02-19",207.8,NA,"0","00","IT","N",NA,"N",""
-9223372035978579968,-9223372036849110016,21,"BZ","C4",11,19,2,2020,"2020-02-19",287.4,NA,"0","00","IT","N",NA,"N",""
-9223372035978619904,-9223372036839198720,72,"BA","C4",11,14,2,2020,"2020-02-14",178.45,393.93,"D","P1","IT","N",NA,"N",""
-9223372035978685440,-9223372036839201792,20,"MN","C4",11,18,2,2020,"2020-02-18",133,NA,"0","00","IT","N",NA,"N",""
-9223372035978716160,-9223372036839202816,16,"BG","C4",11,19,2,2020,"2020-02-19",280,563,"0","00","IT","N",NA,"N",""
-9223372035978898432,-9223372036839207936,21,"BZ","C4",11,17,2,2020,"2020-02-17",86.8,NA,"","","IT","N",NA,"N",""
-9223372035978980352,-9223372036839213056,21,"BZ","C4",11,10,2,2020,"2020-02-10",93,NA,"","","IT","N",NA,"N",""
-9223372035978984448,-9223372036845836288,17,"BS","C4",11,12,2,2020,"2020-02-12",210,400,"0","00","IT","N",NA,"N",""
-9223372035979339776,-9223372036839234560,17,"BS","C4",11,8,2,2020,"2020-02-08",263.2,NA,"A","U2","IT","N",NA,"N",""
-9223372035979544576,-9223372036839245824,21,"BZ","C4",11,10,2,2020,"2020-02-10",93,NA,"","","IT","N",NA,"N",""
-9223372035979566080,-9223372036839246848,22,"TN","C4",11,5,2,2020,"2020-02-05",260,NA,"B","","IT","N",NA,"N",""
-9223372035979866112,-9223372036839262208,26,"TV","C4",11,3,2,2020,"2020-02-03",161.01,NA,"V","00","IT","N",NA,"N",""
-9223372035979969536,-9223372036839268352,21,"BZ","C4",11,3,2,2020,"2020-02-03",105,NA,"","","IT","N",NA,"N",""
-9223372035980305408,-9223372036839286784,88,"RG","C4",11,3,2,2020,"2020-02-03",240,400,"","","IT","N",NA,"N",""
-9223372035980313600,-9223372036839287808,21,"BZ","C4",11,3,2,2020,"2020-02-03",127.1,NA,"","","IT","N",NA,"N",""
-9223372035974355968,-9223372036838947840,17,"BS","C4",11,30,3,2020,"2020-03-30",190.1,NA,"0","00","IT","N",NA,"N",""
-9223372035974484992,-9223372036838956032,21,"BZ","C4",11,30,3,2020,"2020-03-30",88,NA,"","","IT","N",NA,"N",""
-9223372035974672384,-9223372036838967296,21,"BZ","C4",11,24,3,2020,"2020-03-24",115,NA,"","","IT","N",NA,"N",""
-9223372035974731776,-9223372036838970368,20,"MN","C4",11,31,3,2020,"2020-03-31",167,NA,"0","00","IT","N",NA,"N",""
-9223372035974731776,-9223372036845807616,20,"MN","C4",11,31,3,2020,"2020-03-31",107,NA,"0","00","IT","N",NA,"N",""
-9223372035974789120,-9223372036838973440,17,"BS","C4",11,25,3,2020,"2020-03-25",182.9,NA,"0","00","IT","N",NA,"N",""
-9223372035974969344,-9223372036845777920,20,"MN","C4",11,27,3,2020,"2020-03-27",177,NA,"0","00","IT","N",NA,"N",""
-9223372035974974464,-9223372036838983680,21,"BZ","C4",11,23,3,2020,"2020-03-23",86.8,NA,"","","IT","N",NA,"N",""
-9223372035975072768,-9223372036838990848,26,"TV","C4",11,23,3,2020,"2020-03-23",150.92,NA,"V","00","IT","N",NA,"N",""
-9223372035975228416,-9223372036839000064,21,"BZ","C4",11,23,3,2020,"2020-03-23",333.8,NA,"0","00","IT","N",NA,"N",""
-9223372035975309312,-9223372036845860864,20,"MN","C4",11,24,3,2020,"2020-03-24",171,NA,"0","00","IT","N",NA,"N",""
-9223372035975461888,-9223372036839014400,4,"CN","C4",11,20,3,2020,"2020-03-20",156.8,283.9,"","","IT","N",NA,"N",""
-9223372035975573504,-9223372036839020544,20,"MN","C4",11,20,3,2020,"2020-03-20",171,NA,"0","00","IT","N",NA,"N",""
-9223372035975586816,-9223372036839021568,17,"BS","C4",11,18,3,2020,"2020-03-18",52.1,NA,"0","00","IT","N",NA,"N",""
-9223372035975772160,-9223372036847403008,21,"BZ","C4",11,18,3,2020,"2020-03-18",278,NA,"0","00","IT","N",NA,"N",""
-9223372035975805952,-9223372036839034880,20,"MN","C4",11,13,3,2020,"2020-03-13",173,NA,"0","00","IT","N",NA,"N",""
-9223372035975984128,-9223372036839045120,21,"BZ","C4",11,16,3,2020,"2020-03-16",94.1,NA,"0","00","IT","N",NA,"N",""
-9223372035976177664,-9223372036839057408,12,"VA","C4",11,16,3,2020,"2020-03-16",240,480,"0","00","IT","N",NA,"N",""
-9223372035976263680,-9223372036839062528,26,"TV","C4",11,5,3,2020,"2020-03-05",242.06,NA,"C","O2","IT","N",NA,"N",""
-9223372035976321024,-9223372036839065600,17,"BS","C4",11,12,3,2020,"2020-03-12",213.1,NA,"0","00","IT","N",NA,"N",""
-9223372035976536064,-9223372036845618176,21,"BZ","C4",11,9,3,2020,"2020-03-09",95,NA,"","","IT","N",NA,"N",""
-9223372035976556544,-9223372036839079936,21,"BZ","C4",11,10,3,2020,"2020-03-10",86.8,NA,"","","IT","N",NA,"N",""
-9223372035977176064,-9223372036839115776,21,"BZ","C4",11,4,3,2020,"2020-03-04",275.8,NA,"0","00","IT","N",NA,"N",""
-9223372035977177088,-9223372036839116800,21,"BZ","C4",11,4,3,2020,"2020-03-04",346.5,NA,"0","00","IT","N",NA,"N",""
-9223372035977442304,-9223372036839131136,14,"SO","C4",11,2,3,2020,"2020-03-02",180,400,"0","00","IT","N",NA,"N",""
-9223372035977509888,-9223372036839134208,13,"CO","C4",11,3,3,2020,"2020-03-03",250,510,"0","00","IT","N",NA,"N",""
-9223372035970776064,-9223372036838771712,54,"PG","C4",11,30,4,2020,"2020-04-30",210.7,NA,"D","","IT","N",NA,"N",""
-9223372035971443712,-9223372036838808576,21,"BZ","C4",11,27,4,2020,"2020-04-27",132,NA,"","","IT","N",NA,"N",""
-9223372035971538944,-9223372036838814720,21,"BZ","C4",11,30,4,2020,"2020-04-30",124,NA,"","","IT","N",NA,"N",""
-9223372035971551232,-9223372036845712384,20,"MN","C4",11,30,4,2020,"2020-04-30",176,NA,"0","00","IT","N",NA,"N",""
-9223372035971632128,-9223372036838818816,26,"TV","C4",11,29,4,2020,"2020-04-29",171.7,NA,"V","00","IT","N",NA,"N",""
-9223372035971738624,-9223372036846605312,21,"BZ","C4",11,29,4,2020,"2020-04-29",240.4,NA,"0","00","IT","N",NA,"N",""
-9223372035971961856,-9223372036838835200,21,"BZ","C4",11,22,4,2020,"2020-04-22",321.3,NA,"0","00","IT","N",NA,"N",""
-9223372035971961856,-9223372036846604288,21,"BZ","C4",11,22,4,2020,"2020-04-22",270.7,NA,"0","00","IT","N",NA,"N",""
-9223372035972029440,-9223372036838839296,21,"BZ","C4",11,15,4,2020,"2020-04-15",102.7,NA,"0","00","IT","N",NA,"N",""
-9223372035972231168,-9223372036845756416,26,"TV","C4",11,21,4,2020,"2020-04-21",168.95,NA,"V","00","IT","N",NA,"N",""
-9223372035972286464,-9223372036838854656,17,"BS","C4",11,22,4,2020,"2020-04-22",152.3,NA,"0","00","IT","N",NA,"N",""
-9223372035972496384,-9223372036838863872,28,"PD","C4",11,21,4,2020,"2020-04-21",154.84,NA,"V","00","IT","N",NA,"N",""
-9223372035972638720,-9223372036838872064,65,"SA","C4",11,20,4,2020,"2020-04-20",318,445.2,"B","","IT","N",NA,"N",""
-9223372035972739072,-9223372036838878208,21,"BZ","C4",11,2,4,2020,"2020-04-02",124,NA,"","","IT","N",NA,"N",""
-9223372035972813824,-9223372036845414400,14,"SO","C4",11,14,4,2020,"2020-04-14",30,60,"0","00","IT","N",NA,"N",""
-9223372035972835328,-9223372036845850624,17,"BS","C4",11,15,4,2020,"2020-04-15",146.8,NA,"0","00","IT","N",NA,"N",""
-9223372035972848640,-9223372036838882304,26,"TV","C4",11,16,4,2020,"2020-04-16",169.93,NA,"V","00","IT","N",NA,"N",""
-9223372035972892672,-9223372036845496320,22,"TN","C4",11,16,4,2020,"2020-04-16",157,NA,"E","","IT","N",NA,"N",""
-9223372035973024768,-9223372036838891520,17,"BS","C4",11,11,4,2020,"2020-04-11",202.5,NA,"0","00","IT","N",NA,"N",""
-9223372035973051392,-9223372036838893568,17,"BS","C4",11,16,4,2020,"2020-04-16",276.4,NA,"A","R2","IT","N",NA,"N",""
-9223372035973133312,-9223372036845806592,20,"MN","C4",11,10,4,2020,"2020-04-10",154,NA,"0","00","IT","N",NA,"N",""
-9223372035973144576,-9223372036847365120,16,"BG","C4",11,15,4,2020,"2020-04-15",190,375,"0","00","IT","N",NA,"N",""
-9223372035973145600,-9223372036838898688,16,"BG","C4",11,15,4,2020,"2020-04-15",152,305,"0","00","IT","N",NA,"N",""
-9223372035973145600,-9223372036846547968,16,"BG","C4",11,15,4,2020,"2020-04-15",145,291,"0","00","IT","N",NA,"N",""
-9223372035973225472,-9223372036845809664,23,"VR","C4",11,14,4,2020,"2020-04-14",227,384.29,"0","00","IT","N",NA,"N",""
-9223372035973309440,-9223372036838907904,21,"BZ","C4",11,6,4,2020,"2020-04-06",349.9,NA,"0","00","IT","N",NA,"N",""
-9223372035973471232,-9223372036845845504,26,"TV","C4",11,8,4,2020,"2020-04-08",189.53,NA,"V","00","IT","N",NA,"N",""
-9223372035973505024,-9223372036838915072,26,"TV","C4",11,4,4,2020,"2020-04-04",162.68,NA,"V","00","IT","N",NA,"N",""
-9223372035974005760,-9223372036838928384,21,"BZ","C4",11,7,4,2020,"2020-04-07",86.8,NA,"","","IT","N",NA,"N",""
-9223372035974056960,-9223372036838931456,23,"VR","C4",11,3,4,2020,"2020-04-03",189.4,318.64,"0","00","IT","N",NA,"N",""
-9223372035974365184,-9223372036838948864,72,"BA","C4",11,1,4,2020,"2020-04-01",243.52,420.01,"E","U2","IT","N",NA,"N",""
-9223372035974494208,-9223372036845910016,27,"VE","C4",11,2,4,2020,"2020-04-02",155.43,313.95,"V","00","IT","N",NA,"N",""
-9223372035974534144,-9223372036838959104,23,"VR","C4",11,2,4,2020,"2020-04-02",177,311.46,"0","00","IT","N",NA,"N",""
-9223372035974588416,-9223372036838962176,88,"RG","C4",11,2,4,2020,"2020-04-02",368,NA,"","","IT","N",NA,"N",""
-9223372035968060416,-9223372036845707264,17,"BS","C4",11,27,5,2020,"2020-05-27",161.7,NA,"0","00","IT","N",NA,"N",""
-9223372035968216064,-9223372036838643712,21,"BZ","C4",11,25,5,2020,"2020-05-25",86,NA,"","","IT","N",NA,"N",""
-9223372035968269312,-9223372036838646784,22,"TN","C4",11,28,5,2020,"2020-05-28",211,400,"","","IT","N",NA,"N",""
-9223372035968437248,-9223372036838656000,23,"VR","C4",11,30,5,2020,"2020-05-30",154.2,263.91,"","","IT","N",NA,"N",""
-9223372035968567296,-9223372036845715456,26,"TV","C4",11,26,5,2020,"2020-05-26",126.52,NA,"V","","IT","N",NA,"N",""
-9223372035968589824,-9223372036845737984,23,"VR","C4",11,29,5,2020,"2020-05-29",134.9,228.45,"","","IT","N",NA,"N",""
-9223372035968847872,-9223372036845485056,21,"BZ","C4",11,26,5,2020,"2020-05-26",87.42,NA,"","","IT","N",NA,"N",""
-9223372035968869376,-9223372036838679552,17,"BS","C4",11,25,5,2020,"2020-05-25",340,600,"0","00","IT","N",NA,"N",""
-9223372035968924672,-9223372036838680576,21,"BZ","C4",11,25,5,2020,"2020-05-25",127.1,NA,"","","IT","N",NA,"N",""
-9223372035969272832,-9223372036838691840,23,"VR","C4",11,23,5,2020,"2020-05-23",176.8,309.14,"","","IT","N",NA,"N",""
-9223372035969333248,-9223372036838694912,20,"MN","C4",11,22,5,2020,"2020-05-22",176,NA,"0","00","IT","N",NA,"N",""
-9223372035969655808,-9223372036838712320,65,"SA","C4",11,20,5,2020,"2020-05-20",172,240.8,"B","","IT","N",NA,"N",""
-9223372035969798144,-9223372036845753344,17,"BS","C4",11,13,5,2020,"2020-05-13",80.9,NA,"0","00","IT","N",NA,"N",""
-9223372035969958912,-9223372036838727680,24,"VI","C4",11,15,5,2020,"2020-05-15",261,NA,"E","R2","IT","N",NA,"N",""
-9223372035970035712,-9223372036845694976,1,"TO","C4",11,15,5,2020,"2020-05-15",122.08,224.41,"","","IT","N",NA,"N",""
-9223372035970147328,-9223372036845688832,26,"TV","C4",11,11,5,2020,"2020-05-11",204.92,NA,"V","","IT","N",NA,"N",""
-9223372035970220032,-9223372036838743040,27,"VE","C4",11,14,5,2020,"2020-05-14",189.53,297.39,"V","00","IT","N",NA,"N",""
-9223372035970408448,-9223372036838752256,21,"BZ","C4",11,4,5,2020,"2020-05-04",139,NA,"","","IT","N",NA,"N",""
-9223372035970540544,-9223372036838758400,22,"TN","C4",11,11,5,2020,"2020-05-11",187.2,187.2,"","","IT","N",NA,"N",""
-9223372035970553856,-9223372036838759424,20,"MN","C4",11,12,5,2020,"2020-05-12",189,NA,"0","00","IT","N",NA,"N",""
-9223372035970686976,-9223372036838766592,20,"MN","C4",11,11,5,2020,"2020-05-11",155,NA,"0","00","IT","N",NA,"N",""
-9223372035970782208,-9223372036846182400,97,"LC","C4",11,11,5,2020,"2020-05-11",229,320,"0","00","IT","N",NA,"N",""
-9223372035970798592,-9223372036838772736,12,"VA","C4",11,11,5,2020,"2020-05-11",270,540,"0","00","IT","N",NA,"N",""
-9223372035970808832,-9223372036845774848,20,"MN","C4",11,8,5,2020,"2020-05-08",125,NA,"0","00","IT","N",NA,"N",""
-9223372035970808832,-9223372036838773760,20,"MN","C4",11,8,5,2020,"2020-05-08",172,NA,"0","00","IT","N",NA,"N",""
-9223372035970993152,-9223372036838782976,23,"VR","C4",11,8,5,2020,"2020-05-08",191.4,327.8,"","","IT","N",NA,"N",""
-9223372035971123200,-9223372036838790144,21,"BZ","C4",11,6,5,2020,"2020-05-06",117.3,NA,"0","00","IT","N",NA,"N",""
-9223372035971262464,-9223372036845776896,20,"MN","C4",11,5,5,2020,"2020-05-05",170,NA,"0","00","IT","N",NA,"N",""
-9223372035971309568,-9223372036838801408,21,"BZ","C4",11,4,5,2020,"2020-05-04",139.5,NA,"","","IT","N",NA,"N",""
-9223372035962109952,-9223372036838299648,57,"RI","C4",11,25,6,2020,"2020-06-25",237,272,"A","00","IT","N",NA,"N",""
-9223372035962280960,-9223372036838307840,45,"MS","C4",11,24,6,2020,"2020-06-24",167,NA,"V","","IT","N",NA,"N",""
-9223372035964480512,-9223372036838433792,2,"VC","C4",11,30,6,2020,"2020-06-30",82,140,"V","O1","IT","N",NA,"N",""
-9223372035964883968,-9223372036838456320,21,"BZ","C4",11,29,6,2020,"2020-06-29",135,NA,"","","IT","N",NA,"N",""
-9223372035965072384,-9223372036838467584,108,"MB","C4",11,29,6,2020,"2020-06-29",250,400,"0","00","IT","N",NA,"N",""
-9223372035965241344,-9223372036838476800,29,"RO","C4",11,30,6,2020,"2020-06-30",192,319.36,"","","IT","N",NA,"N",""
-9223372035965478912,-9223372036838489088,21,"BZ","C4",11,23,6,2020,"2020-06-23",116,NA,"","","IT","N",NA,"N",""
-9223372035965580288,-9223372036849130496,21,"BZ","C4",11,24,6,2020,"2020-06-24",384.3,NA,"0","00","IT","N",NA,"N",""
-9223372035965632512,-9223372036838498304,96,"BI","C4",11,29,6,2020,"2020-06-29",150,NA,"","","IT","N",NA,"N",""
-9223372035965793280,-9223372036838507520,26,"TV","C4",11,26,6,2020,"2020-06-26",216.48,NA,"V","","IT","N",NA,"N",""
-9223372035965813760,-9223372036845747200,26,"TV","C4",11,22,6,2020,"2020-06-22",197.47,NA,"V","","IT","N",NA,"N",""
-9223372035965867008,-9223372036838511616,4,"CN","C4",11,24,6,2020,"2020-06-24",176,304.6,"","","IT","N",NA,"N",""
-9223372035965963264,-9223372036838517760,88,"RG","C4",11,25,6,2020,"2020-06-25",384,NA,"","","IT","N",NA,"N",""
-9223372035966191616,-9223372036845686784,23,"VR","C4",11,23,6,2020,"2020-06-23",178.4,306.42,"","","IT","N",NA,"N",""
-9223372035966225408,-9223372036838530048,21,"BZ","C4",11,17,6,2020,"2020-06-17",328.7,NA,"0","00","IT","N",NA,"N",""
-9223372035966387200,-9223372036845620224,21,"BZ","C4",11,16,6,2020,"2020-06-16",148,NA,"","","IT","N",NA,"N",""
-9223372035966575616,-9223372036838549504,22,"TN","C4",11,18,6,2020,"2020-06-18",185,NA,"V","","IT","N",NA,"N",""
-9223372035966693376,-9223372036838556672,23,"VR","C4",11,18,6,2020,"2020-06-18",159.4,273.46,"","","IT","N",NA,"N",""
-9223372035966716928,-9223372036838557696,26,"TV","C4",11,1,6,2020,"2020-06-01",185,NA,"","","IT","N",NA,"N",""
-9223372035966871552,-9223372036845637632,20,"MN","C4",11,16,6,2020,"2020-06-16",95,NA,"0","00","IT","N",NA,"N",""
-9223372035966965760,-9223372036838571008,21,"BZ","C4",11,9,6,2020,"2020-06-09",155,NA,"","","IT","N",NA,"N",""
-9223372035966995456,-9223372036838573056,1,"TO","C4",11,12,6,2020,"2020-06-12",140.33,245.2,"","","IT","N",NA,"N",""
-9223372035967006720,-9223372036838574080,23,"VR","C4",11,15,6,2020,"2020-06-15",165,285.81,"","","IT","N",NA,"N",""
-9223372035967047680,-9223372036845740032,29,"RO","C4",11,12,6,2020,"2020-06-12",227,368.75,"","","IT","N",NA,"N",""
-9223372035967299584,-9223372036845991936,30,"UD","C4",11,12,6,2020,"2020-06-12",154,NA,"Z","","IT","N",NA,"N",""
-9223372035967408128,-9223372036846613504,21,"BZ","C4",11,10,6,2020,"2020-06-10",347.8,NA,"0","00","IT","N",NA,"N",""
-9223372035967465472,-9223372036838599680,28,"PD","C4",11,4,6,2020,"2020-06-04",152.2,265.39,"","","IT","N",NA,"N",""
-9223372035967610880,-9223372036838607872,21,"BZ","C4",11,4,6,2020,"2020-06-04",124,NA,"","","IT","N",NA,"N",""
-9223372035967753216,-9223372036838617088,28,"PD","C4",11,5,6,2020,"2020-06-05",164.64,NA,"V","","IT","N",NA,"N",""
-9223372035967779840,-9223372036845677568,29,"RO","C4",11,5,6,2020,"2020-06-05",229,385.2,"","","IT","N",NA,"N",""
-9223372035967872000,-9223372036838623232,26,"TV","C4",11,5,6,2020,"2020-06-05",205.51,NA,"V","","IT","N",NA,"N",""
-9223372035967874048,-9223372036845603840,26,"TV","C4",11,5,6,2020,"2020-06-05",160.43,NA,"V","","IT","N",NA,"N",""
-9223372035968074752,-9223372036838635520,23,"VR","C4",11,4,6,2020,"2020-06-04",150.3,271.4,"","","IT","N",NA,"N",""
-9223372035968098304,-9223372036838636544,28,"PD","C4",11,1,6,2020,"2020-06-01",180.32,NA,"V","","IT","N",NA,"N",""
-9223372035968188416,-9223372036838641664,12,"VA","C4",11,3,6,2020,"2020-06-03",140,280,"0","00","IT","N",NA,"N",""
-9223372035968225280,-9223372036838644736,23,"VR","C4",11,2,6,2020,"2020-06-02",150.3,279.63,"","","IT","N",NA,"N",""
-9223372029810507776,-9223372036845402112,21,"BZ","C4",11,8,7,2020,"2020-07-08",113.5,NA,"0","00","IT","N",NA,"N","ITA"
-9223372035962256384,-9223372036838306816,21,"BZ","C4",11,31,7,2020,"2020-07-31",65.1,NA,"","","IT","N",NA,"N",""
-9223372035962449920,-9223372036845486080,20,"MN","C4",11,31,7,2020,"2020-07-31",158,NA,"0","00","IT","N",NA,"N",""
-9223372035962535936,-9223372036838323200,26,"TV","C4",11,28,7,2020,"2020-07-28",152.49,NA,"V","","IT","N",NA,"N",""
-9223372035962603520,-9223372036838327296,4,"CN","C4",11,29,7,2020,"2020-07-29",185.6,321.83,"","","IT","N",NA,"N",""
-9223372035962668032,-9223372036838331392,21,"BZ","C4",11,23,7,2020,"2020-07-23",124,NA,"","","IT","N",NA,"N",""
-9223372035962716160,-9223372036838333440,14,"SO","C4",11,21,7,2020,"2020-07-21",180,360,"0","00","IT","N",NA,"N",""
-9223372035963210752,-9223372036845512704,26,"TV","C4",11,18,7,2020,"2020-07-18",160.82,NA,"V","","IT","N",NA,"N",""
-9223372035963360256,-9223372036838370304,23,"VR","C4",11,23,7,2020,"2020-07-23",150.5,281.89,"","","IT","N",NA,"N",""
-9223372035963560960,-9223372036838381568,21,"BZ","C4",11,20,7,2020,"2020-07-20",308.9,NA,"0","00","IT","N",NA,"N",""
-9223372035963653120,-9223372036838386688,21,"BZ","C4",11,16,7,2020,"2020-07-16",124,NA,"","","IT","N",NA,"N",""
-9223372035963776000,-9223372036845465600,20,"MN","C4",11,17,7,2020,"2020-07-17",170,NA,"0","00","IT","N",NA,"N",""
-9223372035963841536,-9223372036845595648,26,"TV","C4",11,16,7,2020,"2020-07-16",165.13,NA,"V","","IT","N",NA,"N",""
-9223372035963841536,-9223372036838397952,26,"TV","C4",11,16,7,2020,"2020-07-16",169.05,NA,"V","","IT","N",NA,"N",""
-9223372035963841536,-9223372036845600768,26,"TV","C4",11,16,7,2020,"2020-07-16",143.96,NA,"V","","IT","N",NA,"N",""
-9223372035963892736,-9223372036838401024,26,"TV","C4",11,11,7,2020,"2020-07-11",218.44,NA,"V","","IT","N",NA,"N",""
-9223372035964140544,-9223372036845665280,4,"CN","C4",11,13,7,2020,"2020-07-13",162.8,293.02,"","","IT","N",NA,"N",""
-9223372035964145664,-9223372036838415360,88,"RG","C4",11,15,7,2020,"2020-07-15",222.71,NA,"D","P2","IT","N",NA,"N",""
-9223372035964178432,-9223372036845508608,22,"TN","C4",11,10,7,2020,"2020-07-10",157.4,272.51,"","","IT","N",NA,"N",""
-9223372035964308480,-9223372036838424576,23,"VR","C4",11,13,7,2020,"2020-07-13",194.7,337.38,"","","IT","N",NA,"N",""
-9223372035964513280,-9223372036845650944,26,"TV","C4",11,7,7,2020,"2020-07-07",179.24,NA,"V","","IT","N",NA,"N",""
-9223372035964562432,-9223372036838437888,23,"VR","C4",11,10,7,2020,"2020-07-10",151.2,261.32,"","","IT","N",NA,"N",""
-9223372035964905472,-9223372036838457344,21,"BZ","C4",11,7,7,2020,"2020-07-07",92.38,NA,"","","IT","N",NA,"N",""
-9223372035964955648,-9223372036845699072,22,"TN","C4",11,3,7,2020,"2020-07-03",202.8,350.5,"","","IT","N",NA,"N",""
-9223372035965330432,-9223372036838480896,23,"VR","C4",11,2,7,2020,"2020-07-02",166.8,292.99,"","","IT","N",NA,"N",""
-9223372035254956032,-9223372036838172672,26,"TV","C4",11,25,8,2020,"2020-08-25",165.81,NA,"V","","IT","N",NA,"N","ITA"
-9223372035958955008,-9223372036838134784,26,"TV","C4",11,31,8,2020,"2020-08-31",182.18,NA,"V","","IT","N",NA,"N",""
-9223372035959331840,-9223372036838154240,21,"BZ","C4",11,25,8,2020,"2020-08-25",119,NA,"","","IT","N",NA,"N",""
-9223372035959344128,-9223372036838155264,17,"BS","C4",11,26,8,2020,"2020-08-26",161.5,NA,"0","00","IT","N",NA,"N",""
-9223372035959373824,-9223372036844982272,20,"MN","C4",11,31,8,2020,"2020-08-31",143,NA,"0","00","IT","N",NA,"N",""
-9223372035959513088,-9223372036838163456,23,"VR","C4",11,31,8,2020,"2020-08-31",158.4,280.85,"","","IT","N",NA,"N",""
-9223372035959523328,-9223372036838164480,21,"BZ","C4",11,24,8,2020,"2020-08-24",99,NA,"","","IT","N",NA,"N",""
-9223372035959564288,-9223372036838167552,23,"VR","C4",11,29,8,2020,"2020-08-29",142.6,243.14,"","","IT","N",NA,"N",""
-9223372035959990272,-9223372036838176768,23,"VR","C4",11,28,8,2020,"2020-08-28",178.2,308.09,"","","IT","N",NA,"N",""
-9223372035960328192,-9223372036845277184,21,"BZ","C4",11,25,8,2020,"2020-08-25",80.6,NA,"","","IT","N",NA,"N",""
-9223372035960373248,-9223372036838198272,21,"BZ","C4",11,24,8,2020,"2020-08-24",145.7,NA,"","","IT","N",NA,"N",""
-9223372035960658944,-9223372036838215680,27,"VE","C4",11,21,8,2020,"2020-08-21",190.12,308.67,"V","00","IT","N",NA,"N",""
-9223372035960774656,-9223372036845464576,24,"VI","C4",11,20,8,2020,"2020-08-20",203.7,325.56,"","","IT","N",NA,"N",""
-9223372035960926208,-9223372036838230016,22,"TN","C4",11,17,8,2020,"2020-08-17",197.2,325.9,"","","IT","N",NA,"N",""
-9223372035961068544,-9223372036838239232,43,"MC","C4",11,17,8,2020,"2020-08-17",227,NA,"V","","IT","N",NA,"N",""
-9223372035961194496,-9223372036838246400,26,"TV","C4",11,12,8,2020,"2020-08-12",71.34,NA,"V","","IT","N",NA,"N",""
-9223372035961243648,-9223372036845489152,23,"VR","C4",11,14,8,2020,"2020-08-14",180.4,327.52,"","","IT","N",NA,"N",""
-9223372035961251840,-9223372036838249472,17,"BS","C4",11,10,8,2020,"2020-08-10",111.7,NA,"0","00","IT","N",NA,"N",""
-9223372035961326592,-9223372036838253568,23,"VR","C4",11,13,8,2020,"2020-08-13",158.2,275.32,"","","IT","N",NA,"N",""
-9223372035961488384,-9223372036845376512,20,"MN","C4",11,11,8,2020,"2020-08-11",144,NA,"0","00","IT","N",NA,"N",""
-9223372035961489408,-9223372036838262784,20,"MN","C4",11,11,8,2020,"2020-08-11",169,NA,"0","00","IT","N",NA,"N",""
-9223372035961551872,-9223372036838265856,22,"TN","C4",11,6,8,2020,"2020-08-06",73,NA,"V","","IT","N",NA,"N",""
-9223372035962083328,-9223372036845107200,21,"BZ","C4",11,5,8,2020,"2020-08-05",107.9,NA,"0","00","IT","N",NA,"N",""
-9223372035962246144,-9223372036838305792,23,"VR","C4",11,4,8,2020,"2020-08-04",143.3,244.92,"","","IT","N",NA,"N",""
-9223372035962321920,-9223372036845389824,20,"MN","C4",11,3,8,2020,"2020-08-03",149,NA,"0","00","IT","N",NA,"N",""
-9223372035956022272,-9223372036849088512,22,"TN","C4",11,30,9,2020,"2020-09-30",250,NA,"D","","IT","N",NA,"N",""
-9223372035956131840,-9223372036844014592,21,"BZ","C4",11,30,9,2020,"2020-09-30",282.9,NA,"0","00","IT","N",NA,"N",""
-9223372035956134912,-9223372036837982208,17,"BS","C4",11,23,9,2020,"2020-09-23",166.6,NA,"0","00","IT","N",NA,"N",""
-9223372035956263936,-9223372036845728768,16,"BG","C4",11,30,9,2020,"2020-09-30",150,305,"0","00","IT","N",NA,"N",""
-9223372035956321280,-9223372036844783616,22,"TN","C4",11,24,9,2020,"2020-09-24",140,NA,"V","","IT","N",NA,"N",""
-9223372035956472832,-9223372036838000640,20,"MN","C4",11,28,9,2020,"2020-09-28",180,NA,"0","00","IT","N",NA,"N",""
-9223372035956526080,-9223372036838003712,4,"CN","C4",11,25,9,2020,"2020-09-25",182.8,333.7,"","","IT","N",NA,"N",""
-9223372035956609024,-9223372036838009856,20,"MN","C4",11,25,9,2020,"2020-09-25",158,NA,"0","00","IT","N",NA,"N",""
-9223372035956799488,-9223372036838020096,27,"VE","C4",11,24,9,2020,"2020-09-24",135.24,294.38,"V","00","IT","N",NA,"N",""
-9223372035956828160,-9223372036838021120,21,"BZ","C4",11,24,9,2020,"2020-09-24",136.4,NA,"","","IT","N",NA,"N",""
-9223372035956828160,-9223372036845166592,21,"BZ","C4",11,24,9,2020,"2020-09-24",124,NA,"","","IT","N",NA,"N",""
-9223372035956829184,-9223372036845377536,21,"BZ","C4",11,24,9,2020,"2020-09-24",124,NA,"","","IT","N",NA,"N",""
-9223372035957099520,-9223372036838032384,21,"BZ","C4",11,16,9,2020,"2020-09-16",130,NA,"","","IT","N",NA,"N",""
-9223372035957177344,-9223372036838035456,2,"VC","C4",11,15,9,2020,"2020-09-15",85,150,"V","P2","IT","N",NA,"N",""
