idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,CodiceAziendaNascita,DestinazioneSoggetto,PesoAllaNascita,NumeroCapezzoli
-9223372031848937752,-9223372036805990939,21,BZ,C4,11,21,7,2023,-9.223372036849261e+18,Vita,,
-9223372031848937769,-9223372036805990940,21,BZ,C4,11,15,7,2023,-9.223372036849261e+18,Macello,,
-9223372031848952025,-9223372036805990962,21,BZ,C4,11,22,7,2023,-9.223372036849261e+18,Vita,,
-9223372031848952042,-9223372036805990963,21,BZ,C4,11,22,7,2023,-9.223372036849261e+18,Vita,,
-9223372031848952133,-9223372036805990966,21,BZ,C4,11,22,7,2023,-9.223372036849261e+18,Macello,,
-9223372031848952152,-9223372036805990967,21,BZ,C4,11,15,7,2023,-9.223372036849261e+18,Vita,,
-9223372031848952554,-9223372036805990977,21,BZ,C4,11,15,7,2023,-9.223372036849261e+18,Macello,,
-9223372031848952810,-9223372036805990980,21,BZ,C4,11,15,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848952920,-9223372036806109759,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848952934,-9223372036806109758,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848952963,-9223372036805990984,21,BZ,C4,11,15,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848953028,-9223372036806029644,21,BZ,C4,11,7,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848953054,-9223372036805990985,21,BZ,C4,11,21,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848956566,-9223372036806117015,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848956735,-9223372036806029634,21,BZ,C4,11,8,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848964424,-9223372036805990995,21,BZ,C4,11,11,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848964538,-9223372036806029699,21,BZ,C4,11,7,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848965702,-9223372036805990997,21,BZ,C4,11,19,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848966146,-9223372036805991000,21,BZ,C4,11,13,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848968725,-9223372036805991005,21,BZ,C4,11,15,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848973142,-9223372036805991013,21,BZ,C4,11,14,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848973864,-9223372036805991014,21,BZ,C4,11,14,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848973896,-9223372036805991015,21,BZ,C4,11,14,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848975662,-9223372036805991016,21,BZ,C4,11,14,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848979620,-9223372036805991022,21,BZ,C4,11,14,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848992121,-9223372036805991040,21,BZ,C4,11,6,7,2023,-9.223372036849262e+18,Macello,,
-9223372031848996219,-9223372036805991043,21,BZ,C4,11,13,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848996314,-9223372036805991044,21,BZ,C4,11,13,7,2023,-9.223372036849262e+18,Vita,,
-9223372031848996489,-9223372036805991045,21,BZ,C4,11,13,7,2023,-9.223372036849262e+18,Vita,,
-9223372031849260721,-9223372036805991878,22,TN,C4,11,31,7,2023,-9.223372036849256e+18,Vita,,
-9223372031849575607,-9223372036805992140,17,BS,C4,11,24,7,2023,-9.223372036850293e+18,Vita,350.0,
-9223372031849578078,-9223372036805992219,17,BS,C4,11,20,7,2023,-9.223372036850293e+18,Vita,450.0,
-9223372031849578112,-9223372036806013419,17,BS,C4,11,9,7,2023,-9.223372036850293e+18,Vita,450.0,
-9223372031879956875,-9223372036806019260,22,TN,C4,11,26,7,2023,-9.223372036849257e+18,Vita,,
-9223372031895130515,-9223372036806051372,21,BZ,C4,11,7,7,2023,-9.22337203684926e+18,Macello,,
-9223372031895140615,-9223372036806051467,21,BZ,C4,11,7,7,2023,-9.22337203684926e+18,Macello,,
-9223372031895141111,-9223372036806051476,21,BZ,C4,11,14,7,2023,-9.22337203684926e+18,Vita,,
-9223372031895149582,-9223372036806051481,21,BZ,C4,11,14,7,2023,-9.22337203684926e+18,Macello,,
-9223372031895154182,-9223372036806051488,21,BZ,C4,11,15,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895154200,-9223372036806051489,21,BZ,C4,11,4,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895154217,-9223372036806051490,21,BZ,C4,11,4,7,2023,-9.223372036849262e+18,Vita,,
-9223372031895154237,-9223372036806051491,21,BZ,C4,11,4,7,2023,-9.223372036849262e+18,Vita,,
-9223372031895154256,-9223372036806051492,21,BZ,C4,11,4,7,2023,-9.223372036849262e+18,Vita,,
-9223372031895154273,-9223372036806051493,21,BZ,C4,11,4,7,2023,-9.223372036849262e+18,Vita,,
-9223372031895154958,-9223372036806051504,21,BZ,C4,11,13,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895155764,-9223372036806051524,21,BZ,C4,11,6,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895156226,-9223372036806051531,21,BZ,C4,11,3,7,2023,-9.223372036849262e+18,Vita,,
-9223372031895156592,-9223372036806051537,21,BZ,C4,11,5,7,2023,-9.223372036849263e+18,Macello,,
-9223372031895156609,-9223372036806051538,21,BZ,C4,11,5,7,2023,-9.223372036849263e+18,Vita,,
-9223372031895156695,-9223372036806074596,21,BZ,C4,11,3,7,2023,-9.223372036849263e+18,Macello,,
-9223372031895156712,-9223372036806074597,21,BZ,C4,11,3,7,2023,-9.223372036849263e+18,Vita,,
-9223372031895156729,-9223372036806074598,21,BZ,C4,11,3,7,2023,-9.223372036849263e+18,Macello,,
-9223372031895156749,-9223372036806074599,21,BZ,C4,11,3,7,2023,-9.223372036849263e+18,Vita,,
-9223372031895157538,-9223372036806051548,21,BZ,C4,11,13,7,2023,-9.223372036849263e+18,Vita,,
-9223372031895157657,-9223372036806051550,21,BZ,C4,11,10,7,2023,-9.223372036849261e+18,Macello,,
-9223372031895235536,-9223372036806051601,21,BZ,C4,11,9,7,2023,-9.223372036849263e+18,Macello,,
-9223372031895235711,-9223372036806051605,21,BZ,C4,11,9,7,2023,-9.223372036849263e+18,Macello,,
-9223372031895235760,-9223372036806051608,21,BZ,C4,11,9,7,2023,-9.223372036849263e+18,Vita,,
-9223372031895236068,-9223372036806105616,21,BZ,C4,11,2,7,2023,-9.223372036849263e+18,Macello,,
-9223372031895236143,-9223372036806051614,21,BZ,C4,11,9,7,2023,-9.223372036849263e+18,Macello,,
-9223372031895249488,-9223372036806051634,21,BZ,C4,11,13,7,2023,-9.223372036849261e+18,Vita,,
-9223372031895249506,-9223372036806051635,21,BZ,C4,11,13,7,2023,-9.223372036849261e+18,Macello,,
-9223372031895249523,-9223372036806051636,21,BZ,C4,11,13,7,2023,-9.223372036849261e+18,Macello,,
-9223372031895249537,-9223372036806051637,21,BZ,C4,11,13,7,2023,-9.223372036849261e+18,Vita,,
-9223372031895263786,-9223372036806117014,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895265123,-9223372036806062095,21,BZ,C4,11,6,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895265156,-9223372036806062096,21,BZ,C4,11,6,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895265996,-9223372036806051657,21,BZ,C4,11,14,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895269623,-9223372036806109762,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Vita,,
-9223372031895277265,-9223372036806051662,21,BZ,C4,11,15,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895277550,-9223372036806051665,21,BZ,C4,11,15,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895277583,-9223372036806051666,21,BZ,C4,11,10,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895278448,-9223372036806051667,21,BZ,C4,11,15,7,2023,-9.223372036849262e+18,Macello,,
-9223372031895282659,-9223372036806109744,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Vita,,
-9223372031895282915,-9223372036806109745,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Macello,,
-9223372031898595117,-9223372036806065949,22,TN,C4,11,23,7,2023,-9.223372036849257e+18,Vita,,
-9223372031907590233,-9223372036806091167,22,TN,C4,11,7,7,2023,-9.223372036849186e+18,Vita,400.0,
-9223372031907705395,-9223372036806091322,22,TN,C4,11,17,7,2023,-9.223372036849257e+18,Vita,,
-9223372031912595379,-9223372036806106806,22,TN,C4,11,20,7,2023,-9.223372036849256e+18,Vita,,
-9223372031912597351,-9223372036806362037,22,TN,C4,11,20,7,2023,-9.223372036849256e+18,Macello,,
-9223372031920924656,-9223372036806120874,21,BZ,C4,11,9,7,2023,-9.22337203684743e+18,Vita,,
-9223372031920924670,-9223372036806120875,21,BZ,C4,11,9,7,2023,-9.22337203684743e+18,Macello,,
-9223372031926358295,-9223372036806137925,21,BZ,C4,11,7,7,2023,-9.223372036849258e+18,Macello,,
-9223372031926358325,-9223372036806137926,21,BZ,C4,11,7,7,2023,-9.223372036849258e+18,Macello,,
-9223372031926423007,-9223372036806137960,21,BZ,C4,11,8,7,2023,-9.223372036849258e+18,Macello,,
-9223372031926423063,-9223372036806137961,21,BZ,C4,11,8,7,2023,-9.223372036849258e+18,Vita,,
-9223372031926472675,-9223372036806138027,21,BZ,C4,11,7,7,2023,-9.223372036849262e+18,Macello,,
-9223372031926477094,-9223372036806138032,21,BZ,C4,11,6,7,2023,-9.223372036849262e+18,Vita,,
-9223372031926477167,-9223372036806138033,21,BZ,C4,11,6,7,2023,-9.223372036849262e+18,Macello,,
-9223372031926484940,-9223372036806138052,21,BZ,C4,11,5,7,2023,-9.223372036849262e+18,Macello,,
-9223372031926485087,-9223372036806138054,21,BZ,C4,11,1,7,2023,-9.223372036849262e+18,Vita,,
-9223372031926486133,-9223372036806138071,21,BZ,C4,11,2,7,2023,-9.223372036849262e+18,Vita,,
-9223372031926486514,-9223372036806138081,21,BZ,C4,11,13,7,2023,-9.223372036849262e+18,Macello,,
-9223372031926488935,-9223372036806138110,21,BZ,C4,11,9,7,2023,-9.223372036849263e+18,Vita,,
-9223372031926488952,-9223372036806138111,21,BZ,C4,11,7,7,2023,-9.223372036849263e+18,Macello,,
-9223372031926489297,-9223372036806138122,21,BZ,C4,11,10,7,2023,-9.223372036849263e+18,Vita,,
-9223372031926499734,-9223372036806138193,21,BZ,C4,11,2,7,2023,-9.223372036849264e+18,Vita,,
-9223372031926501432,-9223372036806138244,21,BZ,C4,11,9,7,2023,-9.223372036849264e+18,Vita,,
-9223372031926501448,-9223372036806138245,21,BZ,C4,11,9,7,2023,-9.223372036849264e+18,Vita,,
-9223372031926501828,-9223372036806138247,21,BZ,C4,11,8,7,2023,-9.223372036849264e+18,Vita,,
-9223372031926501848,-9223372036806138248,21,BZ,C4,11,7,7,2023,-9.223372036849264e+18,Macello,,
-9223372031926501869,-9223372036806138249,21,BZ,C4,11,3,7,2023,-9.223372036849264e+18,Vita,,
-9223372031926506633,-9223372036806138354,21,BZ,C4,11,3,7,2023,-9.223372036849261e+18,Vita,,
-9223372031926938981,-9223372036806139468,14,SO,C4,11,17,7,2023,-9.223372036850262e+18,Vita,410.0,
-9223372031939436085,-9223372036806180620,26,TV,C4,11,14,7,2023,-9.22337203685057e+18,Vita,,
-9223372031949525649,-9223372036806201985,14,SO,C4,11,12,7,2023,-9.223372036846356e+18,Macello,410.0,
-9223372031949526297,-9223372036806201992,14,SO,C4,11,12,7,2023,-9.223372036846356e+18,Macello,410.0,
-9223372031960572005,-9223372036806229018,21,BZ,C4,11,2,7,2023,-9.223372036849263e+18,Vita,,
-9223372031960572236,-9223372036806229020,21,BZ,C4,11,2,7,2023,-9.223372036849263e+18,Vita,,
-9223372031960572250,-9223372036806229021,21,BZ,C4,11,2,7,2023,-9.223372036849263e+18,Vita,,
-9223372029741484829,-9223372036804234855,21,BZ,C4,11,12,8,2023,-9.223372036835025e+18,Vita,,
-9223372030010399176,-9223372036805099717,21,BZ,C4,11,23,8,2023,-9.223372036847393e+18,Macello,,
-9223372030121982730,-9223372036805181297,21,BZ,C4,11,19,8,2023,-9.223372036849183e+18,Vita,,
-9223372030406465300,-9223372036805263692,21,BZ,C4,11,24,8,2023,-9.223372036849264e+18,Vita,,
-9223372030434305467,-9223372036805189550,21,BZ,C4,11,22,8,2023,-9.223372036849186e+18,Vita,,
-9223372030443481002,-9223372036805088175,21,BZ,C4,11,25,8,2023,-9.223372036849261e+18,Vita,,
-9223372030541827708,-9223372036805148039,21,BZ,C4,11,15,8,2023,-9.223372036849262e+18,Vita,,
-9223372030548203277,-9223372036805550957,21,BZ,C4,11,8,8,2023,-9.223372036810183e+18,Vita,,
-9223372030699198947,-9223372036805634960,30,UD,C4,11,10,8,2023,-9.223372036849169e+18,Vita,400.0,
-9223372030775965918,-9223372036805003310,21,BZ,C4,11,18,8,2023,-9.223372036849261e+18,Vita,,
-9223372030871644113,-9223372036805706074,37,BO,C4,11,2,8,2023,-9.223372036849185e+18,Vita,240.0,
-9223372030871676653,-9223372036805706011,37,BO,C4,11,2,8,2023,-9.223372036849185e+18,Macello,290.0,
-9223372030948215926,-9223372036805173356,96,BI,C4,11,21,8,2023,-9.223372036849189e+18,Vita,350.0,
-9223372030950576056,-9223372036805575730,6,AL,C4,11,16,8,2023,-9.223372036849175e+18,Vita,,
-9223372031114006129,-9223372036805189674,16,BG,C4,11,30,8,2023,-9.223372036836743e+18,Macello,,
-9223372031114014588,-9223372036805189675,16,BG,C4,11,28,8,2023,-9.223372036836743e+18,Macello,,
-9223372031115386128,-9223372036804998088,21,BZ,C4,11,30,8,2023,-9.223372036849258e+18,Macello,,
-9223372031116286878,-9223372036804914869,21,BZ,C4,11,16,8,2023,-9.22337203684926e+18,Vita,,
-9223372031164983682,-9223372036805551075,21,BZ,C4,11,7,8,2023,-9.223372036849258e+18,Vita,,
-9223372031164984294,-9223372036805551074,21,BZ,C4,11,9,8,2023,-9.223372036849258e+18,Vita,,
-9223372031198479473,-9223372036805563675,21,BZ,C4,11,18,8,2023,-9.22337203683428e+18,Macello,,
-9223372031233427948,-9223372036805581628,1,TO,C4,11,13,8,2023,-9.223372036849178e+18,Vita,300.0,
-9223372031237089479,-9223372036805271204,21,BZ,C4,11,7,8,2023,-9.223372036849262e+18,Macello,,
-9223372031252874900,-9223372036805282078,13,CO,C4,11,17,8,2023,-9.223372036830933e+18,Macello,,
-9223372031283816955,-9223372036805159530,13,CO,C4,11,28,8,2023,-9.223372036830494e+18,Vita,,
-9223372031398512191,-9223372036805148065,21,BZ,C4,11,22,8,2023,-9.223372036849261e+18,Vita,,
-9223372031398675468,-9223372036806225672,13,CO,C4,11,12,8,2023,-9.223372036838769e+18,Macello,,
-9223372031431836013,-9223372036805099731,21,BZ,C4,11,18,8,2023,-9.223372036849172e+18,Macello,,
-9223372031440463733,-9223372036805831578,21,BZ,C4,11,3,8,2023,-9.223372036849262e+18,Macello,,
-9223372031440905702,-9223372036805563678,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Macello,,
-9223372031440927030,-9223372036805563671,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Macello,,
-9223372031440941256,-9223372036805248128,21,BZ,C4,11,15,8,2023,-9.223372036849262e+18,Macello,,
-9223372031447906992,-9223372036805189667,21,BZ,C4,11,24,8,2023,-9.223372036849258e+18,Macello,,
-9223372031459506557,-9223372036805271205,21,BZ,C4,11,24,8,2023,-9.223372036849262e+18,Macello,,
-9223372031466070646,-9223372036805271183,21,BZ,C4,11,26,8,2023,-9.223372036849262e+18,Macello,,
-9223372031466073594,-9223372036805608171,21,BZ,C4,11,12,8,2023,-9.223372036849262e+18,Macello,,
-9223372031500571731,-9223372036805608172,21,BZ,C4,11,12,8,2023,-9.223372036849262e+18,Vita,,
-9223372031500625849,-9223372036805170371,21,BZ,C4,11,30,8,2023,-9.223372036849263e+18,Vita,,
-9223372031500651417,-9223372036805205235,21,BZ,C4,11,31,8,2023,-9.223372036849263e+18,Macello,,
-9223372031517483522,-9223372036805209155,22,TN,C4,11,30,8,2023,-9.223372036849256e+18,Vita,300.0,
-9223372031518283731,-9223372036805093422,21,BZ,C4,11,29,8,2023,-9.223372036846681e+18,Macello,,
-9223372031523498027,-9223372036805077594,16,BG,C4,11,23,8,2023,-9.223372036850314e+18,Vita,450.0,
-9223372031534114045,-9223372036805283883,21,BZ,C4,11,25,8,2023,-9.223372036849258e+18,Vita,,
-9223372031534370031,-9223372036805551119,21,BZ,C4,11,18,8,2023,-9.223372036849261e+18,Macello,,
-9223372031534397044,-9223372036805590947,21,BZ,C4,11,14,8,2023,-9.223372036849263e+18,Vita,,
-9223372031534551792,-9223372036805720448,21,BZ,C4,11,3,8,2023,-9.223372036849262e+18,Macello,,
-9223372031534551825,-9223372036805720449,21,BZ,C4,11,3,8,2023,-9.223372036849262e+18,Macello,,
-9223372031567564589,-9223372036805183966,21,BZ,C4,11,26,8,2023,-9.22337203684926e+18,Vita,,
-9223372031567574369,-9223372036805184115,21,BZ,C4,11,30,8,2023,-9.223372036849258e+18,Macello,,
-9223372031567597540,-9223372036805212589,21,BZ,C4,11,30,8,2023,-9.223372036849261e+18,Macello,,
-9223372031567622642,-9223372036805329211,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Macello,,
-9223372031567642081,-9223372036805590942,21,BZ,C4,11,12,8,2023,-9.223372036849263e+18,Vita,,
-9223372031567642824,-9223372036805271284,21,BZ,C4,11,25,8,2023,-9.223372036849263e+18,Macello,,
-9223372031567648340,-9223372036805266410,21,BZ,C4,11,27,8,2023,-9.223372036849263e+18,Macello,,
-9223372031567648441,-9223372036805266421,21,BZ,C4,11,27,8,2023,-9.223372036849263e+18,Macello,,
-9223372031567650825,-9223372036805271280,21,BZ,C4,11,25,8,2023,-9.223372036849263e+18,Macello,,
-9223372031567652408,-9223372036805263658,21,BZ,C4,11,26,8,2023,-9.223372036849263e+18,Macello,,
-9223372031567652477,-9223372036805263659,21,BZ,C4,11,26,8,2023,-9.223372036849263e+18,Macello,,
-9223372031567655015,-9223372036805263691,21,BZ,C4,11,26,8,2023,-9.223372036849263e+18,Macello,,
-9223372031567656457,-9223372036805396899,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031567656560,-9223372036805396907,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031567664456,-9223372036805184507,21,BZ,C4,11,31,8,2023,-9.223372036849262e+18,Vita,,
-9223372031567675969,-9223372036805271196,21,BZ,C4,11,24,8,2023,-9.223372036849262e+18,Macello,,
-9223372031567676034,-9223372036805271197,21,BZ,C4,11,24,8,2023,-9.223372036849262e+18,Macello,,
-9223372031567676048,-9223372036805271198,21,BZ,C4,11,24,8,2023,-9.223372036849262e+18,Vita,,
-9223372031567676114,-9223372036805566528,21,BZ,C4,11,17,8,2023,-9.223372036849262e+18,Macello,,
-9223372031567676128,-9223372036805566529,21,BZ,C4,11,17,8,2023,-9.223372036849262e+18,Vita,,
-9223372031567676194,-9223372036805566530,21,BZ,C4,11,17,8,2023,-9.223372036849262e+18,Macello,,
-9223372031567676235,-9223372036805566531,21,BZ,C4,11,17,8,2023,-9.223372036849262e+18,Vita,,
-9223372031568895550,-9223372036805271210,21,BZ,C4,11,7,8,2023,-9.223372036849262e+18,Vita,,
-9223372031580749759,-9223372036805217844,30,UD,C4,11,23,8,2023,-9.223372036849764e+18,Vita,250.0,
-9223372031584169323,-9223372036805263203,17,BS,C4,11,10,8,2023,-9.223372036849267e+18,Vita,350.0,
-9223372031589153423,-9223372036805232914,2,VC,C4,11,25,8,2023,-9.223372036850444e+18,Vita,350.0,
-9223372031590168661,-9223372036805650483,21,BZ,C4,11,2,8,2023,-9.223372036849261e+18,Macello,,
-9223372031599336731,-9223372036805250037,21,BZ,C4,11,22,8,2023,-9.223372036849263e+18,Vita,,
-9223372031599530587,-9223372036805250205,21,BZ,C4,11,25,8,2023,-9.223372036849263e+18,Vita,,
-9223372031599535750,-9223372036805590938,21,BZ,C4,11,12,8,2023,-9.223372036849263e+18,Macello,,
-9223372031599535813,-9223372036805271272,21,BZ,C4,11,25,8,2023,-9.223372036849263e+18,Macello,,
-9223372031599543235,-9223372036805271279,21,BZ,C4,11,25,8,2023,-9.223372036849263e+18,Macello,,
-9223372031599543375,-9223372036805590945,21,BZ,C4,11,12,8,2023,-9.223372036849263e+18,Vita,,
-9223372031599543746,-9223372036805546211,21,BZ,C4,11,18,8,2023,-9.223372036849263e+18,Macello,,
-9223372031599544423,-9223372036805263756,21,BZ,C4,11,27,8,2023,-9.223372036849263e+18,Macello,,
-9223372031599544985,-9223372036805263693,21,BZ,C4,11,26,8,2023,-9.223372036849264e+18,Macello,,
-9223372031599560981,-9223372036805566533,21,BZ,C4,11,17,8,2023,-9.223372036849262e+18,Macello,,
-9223372031599562863,-9223372036805263885,21,BZ,C4,11,25,8,2023,-9.22337203684926e+18,Macello,,
-9223372031599716760,-9223372036805550972,21,BZ,C4,11,18,8,2023,-9.223372036849261e+18,Macello,,
-9223372031599729557,-9223372036805250612,21,BZ,C4,11,31,8,2023,-9.223372036849261e+18,Macello,,
-9223372031599733658,-9223372036805250623,21,BZ,C4,11,31,8,2023,-9.223372036849261e+18,Vita,,
-9223372031599733772,-9223372036805250624,21,BZ,C4,11,31,8,2023,-9.223372036849261e+18,Macello,,
-9223372031599740081,-9223372036805551150,21,BZ,C4,11,19,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599745595,-9223372036805585766,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031599748203,-9223372036805271300,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Macello,,
-9223372031599748261,-9223372036805271306,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599748749,-9223372036805271310,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599748846,-9223372036805608214,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599749912,-9223372036805271288,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599749945,-9223372036805271287,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Macello,,
-9223372031599750529,-9223372036805608208,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599750644,-9223372036805608209,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599751293,-9223372036805271297,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599751408,-9223372036805271298,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599751618,-9223372036805266452,21,BZ,C4,11,26,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599753207,-9223372036805556618,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599768316,-9223372036805263938,21,BZ,C4,11,27,8,2023,-9.223372036849262e+18,Macello,,
-9223372031599780770,-9223372036805551145,21,BZ,C4,11,20,8,2023,-9.223372036849262e+18,Vita,,
-9223372031599781899,-9223372036805590961,21,BZ,C4,11,12,8,2023,-9.223372036849262e+18,Vita,,
-9223372031606409879,-9223372036805267571,22,TN,C4,11,1,8,2023,-9.223372036849256e+18,Vita,,
-9223372031606615853,-9223372036805267702,22,TN,C4,11,28,8,2023,-9.223372036849256e+18,Vita,350.0,
-9223372031606615927,-9223372036805267703,22,TN,C4,11,28,8,2023,-9.223372036849256e+18,Vita,350.0,
-9223372031610707756,-9223372036805273001,22,TN,C4,11,10,8,2023,-9.223372036849257e+18,Vita,,
-9223372031616223608,-9223372036805288553,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Vita,,
-9223372031616752378,-9223372036805601266,21,BZ,C4,11,8,8,2023,-9.223372036849262e+18,Vita,,
-9223372031635420282,-9223372036805551000,21,BZ,C4,11,8,8,2023,-9.22337203684926e+18,Vita,,
-9223372031635516669,-9223372036805576550,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637696981,-9223372036805576542,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637697037,-9223372036805539303,21,BZ,C4,11,29,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637697069,-9223372036805539304,21,BZ,C4,11,29,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637697150,-9223372036805539307,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637698812,-9223372036805576548,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637698908,-9223372036805539314,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637700014,-9223372036805539324,21,BZ,C4,11,23,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637701056,-9223372036805539328,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637703458,-9223372036805539338,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637703627,-9223372036805539339,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637703719,-9223372036805576538,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637706488,-9223372036805539347,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637709051,-9223372036805576546,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637709134,-9223372036805576547,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637709510,-9223372036805539353,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637709852,-9223372036805576556,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637709919,-9223372036805539362,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637711248,-9223372036805539368,21,BZ,C4,11,29,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637711365,-9223372036805539369,21,BZ,C4,11,29,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637713599,-9223372036805539374,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637722577,-9223372036805690768,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637722716,-9223372036805539419,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637722883,-9223372036805556619,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637723692,-9223372036805550999,21,BZ,C4,11,18,8,2023,-9.22337203684926e+18,Vita,,
-9223372031637724797,-9223372036805601259,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637724838,-9223372036805601270,21,BZ,C4,11,10,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637726688,-9223372036805539499,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637726918,-9223372036805553789,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637726941,-9223372036805539503,21,BZ,C4,11,31,8,2023,-9.223372036849172e+18,Macello,,
-9223372031637727103,-9223372036805539508,21,BZ,C4,11,26,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637727150,-9223372036805553803,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031637728023,-9223372036805539538,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
