idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,IcssIndiceCelluleSomatiche,AccuratezzaCalcoloIndice,TipoIndice,FrequenzaCalcolo,AnnoDiRiferimento,NumeroDiFiglie,NumeroDiAziende,AreaGeograficaEsteraDiInfluenzaSuCalcolo
-9223372035851930786,-9223372036849455448,,,C4,11,6,5,2021,108.0,38.0,GENETICO,Semestrale,2021,,,
-9223372035851930798,-9223372036846491698,,,C4,11,6,5,2021,103.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851930810,-9223372036847922456,,,C4,11,6,5,2021,103.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851930822,-9223372036846491944,,,C4,11,6,5,2021,94.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851930834,-9223372036846921557,,,C4,11,6,5,2021,113.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851930846,-9223372036847948489,,,C4,11,6,5,2021,101.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851930858,-9223372036846492450,,,C4,11,6,5,2021,105.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851930870,-9223372036849216016,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851930882,-9223372036846923221,,,C4,11,6,5,2021,89.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851930894,-9223372036846492683,,,C4,11,6,5,2021,95.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851930906,-9223372036847922482,,,C4,11,6,5,2021,105.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851930918,-9223372036847911661,,,C4,11,6,5,2021,100.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851930930,-9223372036847338834,,,C4,11,6,5,2021,106.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851930942,-9223372036847542742,,,C4,11,6,5,2021,104.0,30.0,GENETICO,Semestrale,2021,,,
-9223372035851930954,-9223372036849228631,,,C4,11,6,5,2021,103.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851930966,-9223372036846470466,,,C4,11,6,5,2021,106.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851930979,-9223372036846470465,,,C4,11,6,5,2021,97.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851930991,-9223372036846470467,,,C4,11,6,5,2021,104.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851931003,-9223372036848111729,,,C4,11,6,5,2021,105.0,66.0,GENETICO,Semestrale,2021,,,
-9223372035851931015,-9223372036835156032,,,C4,11,6,5,2021,100.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851931027,-9223372036847955637,,,C4,11,6,5,2021,104.0,64.0,GENETICO,Semestrale,2021,,,
-9223372035851931039,-9223372036848115427,,,C4,11,6,5,2021,104.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851931051,-9223372036846485173,,,C4,11,6,5,2021,98.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931063,-9223372036846485172,,,C4,11,6,5,2021,104.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851931075,-9223372036847945897,,,C4,11,6,5,2021,100.0,64.0,GENETICO,Semestrale,2021,,,
-9223372035851931087,-9223372036847894463,,,C4,11,6,5,2021,102.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851931099,-9223372036847362547,,,C4,11,6,5,2021,98.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851931111,-9223372036849343495,,,C4,11,6,5,2021,93.0,64.0,GENETICO,Semestrale,2021,,,
-9223372035851931123,-9223372036850034858,,,C4,11,6,5,2021,104.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851931135,-9223372036850034498,,,C4,11,6,5,2021,111.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851931147,-9223372036834533766,,,C4,11,6,5,2021,105.0,22.0,GENETICO,Semestrale,2021,,,
-9223372035851931159,-9223372036847920422,,,C4,11,6,5,2021,98.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931171,-9223372036847913291,,,C4,11,6,5,2021,100.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931183,-9223372036847913290,,,C4,11,6,5,2021,107.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931195,-9223372036847936329,,,C4,11,6,5,2021,102.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851931207,-9223372036847938365,,,C4,11,6,5,2021,102.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851931219,-9223372036847932563,,,C4,11,6,5,2021,102.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931231,-9223372036847924425,,,C4,11,6,5,2021,105.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851931243,-9223372036847934422,,,C4,11,6,5,2021,96.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851931255,-9223372036846922784,,,C4,11,6,5,2021,88.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931267,-9223372036846604110,,,C4,11,6,5,2021,94.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931279,-9223372036847938444,,,C4,11,6,5,2021,96.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851931291,-9223372036847897828,,,C4,11,6,5,2021,106.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851931303,-9223372036847926748,,,C4,11,6,5,2021,106.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851931315,-9223372036847899805,,,C4,11,6,5,2021,112.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851931327,-9223372036847930087,,,C4,11,6,5,2021,98.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851931339,-9223372036847943485,,,C4,11,6,5,2021,99.0,63.0,GENETICO,Semestrale,2021,,,
-9223372035851931351,-9223372036846493013,,,C4,11,6,5,2021,102.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851931363,-9223372036847924400,,,C4,11,6,5,2021,104.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851931375,-9223372036846927033,,,C4,11,6,5,2021,97.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851931387,-9223372036846919993,,,C4,11,6,5,2021,90.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931399,-9223372036847922471,,,C4,11,6,5,2021,105.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931411,-9223372036849205354,,,C4,11,6,5,2021,98.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931423,-9223372036847928413,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931435,-9223372036846922461,,,C4,11,6,5,2021,114.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851931448,-9223372036846492449,,,C4,11,6,5,2021,101.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931460,-9223372036847940732,,,C4,11,6,5,2021,95.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851931472,-9223372036846923867,,,C4,11,6,5,2021,110.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851931487,-9223372036847934494,,,C4,11,6,5,2021,103.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851931499,-9223372036847930070,,,C4,11,6,5,2021,96.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851931511,-9223372036847939602,,,C4,11,6,5,2021,92.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851931523,-9223372036846469480,,,C4,11,6,5,2021,105.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851931535,-9223372036847415015,,,C4,11,6,5,2021,108.0,34.0,GENETICO,Semestrale,2021,,,
-9223372035851931547,-9223372036846469478,,,C4,11,6,5,2021,108.0,34.0,GENETICO,Semestrale,2021,,,
-9223372035851931559,-9223372036846469479,,,C4,11,6,5,2021,108.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851931571,-9223372036846469477,,,C4,11,6,5,2021,107.0,43.0,GENETICO,Semestrale,2021,,,
-9223372035851931583,-9223372036848125567,,,C4,11,6,5,2021,105.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851931595,-9223372036850346253,,,C4,11,6,5,2021,98.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851931607,-9223372036850346231,,,C4,11,6,5,2021,107.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851931619,-9223372036850346273,,,C4,11,6,5,2021,99.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851931631,-9223372036848111971,,,C4,11,6,5,2021,100.0,66.0,GENETICO,Semestrale,2021,,,
-9223372035851931643,-9223372036847928274,,,C4,11,6,5,2021,96.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851931655,-9223372036847353855,,,C4,11,6,5,2021,99.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851931667,-9223372036849364032,,,C4,11,6,5,2021,100.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851931679,-9223372036849364030,,,C4,11,6,5,2021,99.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851931691,-9223372036849356394,,,C4,11,6,5,2021,95.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851931703,-9223372036847139868,,,C4,11,6,5,2021,104.0,38.0,GENETICO,Semestrale,2021,,,
-9223372035851931715,-9223372036847883425,,,C4,11,6,5,2021,106.0,33.0,GENETICO,Semestrale,2021,,,
-9223372035851931727,-9223372036847139871,,,C4,11,6,5,2021,105.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851931739,-9223372036846586053,,,C4,11,6,5,2021,110.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851931751,-9223372036847382673,,,C4,11,6,5,2021,101.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931763,-9223372036847382672,,,C4,11,6,5,2021,103.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931775,-9223372036846491908,,,C4,11,6,5,2021,99.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851931787,-9223372036846920041,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851931799,-9223372036847917970,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931811,-9223372036846492454,,,C4,11,6,5,2021,105.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851931823,-9223372036846492455,,,C4,11,6,5,2021,98.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851931835,-9223372036847939616,,,C4,11,6,5,2021,106.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851931847,-9223372036846922924,,,C4,11,6,5,2021,102.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851931859,-9223372036847924450,,,C4,11,6,5,2021,105.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851931871,-9223372036847906787,,,C4,11,6,5,2021,103.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851931883,-9223372036846492750,,,C4,11,6,5,2021,108.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851931895,-9223372036847917983,,,C4,11,6,5,2021,97.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851931907,-9223372036847911520,,,C4,11,6,5,2021,99.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851931919,-9223372036847952835,,,C4,11,6,5,2021,102.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851931931,-9223372036846493065,,,C4,11,6,5,2021,104.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851931943,-9223372036846493706,,,C4,11,6,5,2021,99.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851931955,-9223372036847946243,,,C4,11,6,5,2021,109.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851931967,-9223372036850079371,,,C4,11,6,5,2021,109.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851931979,-9223372036847922464,,,C4,11,6,5,2021,101.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851931991,-9223372036847930052,,,C4,11,6,5,2021,102.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932003,-9223372036847959182,,,C4,11,6,5,2021,103.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851932015,-9223372036846491978,,,C4,11,6,5,2021,98.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851932027,-9223372036847906788,,,C4,11,6,5,2021,96.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851932039,-9223372036847936336,,,C4,11,6,5,2021,89.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932051,-9223372036847947421,,,C4,11,6,5,2021,90.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932063,-9223372036847920399,,,C4,11,6,5,2021,103.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932075,-9223372036847928406,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932087,-9223372036847913269,,,C4,11,6,5,2021,94.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932099,-9223372036847915447,,,C4,11,6,5,2021,102.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932111,-9223372036846922798,,,C4,11,6,5,2021,106.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932123,-9223372036846922799,,,C4,11,6,5,2021,106.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932135,-9223372036847913252,,,C4,11,6,5,2021,107.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932147,-9223372036846492457,,,C4,11,6,5,2021,98.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851932159,-9223372036846492458,,,C4,11,6,5,2021,101.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932171,-9223372036849323723,,,C4,11,6,5,2021,110.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932183,-9223372036847938391,,,C4,11,6,5,2021,103.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932195,-9223372036847943509,,,C4,11,6,5,2021,108.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851932207,-9223372036846924446,,,C4,11,6,5,2021,96.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851932219,-9223372036847932609,,,C4,11,6,5,2021,109.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851932231,-9223372036847338492,,,C4,11,6,5,2021,101.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851932243,-9223372036847939606,,,C4,11,6,5,2021,109.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851932255,-9223372036846493015,,,C4,11,6,5,2021,104.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851932267,-9223372036847955269,,,C4,11,6,5,2021,92.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851932279,-9223372036846493551,,,C4,11,6,5,2021,107.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851932291,-9223372036847951942,,,C4,11,6,5,2021,103.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851932303,-9223372036847928423,,,C4,11,6,5,2021,103.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932315,-9223372036847906797,,,C4,11,6,5,2021,101.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932327,-9223372036849155495,,,C4,11,6,5,2021,114.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851932339,-9223372036848126479,,,C4,11,6,5,2021,104.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851932351,-9223372036848622309,,,C4,11,6,5,2021,98.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851932363,-9223372036847913235,,,C4,11,6,5,2021,104.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932375,-9223372036847883552,,,C4,11,6,5,2021,115.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851932387,-9223372036835156033,,,C4,11,6,5,2021,98.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851932399,-9223372036835156034,,,C4,11,6,5,2021,107.0,39.0,GENETICO,Semestrale,2021,,,
-9223372035851932411,-9223372036849123622,,,C4,11,6,5,2021,110.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932423,-9223372036849096577,,,C4,11,6,5,2021,99.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851932435,-9223372036847954073,,,C4,11,6,5,2021,103.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851932447,-9223372036847913427,,,C4,11,6,5,2021,99.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932459,-9223372036846492893,,,C4,11,6,5,2021,106.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932471,-9223372036847920375,,,C4,11,6,5,2021,99.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932483,-9223372036847943566,,,C4,11,6,5,2021,108.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932495,-9223372036847932581,,,C4,11,6,5,2021,103.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932507,-9223372036847913303,,,C4,11,6,5,2021,103.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851932519,-9223372036847930007,,,C4,11,6,5,2021,103.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851932531,-9223372036847950684,,,C4,11,6,5,2021,93.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851932543,-9223372036849263391,,,C4,11,6,5,2021,103.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851932555,-9223372036847899873,,,C4,11,6,5,2021,95.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932567,-9223372036847924464,,,C4,11,6,5,2021,95.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932579,-9223372036847930082,,,C4,11,6,5,2021,103.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851932591,-9223372036847947422,,,C4,11,6,5,2021,99.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851932603,-9223372036846920056,,,C4,11,6,5,2021,97.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851932615,-9223372036847934492,,,C4,11,6,5,2021,104.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851932627,-9223372036847950542,,,C4,11,6,5,2021,106.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851932639,-9223372036847941792,,,C4,11,6,5,2021,108.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851932651,-9223372036847928424,,,C4,11,6,5,2021,95.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932663,-9223372036847938353,,,C4,11,6,5,2021,103.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851932675,-9223372036847924382,,,C4,11,6,5,2021,100.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932687,-9223372036846492783,,,C4,11,6,5,2021,109.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851932699,-9223372036847932606,,,C4,11,6,5,2021,103.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932711,-9223372036847947439,,,C4,11,6,5,2021,104.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851932723,-9223372036846491979,,,C4,11,6,5,2021,98.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932735,-9223372036847913289,,,C4,11,6,5,2021,98.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932747,-9223372036846492685,,,C4,11,6,5,2021,97.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932759,-9223372036847950622,,,C4,11,6,5,2021,89.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851932771,-9223372036847924407,,,C4,11,6,5,2021,101.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851932783,-9223372036847915387,,,C4,11,6,5,2021,99.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851932795,-9223372036846492964,,,C4,11,6,5,2021,101.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851932807,-9223372036847941733,,,C4,11,6,5,2021,90.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932819,-9223372036835156035,,,C4,11,6,5,2021,97.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851932831,-9223372036847924404,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932843,-9223372036847934392,,,C4,11,6,5,2021,100.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932855,-9223372036847928404,,,C4,11,6,5,2021,109.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851932868,-9223372036847917964,,,C4,11,6,5,2021,109.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851932880,-9223372036846493708,,,C4,11,6,5,2021,114.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851932892,-9223372036848115367,,,C4,11,6,5,2021,99.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851932904,-9223372036847926755,,,C4,11,6,5,2021,102.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932916,-9223372036846924487,,,C4,11,6,5,2021,111.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851932928,-9223372036846493792,,,C4,11,6,5,2021,102.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851932940,-9223372036847918005,,,C4,11,6,5,2021,103.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851932952,-9223372036847365389,,,C4,11,6,5,2021,99.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851932964,-9223372036846925099,,,C4,11,6,5,2021,97.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851932976,-9223372036846492533,,,C4,11,6,5,2021,95.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851932988,-9223372036846492534,,,C4,11,6,5,2021,106.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851933000,-9223372036847938443,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933012,-9223372036847913136,,,C4,11,6,5,2021,100.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851933024,-9223372036847932587,,,C4,11,6,5,2021,98.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851933036,-9223372036847934407,,,C4,11,6,5,2021,108.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933048,-9223372036847913254,,,C4,11,6,5,2021,108.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851933060,-9223372036847913253,,,C4,11,6,5,2021,95.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851933072,-9223372036847941740,,,C4,11,6,5,2021,92.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933084,-9223372036847936291,,,C4,11,6,5,2021,105.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933096,-9223372036847936318,,,C4,11,6,5,2021,108.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933108,-9223372036847932562,,,C4,11,6,5,2021,103.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933120,-9223372036847906775,,,C4,11,6,5,2021,92.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851933132,-9223372036847926620,,,C4,11,6,5,2021,107.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851933144,-9223372036846494003,,,C4,11,6,5,2021,106.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851933156,-9223372036847941793,,,C4,11,6,5,2021,104.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851933168,-9223372036846923292,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933180,-9223372036847961610,,,C4,11,6,5,2021,99.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851933192,-9223372036847932579,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933204,-9223372036847939615,,,C4,11,6,5,2021,113.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851933216,-9223372036847942809,,,C4,11,6,5,2021,102.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851933228,-9223372036847945033,,,C4,11,6,5,2021,107.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851933240,-9223372036846492487,,,C4,11,6,5,2021,114.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851933252,-9223372036847938386,,,C4,11,6,5,2021,108.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933264,-9223372036847928396,,,C4,11,6,5,2021,98.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933276,-9223372036847936342,,,C4,11,6,5,2021,101.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851933288,-9223372036846925796,,,C4,11,6,5,2021,108.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851933300,-9223372036847934271,,,C4,11,6,5,2021,99.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851933312,-9223372036835156036,,,C4,11,6,5,2021,106.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851933324,-9223372036846927011,,,C4,11,6,5,2021,95.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851933336,-9223372036846932881,,,C4,11,6,5,2021,99.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851933348,-9223372036846492977,,,C4,11,6,5,2021,87.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851933360,-9223372036847940311,,,C4,11,6,5,2021,98.0,63.0,GENETICO,Semestrale,2021,,,
-9223372035851933372,-9223372036847293174,,,C4,11,6,5,2021,98.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851933384,-9223372036847922470,,,C4,11,6,5,2021,100.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933396,-9223372036846920085,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933408,-9223372036846602520,,,C4,11,6,5,2021,108.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851933420,-9223372036847920374,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933432,-9223372036847952876,,,C4,11,6,5,2021,99.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851933444,-9223372036849675667,,,C4,11,6,5,2021,94.0,64.0,GENETICO,Semestrale,2021,,,
-9223372035851933456,-9223372036848615438,,,C4,11,6,5,2021,96.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851933468,-9223372036848601410,,,C4,11,6,5,2021,98.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851933480,-9223372036846493709,,,C4,11,6,5,2021,103.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851933492,-9223372036835156037,,,C4,11,6,5,2021,98.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851933504,-9223372036847911627,,,C4,11,6,5,2021,105.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851933516,-9223372036846493019,,,C4,11,6,5,2021,89.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851933528,-9223372036847950574,,,C4,11,6,5,2021,104.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851933540,-9223372036847946312,,,C4,11,6,5,2021,92.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933552,-9223372036847930145,,,C4,11,6,5,2021,104.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851933564,-9223372036846492536,,,C4,11,6,5,2021,97.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933576,-9223372036847924408,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933588,-9223372036847941745,,,C4,11,6,5,2021,88.0,63.0,GENETICO,Semestrale,2021,,,
-9223372035851933600,-9223372036847940255,,,C4,11,6,5,2021,99.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851933612,-9223372036846492507,,,C4,11,6,5,2021,102.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851933624,-9223372036847930090,,,C4,11,6,5,2021,94.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851933636,-9223372036847941754,,,C4,11,6,5,2021,90.0,63.0,GENETICO,Semestrale,2021,,,
