idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc
-9223372030287056896,-9223372036844266050,14,SO,C4,11,13,4,2024,1.0,80.3,2024-04-13,91536311
-9223372030287058359,-9223372036849413702,14,SO,C4,11,12,4,2024,1.0,82.9,2024-04-12,91533131
-9223372030287058621,-9223372036849413739,14,SO,C4,11,12,4,2024,1.0,80.8,2024-04-12,91533123
-9223372030287059252,-9223372036847340931,14,SO,C4,11,13,4,2024,1.0,89.7,2024-04-13,91533087
-9223372030287061615,-9223372036849413703,14,SO,C4,11,12,4,2024,1.0,91.5,2024-04-12,91493274
-9223372030287068698,-9223372036844421662,14,SO,C4,11,13,4,2024,1.0,64.7,2024-04-13,67394406
-9223372030287068744,-9223372036835156005,14,SO,C4,11,13,4,2024,1.0,78.2,2024-04-13,67394379
-9223372030289109103,-9223372036846368386,97,LC,C4,11,11,4,2024,1.0,91.5,2024-04-11,67691837
-9223372030289110707,-9223372036833541625,97,LC,C4,11,11,4,2024,1.0,76.7,2024-04-11,91114033
-9223372030291275947,-9223372036849308485,1,TO,C4,11,12,4,2024,,85.4,2024-04-12,68622767
-9223372030293235579,-9223372036832780398,25,BL,C4,11,10,4,2024,1.0,57.3,2024-04-10,67706625
-9223372030294954109,-9223372036848120409,14,SO,C4,11,9,4,2024,1.0,81.3,2024-04-09,91536622
-9223372030295130411,-9223372036803191291,24,VI,C4,11,9,4,2024,1.0,84.0,2024-04-09,69310677
-9223372030295130636,-9223372036850099591,24,VI,C4,11,9,4,2024,1.0,73.5,2024-04-09,69310163
-9223372030295130762,-9223372036849220392,24,VI,C4,11,9,4,2024,1.0,83.1,2024-04-09,69310594
-9223372030295130998,-9223372036835115115,24,VI,C4,11,9,4,2024,1.0,40.9,2024-04-09,69310273
-9223372030306235213,-9223372036850508357,1,TO,C4,11,8,4,2024,,64.3,2024-04-08,67764944
-9223372030306236661,-9223372036845469925,1,TO,C4,11,10,4,2024,,61.4,2024-04-10,67764760
-9223372030306237022,-9223372036844884930,1,TO,C4,11,10,4,2024,,0.0,2024-04-10,67764731
-9223372030306238790,-9223372036846489978,1,TO,C4,11,10,4,2024,,80.0,2024-04-10,67764617
-9223372030306239537,-9223372036846587101,1,TO,C4,11,10,4,2024,,83.2,2024-04-10,67764552
-9223372030306240627,-9223372036844638015,1,TO,C4,11,10,4,2024,,79.9,2024-04-10,67764455
-9223372030306241384,-9223372036845610142,1,TO,C4,11,10,4,2024,,65.4,2024-04-10,67764419
-9223372030306242617,-9223372036846188809,1,TO,C4,11,10,4,2024,,63.9,2024-04-10,67764325
-9223372030306243062,-9223372036846490687,1,TO,C4,11,10,4,2024,,0.0,2024-04-10,67764291
-9223372030306243836,-9223372036844663977,1,TO,C4,11,10,4,2024,,90.7,2024-04-10,67764241
-9223372030306243915,-9223372036844355313,1,TO,C4,11,10,4,2024,,80.8,2024-04-10,67764232
-9223372030306244748,-9223372036844611269,1,TO,C4,11,10,4,2024,,58.1,2024-04-10,67764193
-9223372030306245370,-9223372036846073766,1,TO,C4,11,10,4,2024,,0.0,2024-04-10,67764160
-9223372030306245655,-9223372036845234826,1,TO,C4,11,10,4,2024,,71.0,2024-04-10,67764140
-9223372030306245929,-9223372036845099272,1,TO,C4,11,10,4,2024,,0.0,2024-04-10,67764129
-9223372030306247132,-9223372036845235002,1,TO,C4,11,10,4,2024,,64.8,2024-04-10,67764077
-9223372030306248131,-9223372036846073765,1,TO,C4,11,10,4,2024,,69.2,2024-04-10,67764023
-9223372030306249604,-9223372036845450099,1,TO,C4,11,10,4,2024,,76.0,2024-04-10,67748762
-9223372030307019383,-9223372036844531613,14,SO,C4,11,10,4,2024,1.0,46.5,2024-04-10,67392410
-9223372030307068061,-9223372036804711179,25,BL,C4,11,9,4,2024,1.0,77.0,2024-04-09,67706420
-9223372030307068167,-9223372036832513793,25,BL,C4,11,9,4,2024,1.0,81.1,2024-04-09,67706412
-9223372030307068278,-9223372036804711183,25,BL,C4,11,9,4,2024,1.0,51.9,2024-04-09,67706342
-9223372030308059143,-9223372036833189343,14,SO,C4,11,9,4,2024,1.0,80.9,2024-04-09,91492935
-9223372030308062634,-9223372036849440193,14,SO,C4,11,9,4,2024,1.0,91.1,2024-04-09,91492784
-9223372030308062877,-9223372036846326861,14,SO,C4,11,9,4,2024,1.0,72.6,2024-04-09,91492776
-9223372030308063028,-9223372036848127411,14,SO,C4,11,9,4,2024,1.0,77.8,2024-04-09,91492772
-9223372030308063104,-9223372036844173399,14,SO,C4,11,9,4,2024,1.0,87.5,2024-04-09,91492770
-9223372030308067620,-9223372036848113831,14,SO,C4,11,5,4,2024,1.0,57.5,2024-04-05,64071528
-9223372030308101081,-9223372036846491709,17,BS,C4,11,9,4,2024,1.0,67.7,2024-04-09,91398384
-9223372030308101163,-9223372036835155898,17,BS,C4,11,9,4,2024,1.0,69.7,2024-04-09,91398226
-9223372030308101594,-9223372036849442728,17,BS,C4,11,10,4,2024,1.0,59.9,2024-04-10,91379274
-9223372030308101819,-9223372036849352468,17,BS,C4,11,10,4,2024,1.0,75.8,2024-04-10,91379230
-9223372030308101894,-9223372036849352466,17,BS,C4,11,10,4,2024,1.0,73.6,2024-04-10,91379187
-9223372030308101970,-9223372036845250123,17,BS,C4,11,10,4,2024,1.0,84.2,2024-04-10,91379183
-9223372030308102082,-9223372036848120401,17,BS,C4,11,10,4,2024,1.0,77.1,2024-04-10,91379165
-9223372030308102119,-9223372036845822254,17,BS,C4,11,10,4,2024,1.0,50.4,2024-04-10,91379149
-9223372030308102270,-9223372036846914516,17,BS,C4,11,10,4,2024,1.0,71.9,2024-04-10,91379114
-9223372030308102497,-9223372036849352471,17,BS,C4,11,10,4,2024,1.0,72.5,2024-04-10,91379038
-9223372030308102685,-9223372036845250122,17,BS,C4,11,10,4,2024,1.0,75.3,2024-04-10,91378977
-9223372030309690462,-9223372036849920515,23,VR,C4,11,9,4,2024,1.0,79.8,2024-04-09,69715803
-9223372030315872948,-9223372036804362165,26,TV,C4,11,8,4,2024,1.0,35.8,2024-04-08,69592625
-9223372030315873320,-9223372036804362166,26,TV,C4,11,8,4,2024,1.0,58.3,2024-04-08,69592986
-9223372030315873785,-9223372036849341281,26,TV,C4,11,8,4,2024,1.0,68.6,2024-04-08,69592911
-9223372030318029259,-9223372036850451303,10,GE,C4,11,8,4,2024,,71.5,2024-04-08,66319594
-9223372030318033011,-9223372036849202729,96,BI,C4,11,9,4,2024,,83.0,2024-04-09,68609650
-9223372030318033166,-9223372036849240724,96,BI,C4,11,9,4,2024,,77.6,2024-04-09,68609631
-9223372030318034130,-9223372036848009822,96,BI,C4,11,9,4,2024,,88.7,2024-04-09,68609370
-9223372030318117086,-9223372036844931444,4,CN,C4,11,10,4,2024,,85.7,2024-04-10,60980017
-9223372030318123289,-9223372036845833617,4,CN,C4,11,10,4,2024,,89.2,2024-04-10,60980013
-9223372030324187079,-9223372036845245441,2,VC,C4,11,4,4,2024,,73.2,2024-04-04,67736945
-9223372030324187195,-9223372036844179081,2,VC,C4,11,4,4,2024,,75.7,2024-04-04,67736768
-9223372030324187321,-9223372036846172794,2,VC,C4,11,4,4,2024,,69.8,2024-04-04,67736706
-9223372030324187378,-9223372036850171849,2,VC,C4,11,4,4,2024,,68.4,2024-04-04,67736694
-9223372030324187408,-9223372036844302324,2,VC,C4,11,4,4,2024,,82.5,2024-04-04,67736682
-9223372030324187431,-9223372036849357562,2,VC,C4,11,4,4,2024,,85.9,2024-04-04,67736680
-9223372030324187548,-9223372036850172470,2,VC,C4,11,4,4,2024,,85.9,2024-04-04,67736564
-9223372030324187664,-9223372036845213614,2,VC,C4,11,4,4,2024,,72.1,2024-04-04,67736482
-9223372030324187855,-9223372036847907050,2,VC,C4,11,4,4,2024,,0.0,2024-04-04,67736429
-9223372030324187999,-9223372036849357569,2,VC,C4,11,4,4,2024,,0.0,2024-04-04,67736391
-9223372030324188094,-9223372036845469640,2,VC,C4,11,4,4,2024,,77.5,2024-04-04,67736383
-9223372030324188116,-9223372036845642477,2,VC,C4,11,4,4,2024,,84.7,2024-04-04,67736371
-9223372030324188499,-9223372036850172279,2,VC,C4,11,4,4,2024,,81.3,2024-04-04,67736295
-9223372030324188514,-9223372036850172334,2,VC,C4,11,4,4,2024,,88.7,2024-04-04,67736285
-9223372030324188570,-9223372036845130346,2,VC,C4,11,4,4,2024,,86.5,2024-04-04,67736274
-9223372030324188608,-9223372036850172459,2,VC,C4,11,4,4,2024,,86.9,2024-04-04,67736269
-9223372030324188782,-9223372036844302319,2,VC,C4,11,4,4,2024,,0.0,2024-04-04,67736217
-9223372030324189051,-9223372036850171701,2,VC,C4,11,4,4,2024,,77.8,2024-04-04,67736149
-9223372030324189122,-9223372036844302320,2,VC,C4,11,4,4,2024,,0.0,2024-04-04,67736132
-9223372030324189160,-9223372036843948449,2,VC,C4,11,4,4,2024,,79.9,2024-04-04,67736129
-9223372030324189236,-9223372036850172537,2,VC,C4,11,4,4,2024,,78.1,2024-04-04,67736101
-9223372030324189599,-9223372036845662021,2,VC,C4,11,4,4,2024,,78.5,2024-04-04,67736039
-9223372030324224345,-9223372036850091706,1,TO,C4,11,8,4,2024,,69.1,2024-04-08,66353276
-9223372030324228013,-9223372036850475480,1,TO,C4,11,9,4,2024,,0.0,2024-04-09,66348498
-9223372030324228055,-9223372036844294900,1,TO,C4,11,9,4,2024,,0.0,2024-04-09,66348468
-9223372030324228152,-9223372036849339830,1,TO,C4,11,9,4,2024,,87.7,2024-04-09,66348394
-9223372030324228322,-9223372036849199746,1,TO,C4,11,9,4,2024,,0.0,2024-04-09,66348118
-9223372030324228452,-9223372036846593086,1,TO,C4,11,9,4,2024,,56.8,2024-04-09,66348091
-9223372030324228476,-9223372036850475448,1,TO,C4,11,9,4,2024,,83.4,2024-04-09,66348085
-9223372030324228557,-9223372036850475460,1,TO,C4,11,9,4,2024,,86.2,2024-04-09,66348039
-9223372030324228657,-9223372036844603655,1,TO,C4,11,9,4,2024,,85.6,2024-04-09,66348020
-9223372030324403737,-9223372036850419252,4,CN,C4,11,8,4,2024,,84.1,2024-04-08,60980462
-9223372030324403828,-9223372036850320877,4,CN,C4,11,8,4,2024,,92.5,2024-04-08,60980088
-9223372030324403931,-9223372036804326541,4,CN,C4,11,8,4,2024,,64.6,2024-04-08,60980045
-9223372030324404082,-9223372036804326540,4,CN,C4,11,8,4,2024,,66.7,2024-04-08,60980007
-9223372030325865375,-9223372036850567958,30,UD,C4,11,10,4,2024,,83.1,2024-04-10,66821357
-9223372030325865532,-9223372036845280686,30,UD,C4,11,10,4,2024,,41.1,2024-04-10,66821245
-9223372030325865616,-9223372036846471167,30,UD,C4,11,10,4,2024,,64.7,2024-04-10,66821221
-9223372030325866295,-9223372036848105207,30,UD,C4,11,8,4,2024,,63.3,2024-04-08,66820747
-9223372030325866409,-9223372036849226436,30,UD,C4,11,8,4,2024,,75.8,2024-04-08,66820671
-9223372030325867136,-9223372036849226432,30,UD,C4,11,8,4,2024,,80.1,2024-04-08,66820393
-9223372030325871954,-9223372036846470730,30,UD,C4,11,9,4,2024,,58.7,2024-04-09,64590680
-9223372030325872716,-9223372036833175570,30,UD,C4,11,9,4,2024,,84.9,2024-04-09,64590437
-9223372030326181184,-9223372036849221728,35,RE,C4,11,8,4,2024,,0.0,2024-04-08,68388973
-9223372030326182213,-9223372036849543067,35,RE,C4,11,8,4,2024,,0.0,2024-04-08,68388904
-9223372030327453305,-9223372036850382584,24,VI,C4,11,5,4,2024,1.0,71.0,2024-04-05,67982683
-9223372030327453398,-9223372036849318960,24,VI,C4,11,5,4,2024,1.0,74.0,2024-04-05,67982666
-9223372030327453503,-9223372036849427855,24,VI,C4,11,5,4,2024,1.0,69.7,2024-04-05,67982637
-9223372030327453690,-9223372036849675953,24,VI,C4,11,5,4,2024,1.0,79.1,2024-04-05,67982449
-9223372030327453846,-9223372036850381987,24,VI,C4,11,5,4,2024,1.0,75.3,2024-04-05,67982418
-9223372030327453954,-9223372036844059604,24,VI,C4,11,5,4,2024,1.0,78.3,2024-04-05,67982409
-9223372030327454048,-9223372036846129794,24,VI,C4,11,5,4,2024,1.0,74.8,2024-04-05,67982372
-9223372030327454359,-9223372036846003831,24,VI,C4,11,5,4,2024,1.0,71.7,2024-04-05,67982333
-9223372030327454576,-9223372036850381998,24,VI,C4,11,5,4,2024,1.0,76.1,2024-04-05,67982285
-9223372030327454782,-9223372036844274190,24,VI,C4,11,5,4,2024,1.0,75.4,2024-04-05,67982234
-9223372030327454897,-9223372036846071666,24,VI,C4,11,5,4,2024,1.0,70.9,2024-04-05,67982208
-9223372030327455006,-9223372036847920033,24,VI,C4,11,5,4,2024,1.0,76.1,2024-04-05,67982133
-9223372030327455246,-9223372036849318958,24,VI,C4,11,5,4,2024,1.0,73.5,2024-04-05,67982108
-9223372030329078204,-9223372036845189425,14,SO,C4,11,8,4,2024,1.0,67.8,2024-04-08,91542709
-9223372030329078556,-9223372036849314886,14,SO,C4,11,8,4,2024,1.0,53.5,2024-04-08,91542470
-9223372030329078651,-9223372036849314887,14,SO,C4,11,8,4,2024,1.0,68.5,2024-04-08,91542423
-9223372030329079452,-9223372036844526697,14,SO,C4,11,5,4,2024,1.0,39.3,2024-04-05,91542292
-9223372030329079737,-9223372036845491078,14,SO,C4,11,5,4,2024,1.0,74.5,2024-04-05,91542243
-9223372030329093599,-9223372036830997386,14,SO,C4,11,5,4,2024,1.0,74.2,2024-04-05,64071253
-9223372030329094357,-9223372036846324033,14,SO,C4,11,5,4,2024,1.0,61.9,2024-04-05,64071081
-9223372030329094841,-9223372036848119333,14,SO,C4,11,5,4,2024,1.0,63.3,2024-04-05,64071019
-9223372030331838560,-9223372036850028804,1,TO,C4,11,2,4,2024,,45.6,2024-04-02,67764795
-9223372030331840439,-9223372036830474683,1,TO,C4,11,2,4,2024,,40.5,2024-04-02,67764060
-9223372030332515680,-9223372036844886032,25,BL,C4,11,5,4,2024,1.0,75.0,2024-04-05,68487254
-9223372030334137606,-9223372036849356394,97,LC,C4,11,8,4,2024,1.0,86.0,2024-04-08,67399978
-9223372030334138078,-9223372036846116512,97,LC,C4,11,8,4,2024,1.0,53.7,2024-04-08,67399164
-9223372030334138181,-9223372036830551827,97,LC,C4,11,8,4,2024,1.0,45.5,2024-04-08,67399108
-9223372030334138284,-9223372036845269636,97,LC,C4,11,8,4,2024,1.0,84.4,2024-04-08,67399167
-9223372030334138490,-9223372036844545808,97,LC,C4,11,8,4,2024,1.0,60.3,2024-04-08,67399130
-9223372030334138723,-9223372036850556281,97,LC,C4,11,8,4,2024,1.0,91.2,2024-04-08,67399221
-9223372030334138853,-9223372036850556273,97,LC,C4,11,8,4,2024,1.0,84.1,2024-04-08,67399020
-9223372030337674179,-9223372036844793496,96,BI,C4,11,4,4,2024,,78.2,2024-04-04,66330736
-9223372030337675943,-9223372036809380115,96,BI,C4,11,4,4,2024,,0.0,2024-04-04,66330177
-9223372030337703569,-9223372036848169951,1,TO,C4,11,4,4,2024,,0.0,2024-04-04,67761164
-9223372030337735487,-9223372036846494111,1,TO,C4,11,2,4,2024,,90.5,2024-04-02,66348638
-9223372030337759145,-9223372036804574225,1,TO,C4,11,2,4,2024,,0.0,2024-04-02,66330878
-9223372030337759643,-9223372036849995239,1,TO,C4,11,2,4,2024,,87.4,2024-04-02,66330494
-9223372030337759940,-9223372036845536416,1,TO,C4,11,2,4,2024,,68.5,2024-04-02,66330416
-9223372030337760088,-9223372036804574227,1,TO,C4,11,2,4,2024,,53.1,2024-04-02,66330349
-9223372030337760357,-9223372036804574224,1,TO,C4,11,2,4,2024,,79.5,2024-04-02,66330281
-9223372030337760391,-9223372036804926080,1,TO,C4,11,2,4,2024,,77.6,2024-04-02,66330275
-9223372030337760528,-9223372036804926082,1,TO,C4,11,2,4,2024,,0.0,2024-04-02,66330249
-9223372030337760585,-9223372036804926079,1,TO,C4,11,2,4,2024,,51.3,2024-04-02,66330235
-9223372030337761025,-9223372036809660721,1,TO,C4,11,2,4,2024,,70.2,2024-04-02,66330168
-9223372030337761193,-9223372036845378622,1,TO,C4,11,2,4,2024,,83.9,2024-04-02,66330129
-9223372030338521799,-9223372036844486958,25,BL,C4,11,5,4,2024,1.0,84.0,2024-04-05,67706949
-9223372030338522257,-9223372036850069415,25,BL,C4,11,4,4,2024,1.0,76.3,2024-04-04,67706427
-9223372030338522998,-9223372036845646217,25,BL,C4,11,4,4,2024,1.0,70.1,2024-04-04,67706259
-9223372030338523140,-9223372036850370101,25,BL,C4,11,4,4,2024,1.0,80.7,2024-04-04,67706242
-9223372030338523245,-9223372036844959840,25,BL,C4,11,4,4,2024,1.0,88.4,2024-04-04,67706223
-9223372030338523386,-9223372036846164970,25,BL,C4,11,4,4,2024,1.0,70.2,2024-04-04,67706192
-9223372030338523419,-9223372036846476156,25,BL,C4,11,4,4,2024,1.0,62.4,2024-04-04,67706189
-9223372030338523531,-9223372036845752154,25,BL,C4,11,4,4,2024,1.0,46.8,2024-04-04,67706177
-9223372030338524065,-9223372036849553962,25,BL,C4,11,4,4,2024,1.0,37.5,2024-04-04,67706107
-9223372030338524196,-9223372036845646218,25,BL,C4,11,4,4,2024,1.0,87.0,2024-04-04,67706100
-9223372030338524262,-9223372036849285686,25,BL,C4,11,5,4,2024,1.0,84.6,2024-04-05,67706096
-9223372030338524604,-9223372036849553923,25,BL,C4,11,4,4,2024,1.0,87.4,2024-04-04,67706037
-9223372030338593033,-9223372036844480086,30,UD,C4,11,4,4,2024,,42.5,2024-04-04,66821246
-9223372030339021104,-9223372036849326551,24,VI,C4,11,3,4,2024,1.0,78.0,2024-04-03,69584734
-9223372030339023065,-9223372036846039088,24,VI,C4,11,3,4,2024,1.0,81.7,2024-04-03,69584215
-9223372030340765302,-9223372036845393099,25,BL,C4,11,3,4,2024,1.0,77.9,2024-04-03,68487325
-9223372030340766738,-9223372036835155927,25,BL,C4,11,3,4,2024,1.0,82.8,2024-04-03,68487396
-9223372030341537702,-9223372036847139871,17,BS,C4,11,3,4,2024,1.0,55.6,2024-04-03,91692135
-9223372030347285638,-9223372036833435873,10,GE,C4,11,3,4,2024,,78.1,2024-04-03,65061586
-9223372030352114769,-9223372036845621814,30,UD,C4,11,3,4,2024,,53.0,2024-04-03,66833806
-9223372030352115382,-9223372036845561009,30,UD,C4,11,3,4,2024,,84.0,2024-04-03,66820864
-9223372030352116195,-9223372036829822249,30,UD,C4,11,3,4,2024,,40.1,2024-04-03,66820434
-9223372030352116222,-9223372036831149719,30,UD,C4,11,3,4,2024,,61.3,2024-04-03,66820427
-9223372030352116977,-9223372036832470293,30,UD,C4,11,3,4,2024,,82.7,2024-04-03,66820195
-9223372030353935209,-9223372036849409159,25,BL,C4,11,2,4,2024,1.0,80.8,2024-04-02,69295317
-9223372030353936313,-9223372036845216409,25,BL,C4,11,2,4,2024,1.0,79.1,2024-04-02,69295937
-9223372030354136803,-9223372036844110289,30,UD,C4,11,3,4,2024,,27.0,2024-04-03,66821382
-9223372030354137006,-9223372036832398697,30,UD,C4,11,3,4,2024,,38.8,2024-04-03,66821266
-9223372030354137746,-9223372036847557200,30,UD,C4,11,3,4,2024,,52.9,2024-04-03,66851165
-9223372030354140433,-9223372036847557151,30,UD,C4,11,3,4,2024,,83.4,2024-04-03,66821528
-9223372030354142040,-9223372036832246953,30,UD,C4,11,3,4,2024,,76.8,2024-04-03,66821298
-9223372030354163225,-9223372036842006885,17,BS,C4,11,3,4,2024,1.0,70.1,2024-04-03,91692131
-9223372030354165042,-9223372036847139868,17,BS,C4,11,3,4,2024,1.0,79.8,2024-04-03,91692444
-9223372030354169493,-9223372036849191265,17,BS,C4,11,3,4,2024,1.0,50.4,2024-04-03,91692284
-9223372030354170898,-9223372036845387888,17,BS,C4,11,3,4,2024,1.0,61.2,2024-04-03,91692417
-9223372030354846202,-9223372036850615910,14,SO,C4,11,3,4,2024,1.0,84.2,2024-04-03,91491945
-9223372030354846888,-9223372036850615556,14,SO,C4,11,3,4,2024,1.0,83.1,2024-04-03,91491562
-9223372030354849896,-9223372036844591842,14,SO,C4,11,2,4,2024,1.0,62.7,2024-04-02,64071525
-9223372030354849978,-9223372036844053534,14,SO,C4,11,2,4,2024,1.0,56.1,2024-04-02,64071374
-9223372030354854315,-9223372036847348355,14,SO,C4,11,3,4,2024,1.0,67.9,2024-04-03,91492071
-9223372030354857905,-9223372036849316633,14,SO,C4,11,3,4,2024,1.0,89.5,2024-04-03,91491732
-9223372030354859719,-9223372036849422921,14,SO,C4,11,3,4,2024,1.0,85.7,2024-04-03,91492024
-9223372030354862223,-9223372036844187475,14,SO,C4,11,2,4,2024,1.0,66.7,2024-04-02,64071548
-9223372030354908002,-9223372036845563992,14,SO,C4,11,3,4,2024,1.0,69.4,2024-04-03,91491992
-9223372030357012432,-9223372036850034692,1,TO,C4,11,2,4,2024,,74.8,2024-04-02,66349446
-9223372030357012495,-9223372036846158677,1,TO,C4,11,2,4,2024,,78.9,2024-04-02,66349442
-9223372030357012588,-9223372036847885331,1,TO,C4,11,2,4,2024,,72.0,2024-04-02,66349400
-9223372030357012621,-9223372036846049989,1,TO,C4,11,2,4,2024,,0.0,2024-04-02,66349399
-9223372030357012684,-9223372036850034767,1,TO,C4,11,2,4,2024,,66.4,2024-04-02,66349382
-9223372030357012718,-9223372036844122824,1,TO,C4,11,2,4,2024,,77.0,2024-04-02,66349380
-9223372030357012826,-9223372036850034593,1,TO,C4,11,2,4,2024,,65.9,2024-04-02,66349342
-9223372030357012888,-9223372036845330096,1,TO,C4,11,2,4,2024,,63.1,2024-04-02,66349315
-9223372030357013039,-9223372036850034849,1,TO,C4,11,2,4,2024,,67.6,2024-04-02,66349273
-9223372030357013209,-9223372036850028546,1,TO,C4,11,2,4,2024,,77.4,2024-04-02,66349210
-9223372030357013332,-9223372036845208032,1,TO,C4,11,2,4,2024,,0.0,2024-04-02,66349176
-9223372030357013398,-9223372036844122825,1,TO,C4,11,2,4,2024,,0.0,2024-04-02,66349153
-9223372030357013476,-9223372036847885345,1,TO,C4,11,2,4,2024,,89.8,2024-04-02,66349150
-9223372030357013599,-9223372036845563035,1,TO,C4,11,2,4,2024,,51.5,2024-04-02,66349110
-9223372030357013692,-9223372036849250292,1,TO,C4,11,2,4,2024,,70.5,2024-04-02,66349094
-9223372030357013726,-9223372036845394076,1,TO,C4,11,2,4,2024,,0.0,2024-04-02,66349090
-9223372030357013805,-9223372036850034487,1,TO,C4,11,2,4,2024,,70.1,2024-04-02,66349072
-9223372030357013838,-9223372036844122823,1,TO,C4,11,2,4,2024,,65.2,2024-04-02,66349071
-9223372030357013901,-9223372036809721090,1,TO,C4,11,2,4,2024,,79.7,2024-04-02,66349052
-9223372030357013934,-9223372036810369537,1,TO,C4,11,2,4,2024,,0.0,2024-04-02,66349049
-9223372030357014087,-9223372036845394079,1,TO,C4,11,2,4,2024,,75.2,2024-04-02,66349019
-9223372030362782260,-9223372036850292865,2,VC,C4,11,2,4,2024,,88.7,2024-04-02,66330730
-9223372030362782563,-9223372036850292888,2,VC,C4,11,2,4,2024,,83.3,2024-04-02,66330326
-9223372030362783383,-9223372036844663822,2,VC,C4,11,2,4,2024,,86.5,2024-04-02,66330353
-9223372030362783417,-9223372036849323723,2,VC,C4,11,2,4,2024,,69.6,2024-04-02,66330267
-9223372030362783868,-9223372036850292897,2,VC,C4,11,2,4,2024,,69.3,2024-04-02,66330707
-9223372030362783917,-9223372036846324769,2,VC,C4,11,2,4,2024,,0.0,2024-04-02,66330840
-9223372030362783983,-9223372036835155996,2,VC,C4,11,2,4,2024,,82.6,2024-04-02,66330328
-9223372030362784232,-9223372036844153791,2,VC,C4,11,2,4,2024,,0.0,2024-04-02,66330760
-9223372030362784266,-9223372036844972347,2,VC,C4,11,2,4,2024,,0.0,2024-04-02,66330295
-9223372030362784336,-9223372036850292944,2,VC,C4,11,2,4,2024,,75.1,2024-04-02,66330359
-9223372030362784519,-9223372036846195539,2,VC,C4,11,2,4,2024,,59.9,2024-04-02,66330972
-9223372030362784652,-9223372036844533776,2,VC,C4,11,2,4,2024,,0.0,2024-04-02,66330199
-9223372030362784970,-9223372036845553774,2,VC,C4,11,2,4,2024,,72.2,2024-04-02,66330141
-9223372030362785004,-9223372036810369539,2,VC,C4,11,2,4,2024,,0.0,2024-04-02,66330679
-9223372030362785038,-9223372036834645850,2,VC,C4,11,2,4,2024,,0.0,2024-04-02,66330152
-9223372030365073218,-9223372036833377364,76,PZ,C4,11,2,4,2024,1.0,77.0,2024-04-02,66715998
-9223372030365073275,-9223372036849994903,76,PZ,C4,11,2,4,2024,1.0,77.7,2024-04-02,66715988
-9223372030365073332,-9223372036849994967,76,PZ,C4,11,2,4,2024,1.0,77.4,2024-04-02,66715973
-9223372030365073582,-9223372036849994839,76,PZ,C4,11,2,4,2024,1.0,76.8,2024-04-02,66715910
-9223372030365073736,-9223372036849602465,76,PZ,C4,11,2,4,2024,1.0,76.8,2024-04-02,66715893
-9223372029888193724,-9223372036849241036,10,GE,C4,11,21,5,2024,,87.9,2024-05-21,65061898
-9223372029888193739,-9223372036844172701,10,GE,C4,11,21,5,2024,,55.9,2024-05-21,65061877
-9223372030012528954,-9223372036847931049,97,LC,C4,11,31,5,2024,1.0,75.5,2024-05-31,69220897
-9223372030012529038,-9223372036848613074,97,LC,C4,11,31,5,2024,1.0,76.9,2024-05-31,69220825
-9223372030012529420,-9223372036850152065,97,LC,C4,11,31,5,2024,1.0,75.8,2024-05-31,69220230
-9223372030012529607,-9223372036846253495,97,LC,C4,11,31,5,2024,1.0,78.2,2024-05-31,69059571
-9223372030012530935,-9223372036847915431,97,LC,C4,11,31,5,2024,1.0,78.6,2024-05-31,67399635
-9223372030012647303,-9223372036844349326,25,BL,C4,11,30,5,2024,1.0,83.9,2024-05-30,70016139
-9223372030012647877,-9223372036844349327,25,BL,C4,11,30,5,2024,1.0,51.6,2024-05-30,70016018
-9223372030012914353,-9223372036845972440,14,SO,C4,11,27,5,2024,1.0,76.8,2024-05-27,91406286
-9223372030012917861,-9223372036848125615,14,SO,C4,11,27,5,2024,1.0,76.5,2024-05-27,69256863
-9223372030012918095,-9223372036850616117,14,SO,C4,11,27,5,2024,1.0,51.0,2024-05-27,69256145
-9223372030012938412,-9223372036849363774,14,SO,C4,11,27,5,2024,1.0,69.5,2024-05-27,69228094
-9223372030012938895,-9223372036850616111,14,SO,C4,11,27,5,2024,1.0,80.1,2024-05-27,69228022
-9223372030015592669,-9223372036831379968,25,BL,C4,11,29,5,2024,1.0,63.4,2024-05-29,70016141
-9223372030015665007,-9223372036847946229,96,BI,C4,11,30,5,2024,,76.2,2024-05-30,70297198
-9223372030015681714,-9223372036805196513,1,TO,C4,11,28,5,2024,,85.7,2024-05-28,68740806
-9223372030015682120,-9223372036850549715,1,TO,C4,11,28,5,2024,,82.1,2024-05-28,68740460
-9223372030015682795,-9223372036805196508,1,TO,C4,11,28,5,2024,,78.5,2024-05-28,68740152
-9223372030018951809,-9223372036832237491,24,VI,C4,11,29,5,2024,1.0,68.9,2024-05-29,70028951
-9223372030018955130,-9223372036847617997,24,VI,C4,11,29,5,2024,1.0,71.2,2024-05-29,70028445
-9223372030019640751,-9223372036849191265,17,BS,C4,11,30,5,2024,1.0,72.2,2024-05-30,91702854
-9223372030019640880,-9223372036848126004,17,BS,C4,11,27,5,2024,1.0,63.3,2024-05-27,91505092
-9223372030019641036,-9223372036831016953,17,BS,C4,11,27,5,2024,1.0,58.9,2024-05-27,91504926
