idAnimale,num_successful_pregnancy,num_problematic_pregnancy
-9223372036848651174,4,0
-9223372036846550613,3,0
-9223372036848651172,1,0
-9223372036848651169,2,0
-9223372036848651168,3,0
-9223372036848651165,1,0
-9223372036848651162,1,0
-9223372036848651161,1,0
-9223372036846947224,1,0
-9223372036848651152,1,0
-9223372036848651146,1,0
-9223372036848651144,1,0
-9223372036848651143,3,0
-9223372036848126855,1,0
-9223372036848126856,3,0
-9223372036848126852,4,0
-9223372036848651139,2,0
-9223372036848126847,1,0
-9223372036848651134,2,0
-9223372036848651118,3,0
-9223372036847602541,2,0
-9223372036848126823,1,0
-9223372036850092895,2,0
-9223372036848126807,1,0
-9223372036848126778,1,0
-9223372036830169904,1,0
-9223372036848126758,4,0
-9223372036848126757,6,0
-9223372036848126756,1,0
-9223372036848126755,6,0
-9223372036848126753,4,0
-9223372036848651029,3,0
-9223372036848126738,6,0
-9223372036848651025,1,0
-9223372036848651024,2,0
-9223372036848651023,3,0
-9223372036848651022,4,0
-9223372036848651021,2,0
-9223372036848651020,4,0
-9223372036847864592,4,0
-9223372036848651016,1,0
-9223372036847864583,2,0
-9223372036848651010,1,0
-9223372036848651009,6,0
-9223372036848651008,3,0
-9223372036848651007,2,0
-9223372036847864574,4,0
-9223372036848651005,1,0
-9223372036847864572,2,0
-9223372036848126716,2,0
-9223372036848651002,1,0
-9223372036848126714,5,0
-9223372036848126712,3,0
-9223372036848126711,5,0
-9223372036848126710,3,0
-9223372036848651006,2,0
-9223372036848126708,2,0
-9223372036848651004,1,0
-9223372036848126706,2,0
-9223372036848126705,6,0
-9223372036848126704,2,0
-9223372036847864567,3,0
-9223372036848650997,5,0
-9223372036848126701,4,1
-9223372036848650996,6,0
-9223372036848650995,2,0
-9223372036848650986,2,0
-9223372036848126698,6,0
-9223372036848650993,3,0
-9223372036848650992,2,0
-9223372036848650991,5,0
-9223372036848650990,4,0
-9223372036847864548,2,0
-9223372036848650988,3,0
-9223372036848650987,3,0
-9223372036848650984,5,0
-9223372036848650983,3,0
-9223372036848126695,1,0
-9223372036848650981,1,0
-9223372036847864541,4,0
-9223372036848650979,3,0
-9223372036848650978,5,0
-9223372036848650977,1,0
-9223372036848650976,4,0
-9223372036848650974,1,0
-9223372036848650973,6,0
-9223372036848650972,3,0
-9223372036848650971,5,0
-9223372036848650969,2,0
-9223372036848650966,1,0
-9223372036848650965,3,0
-9223372036848650962,2,0
-9223372036848650958,6,0
-9223372036848126668,4,0
-9223372036848650954,4,0
-9223372036848126665,4,0
-9223372036848650952,5,0
-9223372036848126664,4,0
-9223372036848650950,1,0
-9223372036848126661,2,0
-9223372036848650948,1,0
-9223372036848650947,1,0
-9223372036848126660,7,0
-9223372036848126658,4,0
-9223372036848650944,3,0
-9223372036848650943,1,0
-9223372036848650941,3,0
-9223372036836199097,1,0
-9223372036848650936,4,0
-9223372036848650935,1,0
-9223372036848126646,5,0
-9223372036848126645,1,0
-9223372036828727992,1,0
-9223372036848126643,3,0
-9223372036848650930,2,0
-9223372036848126641,6,0
-9223372036848126640,3,0
-9223372036848650927,3,0
-9223372036848126637,5,0
-9223372036836199082,1,0
-9223372036848650921,3,0
-9223372036848650920,1,0
-9223372036848126632,1,0
-9223372036848126633,1,0
-9223372036848126628,5,0
-9223372036848126627,5,0
-9223372036836199076,1,0
-9223372036848126625,1,0
-9223372036848126624,5,0
-9223372036836199070,1,0
-9223372036848126620,2,0
-9223372036848126619,4,0
-9223372036848126618,3,0
-9223372036848126617,4,0
-9223372036848126616,3,0
-9223372036848126615,5,0
-9223372036848126614,2,0
-9223372036848126613,3,0
-9223372036848126612,4,0
-9223372036848126611,5,0
-9223372036848126610,1,0
-9223372036848126609,4,0
-9223372036838558354,1,0
-9223372036848126608,5,0
-9223372036845111957,1,0
-9223372036848126605,4,0
-9223372036848126604,4,0
-9223372036848126603,4,0
-9223372036848126602,3,0
-9223372036848126601,2,0
-9223372036848126600,3,0
-9223372036848126599,3,0
-9223372036848650886,3,0
-9223372036848126597,1,0
-9223372036848126598,2,0
-9223372036848126595,5,0
-9223372036848126594,3,0
-9223372036848650881,1,0
-9223372036848126596,5,0
-9223372036848126593,5,0
-9223372036848126592,0,1
-9223372036848126591,5,0
-9223372036848126590,4,0
-9223372036848650875,5,1
-9223372036848650874,2,0
-9223372036848126589,5,0
-9223372036848126588,3,0
-9223372036848126587,2,0
-9223372036848126586,3,0
-9223372036848126585,5,0
-9223372036848126584,6,0
-9223372036848126583,1,0
-9223372036848126582,1,0
-9223372036848126581,5,0
-9223372036848126580,2,0
-9223372036848126579,5,0
-9223372036848126578,5,0
-9223372036848126573,5,0
-9223372036848126577,5,0
-9223372036848126575,5,0
-9223372036848126574,2,0
-9223372036848126572,5,0
-9223372036848126568,5,0
-9223372036836199015,1,0
-9223372036836199014,1,0
-9223372036848126565,1,0
-9223372036848126564,5,0
-9223372036848126554,2,0
-9223372036848126553,6,0
-9223372036846946904,4,0
-9223372036846946888,1,0
-9223372036848126534,2,0
-9223372036848126527,1,0
-9223372036848126526,3,0
-9223372036848126524,3,0
-9223372036836198966,1,0
-9223372036848126515,2,0
-9223372036848650802,1,0
-9223372036848126513,3,0
-9223372036848650786,4,0
-9223372036846946850,2,0
-9223372036850354719,6,0
-9223372036848126490,5,0
-9223372036848126489,1,0
-9223372036848126488,6,0
-9223372036848126487,1,0
-9223372036850354710,5,0
-9223372036848650773,6,0
-9223372036848126485,5,0
-9223372036848126484,1,0
-9223372036848650770,5,0
-9223372036848650769,1,0
-9223372036848126482,2,0
-9223372036848126486,3,0
-9223372036848126481,4,0
-9223372036848126483,2,0
-9223372036848126477,2,0
-9223372036848126475,5,0
-9223372036850354698,5,0
-9223372036848126474,4,1
-9223372036848126472,8,0
-9223372036848126473,1,0
-9223372036848126470,2,0
-9223372036848126469,1,0
-9223372036848126468,6,0
-9223372036848126467,7,0
-9223372036848126466,5,0
-9223372036848126465,5,0
-9223372036850354688,5,0
-9223372036848126463,3,0
-9223372036848126464,5,0
-9223372036848126462,2,0
-9223372036848126460,3,2
-9223372036848126459,6,0
-9223372036848126458,3,1
-9223372036848126457,5,0
-9223372036850354679,3,0
-9223372036848126454,1,0
-9223372036848126452,2,0
-9223372036848126450,3,0
-9223372036850354673,4,0
-9223372036848126449,3,0
-9223372036848126447,6,0
-9223372036848126446,1,0
-9223372036848126445,2,0
-9223372036848126444,4,0
-9223372036848126442,6,0
-9223372036848126441,5,0
-9223372036848126440,5,0
-9223372036848126439,4,0
-9223372036848126438,5,0
-9223372036848126437,1,0
-9223372036848126436,4,0
-9223372036848126435,2,0
-9223372036848126434,1,0
-9223372036848126433,2,0
-9223372036848126432,7,0
-9223372036848126431,1,0
-9223372036848126430,4,0
-9223372036848126429,8,0
-9223372036848126428,3,0
-9223372036848126427,1,0
-9223372036848126426,6,0
-9223372036848126425,1,0
-9223372036848126424,5,0
-9223372036848126423,5,0
-9223372036848126422,4,0
-9223372036848126421,3,0
-9223372036848126419,2,0
-9223372036848126414,6,0
-9223372036848126413,3,0
-9223372036848126411,6,0
-9223372036848126410,5,0
-9223372036848126409,1,0
-9223372036846946739,3,0
-9223372036848126386,6,0
-9223372036844325293,1,0
-9223372036848650658,6,0
-9223372036848650657,2,0
-9223372036848650650,2,0
-9223372036848650649,6,0
-9223372036848650646,4,0
-9223372036847602062,3,0
-9223372036847602061,1,0
-9223372036847602060,2,0
-9223372036847864169,1,0
-9223372036849043817,1,0
-9223372036848650586,1,1
-9223372036848650578,2,0
-9223372036848650577,1,0
-9223372036848650575,1,0
-9223372036848650573,5,0
-9223372036848650572,3,0
-9223372036848650571,1,1
-9223372036848650570,1,0
-9223372036848126282,1,0
-9223372036848650569,1,0
-9223372036848650568,1,0
-9223372036848650567,3,0
-9223372036848650566,5,0
-9223372036848650565,1,0
-9223372036848650564,5,0
-9223372036848650563,1,0
-9223372036848650562,2,0
-9223372036848126275,5,0
-9223372036848650559,4,0
-9223372036848650558,2,0
-9223372036848650557,4,0
-9223372036848650555,2,0
-9223372036848126263,2,0
-9223372036848126262,1,0
-9223372036810508597,1,0
-9223372036848126252,5,0
-9223372036848126251,4,0
-9223372036848126245,6,0
-9223372036848126237,3,0
-9223372036848650524,2,0
-9223372036848126236,2,0
-9223372036848126235,2,0
-9223372036848126233,5,0
-9223372036848126230,5,0
-9223372036848126228,6,0
-9223372036848126227,2,0
-9223372036848126224,2,0
-9223372036848126221,2,0
-9223372036848126220,6,0
-9223372036848126219,3,0
-9223372036848126215,1,0
-9223372036847864070,1,0
-9223372036848126212,2,0
-9223372036848126211,6,0
-9223372036848126210,2,0
-9223372036848126209,4,0
-9223372036848126207,1,0
-9223372036848126206,1,0
-9223372036848126205,5,0
-9223372036848126204,1,0
-9223372036848126202,3,0
-9223372036848126200,4,0
-9223372036834494711,1,0
-9223372036848650486,3,0
-9223372036848126198,6,0
-9223372036834494708,2,0
-9223372036848126194,4,0
-9223372036848126193,3,0
-9223372036848126191,1,0
-9223372036848126189,6,0
-9223372036848650476,7,0
-9223372036848650467,7,0
-9223372036848650466,1,0
-9223372036848650465,2,0
-9223372036848650462,1,0
-9223372036848650461,4,0
-9223372036848650460,1,0
-9223372036846946526,2,0
-9223372036848126167,4,0
-9223372036848126165,3,0
-9223372036848126164,6,0
-9223372036848650449,3,0
-9223372036848650447,5,0
-9223372036848126158,5,0
-9223372036848650445,3,0
-9223372036848650441,2,0
-9223372036846946501,1,0
-9223372036848650434,3,0
-9223372036844587200,1,0
-9223372036847995070,6,0
-9223372036848650430,3,0
-9223372036848126141,5,0
-9223372036848126140,5,0
-9223372036848126138,1,0
-9223372036848126137,6,0
-9223372036848126136,2,0
-9223372036848126134,7,0
-9223372036848650421,3,0
-9223372036849830068,3,0
-9223372036850092206,7,0
-9223372036848650413,3,0
-9223372036848126124,3,0
-9223372036848126119,3,0
-9223372036849830054,5,0
-9223372036848126118,2,0
-9223372036848126117,2,0
-9223372036850092192,4,0
-9223372036847995038,1,0
-9223372036848126101,4,0
-9223372036847339666,1,0
-9223372036848650382,1,0
-9223372036848126069,5,0
-9223372036848126063,2,0
-9223372036848126060,2,0
-9223372036848126059,1,0
-9223372036848126058,4,0
-9223372036848126057,2,0
-9223372036848126053,2,0
-9223372036848126050,6,0
-9223372036848126049,5,0
-9223372036848126046,2,0
-9223372036848126035,3,0
-9223372036848126033,2,1
-9223372036848126031,3,0
-9223372036848126030,1,0
-9223372036848126029,1,0
-9223372036848126028,1,0
-9223372036848126026,2,0
-9223372036848126025,6,0
-9223372036848126024,5,0
-9223372036848126023,6,0
-9223372036848126021,1,0
-9223372036848126017,6,0
-9223372036848126016,6,0
-9223372036848126015,1,0
-9223372036848126014,6,0
-9223372036848126013,5,0
-9223372036848650298,2,0
-9223372036848126008,5,0
-9223372036848126007,3,0
-9223372036848126006,2,0
-9223372036848126005,5,0
-9223372036848126004,5,0
-9223372036848126003,4,0
-9223372036848126002,2,0
-9223372036848125999,5,0
-9223372036848125998,1,0
-9223372036848125997,6,0
-9223372036848125996,1,0
-9223372036845635628,3,0
-9223372036847863852,1,0
-9223372036848125995,4,0
-9223372036848125994,3,0
-9223372036848125993,4,0
-9223372036848125992,6,0
-9223372036848125991,6,0
-9223372036848125990,1,0
-9223372036848125987,1,0
-9223372036848125986,5,0
-9223372036848125989,3,0
-9223372036848125985,1,0
-9223372036848125984,1,0
-9223372036848125988,4,0
-9223372036848650268,2,0
-9223372036847994908,5,0
-9223372036844718100,2,0
-9223372036846946320,4,0
-9223372036846946317,4,0
-9223372036847994889,3,0
-9223372036848650247,4,0
-9223372036847994884,2,0
-9223372036848125955,3,0
-9223372036847994883,1,0
-9223372036846946305,2,0
-9223372036846946304,2,0
-9223372036848125951,5,0
-9223372036848125950,1,0
-9223372036847994877,4,0
-9223372036848125948,6,0
-9223372036847994874,5,0
-9223372036848125943,3,0
-9223372036847994871,5,0
-9223372036848125941,2,0
-9223372036848125940,3,0
-9223372036847994862,5,0
-9223372036848125933,1,0
-9223372036846946284,4,0
-9223372036847994861,5,0
-9223372036847994860,4,0
-9223372036848125930,5,0
-9223372036848125929,1,0
-9223372036847994857,4,0
-9223372036847994858,1,0
-9223372036848125926,5,1
-9223372036848125925,4,0
-9223372036848125924,1,0
-9223372036848125923,4,0
-9223372036847994850,3,0
-9223372036848650208,1,0
-9223372036847994847,5,0
-9223372036848125918,5,0
-9223372036844324833,1,0
-9223372036848125916,5,0
-9223372036847994843,4,0
-9223372036847994838,5,0
-9223372036847994837,4,0
-9223372036847994836,2,0
-9223372036847994821,3,0
-9223372036847994813,5,0
-9223372036844586939,1,0
-9223372036847339447,2,0
-9223372036847994804,7,0
-9223372036848125874,4,0
-9223372036848125873,4,1
-9223372036848125872,4,0
-9223372036848125871,4,0
-9223372036848125870,3,0
-9223372036847339436,2,0
-9223372036848125866,1,0
-9223372036848125863,1,0
-9223372036848125862,5,0
-9223372036848125859,1,0
-9223372036848125856,4,0
-9223372036848125853,4,0
-9223372036848125847,7,0
-9223372036847994763,5,0
-9223372036847994762,5,0
-9223372036844586886,1,0
-9223372036847994755,1,0
-9223372036844455791,1,0
-9223372036847994726,4,1
-9223372036847994725,4,0
-9223372036848650055,1,0
-9223372036848650053,3,0
-9223372036848650052,4,0
-9223372036848650049,3,0
-9223372036848650048,3,0
-9223372036847994689,4,0
-9223372036848650044,2,0
-9223372036850616123,2,1
-9223372036848650042,1,0
-9223372036848650041,2,0
-9223372036848650043,2,0
-9223372036848650039,3,0
-9223372036848650038,3,0
-9223372036850616117,5,2
-9223372036848650037,5,0
-9223372036848650035,4,0
-9223372036848650040,4,0
-9223372036848650034,4,0
-9223372036846946096,2,0
-9223372036848650033,2,0
-9223372036850616111,6,0
-9223372036848125741,2,0
-9223372036848650029,1,0
-9223372036848650028,2,0
-9223372036848650027,5,0
-9223372036848650026,3,0
-9223372036848650025,1,0
-9223372036848125739,6,0
-9223372036848650023,3,0
-9223372036850616102,3,0
-9223372036848125734,6,0
-9223372036848125740,7,0
-9223372036848125736,5,0
-9223372036848125729,1,0
-9223372036848125731,2,0
-9223372036847339303,4,0
-9223372036848650013,1,0
-9223372036848125724,2,0
-9223372036848125723,3,1
-9223372036848125722,6,1
-9223372036848650009,2,0
-9223372036848125725,4,0
-9223372036848125718,3,0
-9223372036848125717,7,0
-9223372036848125715,5,0
-9223372036848650001,5,0
-9223372036848125710,4,0
-9223372036836198148,1,0
-9223372036847994622,2,0
-9223372036848125692,4,0
-9223372036849960700,3,0
-9223372036848649980,3,0
-9223372036848649978,2,0
-9223372036848649977,1,0
-9223372036848649979,1,1
-9223372036848649975,1,0
-9223372036848649974,1,0
-9223372036848649972,2,0
-9223372036848649971,1,0
-9223372036847994617,2,0
-9223372036849960689,3,0
-9223372036848649968,6,0
-9223372036848649962,3,0
-9223372036848649961,3,0
-9223372036849960679,3,0
-9223372036848649957,4,1
-9223372036848649955,4,0
-9223372036848649952,1,0
-9223372036848649951,4,0
-9223372036848649950,4,0
-9223372036848649949,8,0
-9223372036850091740,3,0
-9223372036849960668,6,0
-9223372036848649948,4,0
-9223372036848649946,1,0
-9223372036848649945,4,0
-9223372036848649943,3,0
-9223372036848649944,4,0
-9223372036848125653,2,0
-9223372036848125652,2,0
-9223372036850091733,3,0
-9223372036847339220,3,0
-9223372036848649942,3,0
-9223372036848649941,5,0
-9223372036848649940,1,0
-9223372036848125650,4,0
-9223372036848649937,5,0
-9223372036848649936,5,0
-9223372036848649935,1,0
-9223372036848649934,1,0
-9223372036848649933,4,0
-9223372036848649932,1,0
-9223372036848649930,1,0
-9223372036848649928,5,0
-9223372036848125638,3,0
-9223372036849960645,4,1
-9223372036847339202,1,0
-9223372036848125629,1,0
-9223372036850091706,4,0
-9223372036849960634,4,0
-9223372036850615992,1,0
-9223372036848125622,6,0
-9223372036848125618,1,0
-9223372036848125617,6,0
-9223372036848125615,6,0
-9223372036848125614,5,0
-9223372036848125613,2,0
-9223372036849960620,4,0
-9223372036848125611,5,1
-9223372036848125610,5,0
-9223372036848125612,4,0
-9223372036847339177,4,0
-9223372036848125607,3,0
-9223372036848125605,3,0
-9223372036848125604,2,0
-9223372036848125601,5,0
-9223372036848125600,4,1
-9223372036847339168,1,0
-9223372036848125598,2,0
-9223372036848125597,1,0
-9223372036848125594,5,0
-9223372036848125593,5,0
-9223372036848125592,2,0
-9223372036848125591,1,0
-9223372036848125590,1,0
-9223372036848125587,3,0
-9223372036848125586,6,0
-9223372036848125585,4,0
-9223372036848125584,5,0
-9223372036848125583,5,0
-9223372036848125581,1,0
-9223372036811949708,1,0
-9223372036848125578,5,0
-9223372036850615945,2,0
-9223372036848125572,5,0
-9223372036848125571,2,0
-9223372036848125570,4,0
-9223372036848649859,2,0
-9223372036848125568,3,0
-9223372036848125567,5,0
-9223372036848125566,3,0
-9223372036848649858,5,0
-9223372036848125564,2,0
-9223372036848649857,5,0
-9223372036848649850,2,0
-9223372036848649852,3,0
-9223372036848125559,6,0
-9223372036848125558,3,0
-9223372036848125557,3,0
-9223372036846945911,3,0
-9223372036848649845,2,0
-9223372036848649843,1,0
-9223372036848125553,4,0
-9223372036848125552,4,0
-9223372036848649846,2,0
-9223372036848649844,1,0
-9223372036850615919,1,2
-9223372036848125548,3,0
-9223372036848649838,1,0
-9223372036848125544,3,1
-9223372036850615910,3,5
-9223372036848649830,1,0
-9223372036848125540,7,0
-9223372036848125541,5,0
-9223372036848125538,2,0
-9223372036848125539,5,0
-9223372036848125537,1,0
-9223372036848125529,2,0
-9223372036849829462,5,0
-9223372036848125525,2,0
-9223372036848125526,3,0
-9223372036848649810,2,0
-9223372036848649809,3,0
-9223372036848649808,2,0
-9223372036848649806,1,0
-9223372036848649805,2,0
-9223372036848649803,5,0
-9223372036848649802,2,0
-9223372036848649799,5,0
-9223372036848649798,1,0
-9223372036848649797,4,0
-9223372036848649796,2,0
-9223372036848649795,1,0
-9223372036848649794,2,0
-9223372036848649790,5,0
-9223372036848649789,6,0
-9223372036848649788,4,0
-9223372036848649787,4,0
-9223372036848649786,7,0
-9223372036848649756,3,0
-9223372036848649755,1,0
-9223372036848649754,1,0
-9223372036848649753,1,0
-9223372036848649752,4,0
-9223372036849305105,8,1
-9223372036846945805,1,0
-9223372036849436170,2,3
-9223372036848649737,7,0
-9223372036848125448,7,0
-9223372036848125447,3,0
-9223372036848125446,6,0
-9223372036848649736,3,0
-9223372036848125444,1,0
-9223372036848125443,4,0
-9223372036849436168,3,1
-9223372036848649735,1,0
-9223372036848649733,1,0
-9223372036848125439,5,0
-9223372036848649728,3,0
-9223372036848125437,1,0
-9223372036834100733,2,0
-9223372036848125442,6,0
-9223372036848125441,5,0
-9223372036848125433,1,0
-9223372036848125435,2,0
-9223372036848125434,1,0
-9223372036848125436,5,0
-9223372036848125429,4,0
-9223372036848125432,6,0
-9223372036848125427,5,0
-9223372036848125426,1,0
-9223372036848125428,4,0
-9223372036848125424,1,0
-9223372036848125422,6,0
-9223372036848125420,1,0
-9223372036848125419,1,0
-9223372036848125418,1,0
-9223372036848125415,5,0
-9223372036848125414,5,0
-9223372036848125413,3,0
-9223372036848125410,2,0
-9223372036848125409,6,0
-9223372036848125408,1,0
-9223372036848125407,1,0
-9223372036848125406,3,0
-9223372036848125404,5,1
-9223372036848649691,4,0
-9223372036848125402,5,0
-9223372036848125403,2,0
-9223372036848125399,5,0
-9223372036848125397,4,0
-9223372036848649683,2,0
-9223372036848649682,6,0
-9223372036848649681,3,0
-9223372036848125395,4,0
-9223372036848125390,6,0
-9223372036848125389,4,0
-9223372036848125387,4,0
-9223372036848125386,2,0
-9223372036848125384,3,0
-9223372036850615745,4,0
-9223372036848125377,4,0
-9223372036848125375,2,0
-9223372036848125376,4,0
-9223372036848649661,2,0
-9223372036848125368,6,0
-9223372036848125359,1,0
-9223372036848125355,5,0
-9223372036848125341,4,0
-9223372036848125332,3,0
-9223372036848125320,6,0
-9223372036848125310,3,0
-9223372036848125309,1,0
-9223372036848649592,2,0
-9223372036847732085,1,0
-9223372036848649587,7,0
-9223372036848649586,1,0
-9223372036848649585,3,0
-9223372036848649582,6,0
-9223372036848649580,5,0
-9223372036848649579,1,0
-9223372036848649578,2,0
-9223372036848649577,3,0
-9223372036848649576,2,0
-9223372036848649575,3,0
-9223372036848649574,5,0
-9223372036848649573,2,0
-9223372036846945636,1,0
-9223372036847338851,1,0
-9223372036848649572,2,0
-9223372036848649571,3,0
-9223372036848649570,1,0
-9223372036848649569,8,0
-9223372036848649568,7,0
-9223372036848649567,7,0
-9223372036848649566,2,0
-9223372036848649565,4,0
-9223372036848649563,1,0
-9223372036848649562,3,0
-9223372036848649561,1,0
-9223372036848649560,2,0
-9223372036848649559,1,0
-9223372036848125275,6,0
-9223372036848649556,6,0
-9223372036848649555,2,0
-9223372036848649554,6,0
-9223372036848649553,2,0
-9223372036848125264,6,0
-9223372036847338832,3,0
-9223372036847338834,3,0
-9223372036848125259,1,0
-9223372036848125258,4,0
-9223372036848649546,5,0
-9223372036848649545,1,0
-9223372036848125255,3,0
-9223372036848125256,2,0
-9223372036848125253,4,0
-9223372036848649543,3,0
-9223372036848649542,4,0
-9223372036848649541,3,0
-9223372036848649540,5,0
-9223372036848649539,1,0
-9223372036848649538,1,0
-9223372036848649537,3,0
-9223372036848649536,3,0
-9223372036848649535,2,0
-9223372036848649534,1,0
-9223372036848125249,2,0
-9223372036848649532,2,0
-9223372036848649533,2,0
-9223372036848649529,2,0
-9223372036848649528,3,0
-9223372036848649527,2,0
-9223372036848649526,3,0
-9223372036848649525,1,0
-9223372036848649523,6,0
-9223372036848649522,1,0
-9223372036848649520,5,0
-9223372036848649518,1,0
-9223372036848649517,1,0
-9223372036846945582,2,0
-9223372036846945581,1,0
-9223372036848125226,4,0
-9223372036848649510,2,0
-9223372036848125220,3,0
-9223372036848125215,4,0
-9223372036848125203,3,0
-9223372036848649489,1,0
-9223372036850615567,3,0
-9223372036848125198,5,0
-9223372036850615562,1,2
-9223372036850615556,2,4
-9223372036809721090,3,0
-9223372036848649466,5,0
-9223372036848911587,1,0
-9223372036848649427,6,0
-9223372036848649426,3,0
-9223372036848649425,2,0
-9223372036848649424,2,0
-9223372036848649423,8,0
-9223372036848649422,6,0
-9223372036848649413,5,0
-9223372036834100411,1,0
-9223372036848649386,3,0
-9223372036844717224,1,0
-9223372036848649379,1,0
-9223372036848649378,1,0
-9223372036848649377,1,0
-9223372036848649376,3,0
-9223372036848649372,4,0
-9223372036848649366,6,0
-9223372036831741078,1,0
-9223372036831741049,1,0
-9223372036848649315,3,0
-9223372036848125012,5,0
-9223372036848125010,1,0
-9223372036848125005,4,0
-9223372036848124975,4,0
-9223372036847993898,5,0
-9223372036836721693,1,0
-9223372036848124946,1,0
-9223372036847338495,1,0
-9223372036848124925,4,0
-9223372036847338492,2,0
-9223372036846945248,4,0
-9223372036848649184,5,0
-9223372036848649183,1,0
-9223372036848649182,1,0
-9223372036848649181,7,0
-9223372036848124896,8,0
-9223372036848649179,3,0
-9223372036848124891,2,0
-9223372036848649177,7,0
-9223372036848124894,6,0
-9223372036848124885,4,0
-9223372036848649172,1,0
-9223372036848649171,2,0
-9223372036848649167,4,0
-9223372036848649162,1,0
-9223372036848649160,0,1
-9223372036848649153,3,0
-9223372036848649152,1,0
-9223372036848124864,1,0
-9223372036848649150,2,0
-9223372036848649143,1,0
-9223372036848649134,3,0
-9223372036848124805,5,0
-9223372036848124803,2,0
-9223372036848124802,2,0
-9223372036848124800,2,0
-9223372036848124799,4,0
-9223372036848124796,2,0
-9223372036848124795,2,0
-9223372036848649082,3,0
-9223372036848124794,1,0
-9223372036848124792,3,0
-9223372036848124791,5,0
-9223372036848124786,1,0
-9223372036847338353,2,0
-9223372036847993712,1,0
-9223372036847993711,6,0
-9223372036848124782,1,0
-9223372036848124780,2,0
-9223372036848124775,2,0
-9223372036848124772,5,0
-9223372036845503331,3,0
-9223372036848124764,5,0
-9223372036846158677,4,0
-9223372036846158672,1,0
-9223372036846158671,3,0
-9223372036848649040,2,0
-9223372036848649039,4,0
-9223372036848649038,1,0
-9223372036848649036,3,0
-9223372036848649035,2,0
-9223372036848649034,6,0
-9223372036809589582,2,0
-9223372036848649026,5,0
-9223372036848649024,5,0
-9223372036847338303,2,0
-9223372036847338304,3,0
-9223372036848649019,1,0
-9223372036848649014,5,0
-9223372036848649007,3,0
-9223372036848649006,5,0
-9223372036848649005,1,0
-9223372036848649004,1,0
-9223372036848649003,1,0
-9223372036848648998,5,1
-9223372036848648997,5,0
-9223372036848648990,1,0
-9223372036848648989,5,0
-9223372036848648988,2,0
-9223372036848648986,4,0
-9223372036848648983,6,0
-9223372036848648982,1,0
-9223372036848648981,2,0
-9223372036848648976,4,0
-9223372036848124668,6,0
-9223372036848648945,1,0
-9223372036848648916,4,0
-9223372036848648895,6,0
-9223372036848648893,3,0
-9223372036848648889,3,0
-9223372036848648887,2,0
-9223372036848648886,2,0
-9223372036848648885,6,0
-9223372036848648881,4,0
-9223372036848648879,3,0
-9223372036848648878,1,0
-9223372036848648875,6,0
-9223372036848648870,1,0
-9223372036848648867,4,0
-9223372036848124574,3,0
-9223372036848124569,1,0
-9223372036848648855,3,0
-9223372036848648854,5,0
-9223372036848648853,1,0
-9223372036848648852,1,0
-9223372036848124566,4,0
-9223372036848648850,1,0
-9223372036848124565,4,0
-9223372036848124558,2,0
-9223372036848124557,2,0
-9223372036848124556,1,0
-9223372036848124555,2,0
-9223372036848124553,3,0
-9223372036848124552,3,0
-9223372036848124551,4,0
-9223372036848124549,1,0
-9223372036848124548,1,0
-9223372036848124545,5,0
-9223372036848124544,4,0
-9223372036848124543,3,0
-9223372036848124542,4,0
-9223372036847731325,2,0
-9223372036848124540,5,0
-9223372036848124541,5,0
-9223372036848124538,3,0
-9223372036848124539,3,0
-9223372036848124536,5,0
-9223372036848124535,3,0
-9223372036848124534,4,0
-9223372036848124533,2,0
-9223372036848124532,1,0
-9223372036848124537,7,0
-9223372036848124529,1,0
-9223372036848124528,5,0
-9223372036848124526,5,0
-9223372036848124523,5,0
-9223372036848124522,2,0
-9223372036848124521,6,0
-9223372036848124520,5,0
-9223372036848124519,1,0
-9223372036848124518,2,0
-9223372036848124517,3,0
-9223372036848124516,4,0
-9223372036848124515,5,0
-9223372036848124514,4,0
-9223372036848124513,4,0
-9223372036848124511,5,0
-9223372036848124510,3,0
-9223372036848124509,4,0
-9223372036848124508,2,0
-9223372036848648791,4,0
-9223372036848648787,5,0
-9223372036849042002,1,1
-9223372036846944849,1,0
-9223372036846944848,1,0
-9223372036848124492,3,0
-9223372036849041994,1,0
-9223372036849041988,2,0
-9223372036848648769,3,0
-9223372036846944832,1,0
-9223372036846944827,1,0
-9223372036848648761,4,0
-9223372036848648759,1,0
-9223372036846944818,3,0
-9223372036848648754,1,0
-9223372036848648751,3,0
-9223372036848648749,6,0
-9223372036848648746,5,0
-9223372036848648745,4,0
-9223372036848648740,7,0
-9223372036848648738,7,0
-9223372036848648736,2,0
-9223372036849041951,2,0
-9223372036849041950,2,0
-9223372036848124445,2,0
-9223372036848648733,6,0
-9223372036848124446,4,0
-9223372036848648730,2,0
-9223372036848648729,1,0
-9223372036848648728,2,0
-9223372036848648727,3,0
-9223372036848648726,1,0
-9223372036848648725,4,0
-9223372036848648721,3,0
-9223372036848648720,3,0
-9223372036848648719,4,0
-9223372036848648715,5,0
-9223372036848648714,1,0
-9223372036848648711,4,0
-9223372036848124423,6,0
-9223372036848648707,2,0
-9223372036848648702,1,0
-9223372036848648701,5,0
-9223372036848124395,3,0
-9223372036848124391,7,0
-9223372036848124386,1,0
-9223372036848124374,2,0
-9223372036848124373,3,0
-9223372036848124369,6,0
-9223372036848124366,3,0
-9223372036848648641,2,0
