,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc,full_date,identifying_column
9528,-9223372034061820402,-9223372036849214952,17,BS,C4,11,26,4,2022,1.0,70.4,2022-04-26,87105315,2022-04-26,-9223372036849214952_2022-04-26
9529,-9223372034061820440,-9223372036849214951,17,BS,C4,11,26,4,2022,1.0,83.4,2022-04-26,87105268,2022-04-26,-9223372036849214951_2022-04-26
9530,-9223372034061820483,-9223372036847906781,17,BS,C4,11,26,4,2022,1.0,75.0,2022-04-26,87105254,2022-04-26,-9223372036847906781_2022-04-26
9531,-9223372034061820515,-9223372036848906190,17,BS,C4,11,26,4,2022,1.0,84.8,2022-04-26,87105140,2022-04-26,-9223372036848906190_2022-04-26
9532,-9223372034085635482,-9223372036845731070,1,TO,C4,11,20,4,2022,,0.0,2022-04-20,42007722,2022-04-20,-9223372036845731070_2022-04-20
9533,-9223372034085636072,-9223372036850028788,1,TO,C4,11,20,4,2022,,87.1,2022-04-20,42007615,2022-04-20,-9223372036850028788_2022-04-20
9534,-9223372034093958964,-9223372036847602060,24,VI,C4,11,22,4,2022,1.0,50.5,2022-04-22,50697891,2022-04-22,-9223372036847602060_2022-04-22
9535,-9223372034093959002,-9223372036849317000,24,VI,C4,11,22,4,2022,1.0,80.7,2022-04-22,50697869,2022-04-22,-9223372036849317000_2022-04-22
9536,-9223372034093959290,-9223372036850184644,24,VI,C4,11,22,4,2022,1.0,57.2,2022-04-22,50697739,2022-04-22,-9223372036850184644_2022-04-22
9537,-9223372034093959571,-9223372036847602062,24,VI,C4,11,22,4,2022,1.0,84.2,2022-04-22,50697604,2022-04-22,-9223372036847602062_2022-04-22
9538,-9223372034093959641,-9223372036847602061,24,VI,C4,11,22,4,2022,1.0,72.4,2022-04-22,50697597,2022-04-22,-9223372036847602061_2022-04-22
9539,-9223372034093959697,-9223372036850184538,24,VI,C4,11,22,4,2022,1.0,73.7,2022-04-22,50697565,2022-04-22,-9223372036850184538_2022-04-22
9540,-9223372034093959765,-9223372036849222408,24,VI,C4,11,22,4,2022,1.0,53.4,2022-04-22,50697564,2022-04-22,-9223372036849222408_2022-04-22
9541,-9223372034093959820,-9223372036850185485,24,VI,C4,11,22,4,2022,1.0,65.9,2022-04-22,50697553,2022-04-22,-9223372036850185485_2022-04-22
9542,-9223372034093959887,-9223372036849631361,24,VI,C4,11,22,4,2022,1.0,48.3,2022-04-22,50697521,2022-04-22,-9223372036849631361_2022-04-22
9543,-9223372034093959958,-9223372036850184623,24,VI,C4,11,22,4,2022,1.0,68.2,2022-04-22,50697465,2022-04-22,-9223372036850184623_2022-04-22
9544,-9223372034093960100,-9223372036849525758,24,VI,C4,11,22,4,2022,1.0,48.5,2022-04-22,50697415,2022-04-22,-9223372036849525758_2022-04-22
9545,-9223372034093960175,-9223372036850185101,24,VI,C4,11,22,4,2022,1.0,83.0,2022-04-22,50697409,2022-04-22,-9223372036850185101_2022-04-22
9546,-9223372034093960493,-9223372036849317005,24,VI,C4,11,22,4,2022,1.0,49.4,2022-04-22,50697200,2022-04-22,-9223372036849317005_2022-04-22
9547,-9223372034098485103,-9223372036849352608,97,LC,C4,11,26,4,2022,1.0,66.5,2022-04-26,41926247,2022-04-26,-9223372036849352608_2022-04-26
9548,-9223372034098485571,-9223372036830107944,13,CO,C4,11,22,4,2022,1.0,58.4,2022-04-22,41925907,2022-04-22,-9223372036830107944_2022-04-22
9549,-9223372034101938797,-9223372036849326551,24,VI,C4,11,22,4,2022,1.0,39.9,2022-04-22,51366599,2022-04-22,-9223372036849326551_2022-04-22
9550,-9223372034101961362,-9223372036849920694,23,VR,C4,11,22,4,2022,1.0,53.8,2022-04-22,51346909,2022-04-22,-9223372036849920694_2022-04-22
9551,-9223372034101962301,-9223372036849920515,23,VR,C4,11,22,4,2022,1.0,63.2,2022-04-22,51346666,2022-04-22,-9223372036849920515_2022-04-22
9552,-9223372034102052407,-9223372036850577524,25,BL,C4,11,23,4,2022,1.0,63.7,2022-04-23,50065471,2022-04-23,-9223372036850577524_2022-04-23
9553,-9223372034102052505,-9223372036846476743,25,BL,C4,11,23,4,2022,1.0,33.5,2022-04-23,50065285,2022-04-23,-9223372036846476743_2022-04-23
9554,-9223372034102052584,-9223372036846320501,25,BL,C4,11,23,4,2022,1.0,41.7,2022-04-23,50065224,2022-04-23,-9223372036846320501_2022-04-23
9555,-9223372034102052672,-9223372036845831004,25,BL,C4,11,23,4,2022,1.0,66.7,2022-04-23,50065216,2022-04-23,-9223372036845831004_2022-04-23
9556,-9223372034102052758,-9223372036846168855,25,BL,C4,11,23,4,2022,1.0,8.9,2022-04-23,50064985,2022-04-23,-9223372036846168855_2022-04-23
9557,-9223372034102052829,-9223372036849311667,25,BL,C4,11,23,4,2022,1.0,82.2,2022-04-23,50064961,2022-04-23,-9223372036849311667_2022-04-23
9558,-9223372034102052935,-9223372036850577512,25,BL,C4,11,23,4,2022,1.0,59.1,2022-04-23,50064903,2022-04-23,-9223372036850577512_2022-04-23
9559,-9223372034102053007,-9223372036849355601,25,BL,C4,11,23,4,2022,1.0,62.6,2022-04-23,50064894,2022-04-23,-9223372036849355601_2022-04-23
9560,-9223372034102053114,-9223372036849415115,25,BL,C4,11,23,4,2022,1.0,69.9,2022-04-23,50064857,2022-04-23,-9223372036849415115_2022-04-23
9561,-9223372034102053285,-9223372036849263391,25,BL,C4,11,23,4,2022,1.0,24.7,2022-04-23,50064829,2022-04-23,-9223372036849263391_2022-04-23
9562,-9223372034102053399,-9223372036849263389,25,BL,C4,11,23,4,2022,1.0,30.9,2022-04-23,50064638,2022-04-23,-9223372036849263389_2022-04-23
9563,-9223372034102053506,-9223372036850577521,25,BL,C4,11,23,4,2022,1.0,64.9,2022-04-23,50064558,2022-04-23,-9223372036850577521_2022-04-23
9564,-9223372034105276038,-9223372036845822254,17,BS,C4,11,21,4,2022,1.0,67.1,2022-04-21,86846670,2022-04-21,-9223372036845822254_2022-04-21
9565,-9223372034105277354,-9223372036849352466,17,BS,C4,11,21,4,2022,1.0,87.6,2022-04-21,87024876,2022-04-21,-9223372036849352466_2022-04-21
9566,-9223372034105277624,-9223372036846914516,17,BS,C4,11,21,4,2022,1.0,63.6,2022-04-21,87024592,2022-04-21,-9223372036846914516_2022-04-21
9567,-9223372034105279884,-9223372036847872459,17,BS,C4,11,26,4,2022,1.0,65.0,2022-04-26,87111638,2022-04-26,-9223372036847872459_2022-04-26
9568,-9223372034105280376,-9223372036848120401,17,BS,C4,11,21,4,2022,1.0,73.5,2022-04-21,87024472,2022-04-21,-9223372036848120401_2022-04-21
9569,-9223372034105281984,-9223372036846946317,17,BS,C4,11,26,4,2022,1.0,71.8,2022-04-26,87111642,2022-04-26,-9223372036846946317_2022-04-26
9570,-9223372034105282017,-9223372036849442728,17,BS,C4,11,21,4,2022,1.0,80.5,2022-04-21,87025010,2022-04-21,-9223372036849442728_2022-04-21
9571,-9223372034105283474,-9223372036850583848,17,BS,C4,11,26,4,2022,1.0,48.4,2022-04-26,87111609,2022-04-26,-9223372036850583848_2022-04-26
9572,-9223372034105283500,-9223372036849352468,17,BS,C4,11,21,4,2022,1.0,79.9,2022-04-21,86846380,2022-04-21,-9223372036849352468_2022-04-21
9573,-9223372034105284498,-9223372036847943502,17,BS,C4,11,26,4,2022,1.0,68.7,2022-04-26,87111631,2022-04-26,-9223372036847943502_2022-04-26
9574,-9223372034105286779,-9223372036849352471,17,BS,C4,11,21,4,2022,1.0,66.0,2022-04-21,87024526,2022-04-21,-9223372036849352471_2022-04-21
9575,-9223372034105288065,-9223372036847951882,17,BS,C4,11,21,4,2022,1.0,68.7,2022-04-21,87024913,2022-04-21,-9223372036847951882_2022-04-21
9576,-9223372034105503593,-9223372036849994953,76,PZ,C4,11,27,4,2022,1.0,71.8,2022-04-27,51286292,2022-04-27,-9223372036849994953_2022-04-27
9577,-9223372034105503893,-9223372036848650944,76,PZ,C4,11,27,4,2022,1.0,74.6,2022-04-27,51286381,2022-04-27,-9223372036848650944_2022-04-27
9578,-9223372034105503990,-9223372036849994879,76,PZ,C4,11,27,4,2022,1.0,72.7,2022-04-27,51286220,2022-04-27,-9223372036849994879_2022-04-27
9579,-9223372034105504032,-9223372036833565394,76,PZ,C4,11,27,4,2022,1.0,72.6,2022-04-27,51286306,2022-04-27,-9223372036833565394_2022-04-27
9580,-9223372034105504836,-9223372036849201727,76,PZ,C4,11,27,4,2022,1.0,66.7,2022-04-27,51286395,2022-04-27,-9223372036849201727_2022-04-27
9581,-9223372034105506001,-9223372036849994891,76,PZ,C4,11,27,4,2022,1.0,70.1,2022-04-27,51286200,2022-04-27,-9223372036849994891_2022-04-27
9582,-9223372034105506304,-9223372036849994967,76,PZ,C4,11,27,4,2022,1.0,76.3,2022-04-27,51286388,2022-04-27,-9223372036849994967_2022-04-27
9583,-9223372034105506380,-9223372036849994903,76,PZ,C4,11,27,4,2022,1.0,68.2,2022-04-27,51286373,2022-04-27,-9223372036849994903_2022-04-27
9584,-9223372034105506453,-9223372036849995052,76,PZ,C4,11,27,4,2022,1.0,65.4,2022-04-27,51286286,2022-04-27,-9223372036849995052_2022-04-27
9585,-9223372034105506526,-9223372036849994941,76,PZ,C4,11,27,4,2022,1.0,70.2,2022-04-27,51286465,2022-04-27,-9223372036849994941_2022-04-27
9586,-9223372034105507875,-9223372036849602473,76,PZ,C4,11,27,4,2022,0.0,88.4,2022-04-27,51286195,2022-04-27,-9223372036849602473_2022-04-27
9587,-9223372034105508010,-9223372036849602460,76,PZ,C4,11,27,4,2022,1.0,83.4,2022-04-27,51286237,2022-04-27,-9223372036849602460_2022-04-27
9588,-9223372034109389521,-9223372036849325792,17,BS,C4,11,26,4,2022,1.0,47.0,2022-04-26,87111641,2022-04-26,-9223372036849325792_2022-04-26
9589,-9223372034136590092,-9223372036849553225,10,GE,C4,11,22,4,2022,,0.0,2022-04-22,37943289,2022-04-22,-9223372036849553225_2022-04-22
9590,-9223372034136594439,-9223372036849357562,2,VC,C4,11,22,4,2022,,72.3,2022-04-22,51266998,2022-04-22,-9223372036849357562_2022-04-22
9591,-9223372034136594765,-9223372036845642477,2,VC,C4,11,22,4,2022,,55.7,2022-04-22,51266949,2022-04-22,-9223372036845642477_2022-04-22
9592,-9223372034136594831,-9223372036850171849,2,VC,C4,11,22,4,2022,,68.7,2022-04-22,51266945,2022-04-22,-9223372036850171849_2022-04-22
9593,-9223372034136594900,-9223372036850172353,2,VC,C4,11,22,4,2022,,64.4,2022-04-22,51266937,2022-04-22,-9223372036850172353_2022-04-22
9594,-9223372034136594994,-9223372036850171701,2,VC,C4,11,22,4,2022,,91.3,2022-04-22,51266932,2022-04-22,-9223372036850171701_2022-04-22
9595,-9223372034136595186,-9223372036850172334,2,VC,C4,11,22,4,2022,,87.9,2022-04-22,51266919,2022-04-22,-9223372036850172334_2022-04-22
9596,-9223372034136595463,-9223372036850172595,2,VC,C4,11,22,4,2022,,0.0,2022-04-22,51266886,2022-04-22,-9223372036850172595_2022-04-22
9597,-9223372034136595552,-9223372036849357563,2,VC,C4,11,22,4,2022,,71.8,2022-04-22,51266865,2022-04-22,-9223372036849357563_2022-04-22
9598,-9223372034136595598,-9223372036850172459,2,VC,C4,11,22,4,2022,,71.9,2022-04-22,51266864,2022-04-22,-9223372036850172459_2022-04-22
9599,-9223372034136595880,-9223372036847907050,2,VC,C4,11,22,4,2022,,0.0,2022-04-22,51266804,2022-04-22,-9223372036847907050_2022-04-22
9600,-9223372034136595897,-9223372036846172794,2,VC,C4,11,22,4,2022,,82.7,2022-04-22,51266798,2022-04-22,-9223372036846172794_2022-04-22
9601,-9223372034136595929,-9223372036850172279,2,VC,C4,11,22,4,2022,,81.6,2022-04-22,51266790,2022-04-22,-9223372036850172279_2022-04-22
9602,-9223372034136596248,-9223372036850172432,2,VC,C4,11,22,4,2022,,73.6,2022-04-22,51266723,2022-04-22,-9223372036850172432_2022-04-22
9603,-9223372034136596275,-9223372036850172527,2,VC,C4,11,22,4,2022,,0.0,2022-04-22,51266722,2022-04-22,-9223372036850172527_2022-04-22
9604,-9223372034136596313,-9223372036845694583,2,VC,C4,11,22,4,2022,,0.0,2022-04-22,51266711,2022-04-22,-9223372036845694583_2022-04-22
9605,-9223372034136596518,-9223372036850172411,2,VC,C4,11,22,4,2022,,89.0,2022-04-22,51266666,2022-04-22,-9223372036850172411_2022-04-22
9606,-9223372034136596713,-9223372036850172363,2,VC,C4,11,22,4,2022,,74.1,2022-04-22,51266628,2022-04-22,-9223372036850172363_2022-04-22
9607,-9223372034136596776,-9223372036850172286,2,VC,C4,11,22,4,2022,,79.4,2022-04-22,51266623,2022-04-22,-9223372036850172286_2022-04-22
9608,-9223372034136596832,-9223372036849357569,2,VC,C4,11,22,4,2022,,70.2,2022-04-22,51266616,2022-04-22,-9223372036849357569_2022-04-22
9609,-9223372034136596979,-9223372036850172605,2,VC,C4,11,22,4,2022,,0.0,2022-04-22,51266603,2022-04-22,-9223372036850172605_2022-04-22
9610,-9223372034136597333,-9223372036850172470,2,VC,C4,11,22,4,2022,,85.4,2022-04-22,51266525,2022-04-22,-9223372036850172470_2022-04-22
9611,-9223372034136597477,-9223372036845554309,2,VC,C4,11,22,4,2022,,0.0,2022-04-22,51266510,2022-04-22,-9223372036845554309_2022-04-22
9612,-9223372034136597738,-9223372036849227079,2,VC,C4,11,22,4,2022,,60.6,2022-04-22,51266464,2022-04-22,-9223372036849227079_2022-04-22
9613,-9223372034136597856,-9223372036850172556,2,VC,C4,11,22,4,2022,,0.0,2022-04-22,51266443,2022-04-22,-9223372036850172556_2022-04-22
9614,-9223372034137144329,-9223372036849236106,4,CN,C4,11,21,4,2022,,81.3,2022-04-21,41978978,2022-04-21,-9223372036849236106_2022-04-21
9615,-9223372034137144369,-9223372036846922924,4,CN,C4,11,21,4,2022,,74.6,2022-04-21,41978971,2022-04-21,-9223372036846922924_2022-04-21
9616,-9223372034137144503,-9223372036846486801,4,CN,C4,11,21,4,2022,,85.4,2022-04-21,41978912,2022-04-21,-9223372036846486801_2022-04-21
9617,-9223372034137144616,-9223372036849927795,4,CN,C4,11,21,4,2022,,86.2,2022-04-21,41978783,2022-04-21,-9223372036849927795_2022-04-21
9618,-9223372034137144682,-9223372036849927676,4,CN,C4,11,21,4,2022,,85.3,2022-04-21,41978664,2022-04-21,-9223372036849927676_2022-04-21
9619,-9223372034137144699,-9223372036849623607,4,CN,C4,11,21,4,2022,,70.0,2022-04-21,41978619,2022-04-21,-9223372036849623607_2022-04-21
9620,-9223372034137144747,-9223372036849927814,4,CN,C4,11,21,4,2022,,87.5,2022-04-21,41978600,2022-04-21,-9223372036849927814_2022-04-21
9621,-9223372034137144829,-9223372036849927625,4,CN,C4,11,21,4,2022,,72.5,2022-04-21,41978465,2022-04-21,-9223372036849927625_2022-04-21
9622,-9223372034137144933,-9223372036846908877,4,CN,C4,11,21,4,2022,,86.9,2022-04-21,41978406,2022-04-21,-9223372036846908877_2022-04-21
9623,-9223372034137144972,-9223372036846490704,4,CN,C4,11,21,4,2022,,83.1,2022-04-21,41978375,2022-04-21,-9223372036846490704_2022-04-21
9624,-9223372034137145020,-9223372036849927653,4,CN,C4,11,21,4,2022,,86.1,2022-04-21,41978316,2022-04-21,-9223372036849927653_2022-04-21
9625,-9223372034137145220,-9223372036849927985,4,CN,C4,11,21,4,2022,,0.0,2022-04-21,41978284,2022-04-21,-9223372036849927985_2022-04-21
9626,-9223372034137145342,-9223372036849927702,4,CN,C4,11,21,4,2022,,84.9,2022-04-21,41978255,2022-04-21,-9223372036849927702_2022-04-21
9627,-9223372034137145423,-9223372036846487460,4,CN,C4,11,21,4,2022,,0.0,2022-04-21,41978253,2022-04-21,-9223372036846487460_2022-04-21
9628,-9223372034137145558,-9223372036849087542,4,CN,C4,11,21,4,2022,,61.6,2022-04-21,41978249,2022-04-21,-9223372036849087542_2022-04-21
9629,-9223372034137145898,-9223372036849623626,4,CN,C4,11,21,4,2022,,81.6,2022-04-21,41978225,2022-04-21,-9223372036849623626_2022-04-21
9630,-9223372034137146110,-9223372036849623623,4,CN,C4,11,21,4,2022,,79.9,2022-04-21,41978184,2022-04-21,-9223372036849623623_2022-04-21
9631,-9223372034137146389,-9223372036846646952,4,CN,C4,11,21,4,2022,,0.0,2022-04-21,41978135,2022-04-21,-9223372036846646952_2022-04-21
9632,-9223372034137146513,-9223372036849927831,4,CN,C4,11,21,4,2022,,0.0,2022-04-21,41978126,2022-04-21,-9223372036849927831_2022-04-21
9633,-9223372034137146596,-9223372036849927994,4,CN,C4,11,21,4,2022,,77.6,2022-04-21,41978123,2022-04-21,-9223372036849927994_2022-04-21
9634,-9223372034150126164,-9223372036850567947,30,UD,C4,11,22,4,2022,1.0,70.1,2022-04-22,41076362,2022-04-22,-9223372036850567947_2022-04-22
9635,-9223372034150126240,-9223372036850568015,30,UD,C4,11,22,4,2022,1.0,71.6,2022-04-22,41076337,2022-04-22,-9223372036850568015_2022-04-22
9636,-9223372034150126297,-9223372036846471167,30,UD,C4,11,22,4,2022,0.0,62.5,2022-04-22,41076329,2022-04-22,-9223372036846471167_2022-04-22
9637,-9223372034150126510,-9223372036850567958,30,UD,C4,11,22,4,2022,1.0,76.3,2022-04-22,41076297,2022-04-22,-9223372036850567958_2022-04-22
9638,-9223372034152775812,-9223372036847617997,24,VI,C4,11,21,4,2022,1.0,80.9,2022-04-21,51362848,2022-04-21,-9223372036847617997_2022-04-21
9639,-9223372034152777107,-9223372036849830054,24,VI,C4,11,21,4,2022,1.0,70.7,2022-04-21,51362458,2022-04-21,-9223372036849830054_2022-04-21
9640,-9223372034152778872,-9223372036849411625,24,VI,C4,11,21,4,2022,1.0,76.5,2022-04-21,51362626,2022-04-21,-9223372036849411625_2022-04-21
9641,-9223372034152780849,-9223372036849496633,24,VI,C4,11,21,4,2022,1.0,88.0,2022-04-21,51362765,2022-04-21,-9223372036849496633_2022-04-21
9642,-9223372034156166656,-9223372036833435873,10,GE,C4,11,14,4,2022,,0.0,2022-04-14,37942943,2022-04-14,-9223372036833435873_2022-04-14
9643,-9223372034157114771,-9223372036846558272,14,SO,C4,11,16,4,2022,1.0,81.2,2022-04-16,38710917,2022-04-16,-9223372036846558272_2022-04-16
9644,-9223372034157115130,-9223372036849277584,14,SO,C4,11,16,4,2022,1.0,56.3,2022-04-16,38710664,2022-04-16,-9223372036849277584_2022-04-16
9645,-9223372034157115347,-9223372036849364030,14,SO,C4,11,16,4,2022,1.0,58.3,2022-04-16,38710513,2022-04-16,-9223372036849364030_2022-04-16
9646,-9223372034157115426,-9223372036850263074,14,SO,C4,11,16,4,2022,1.0,40.4,2022-04-16,38710413,2022-04-16,-9223372036850263074_2022-04-16
9647,-9223372034157115506,-9223372036850263113,14,SO,C4,11,16,4,2022,1.0,71.9,2022-04-16,38710371,2022-04-16,-9223372036850263113_2022-04-16
9648,-9223372034157118670,-9223372036850369970,14,SO,C4,11,21,4,2022,1.0,69.1,2022-04-21,41932357,2022-04-21,-9223372036850369970_2022-04-21
9649,-9223372034157120210,-9223372036849428352,14,SO,C4,11,21,4,2022,1.0,72.7,2022-04-21,41931782,2022-04-21,-9223372036849428352_2022-04-21
9650,-9223372034157120309,-9223372036850369988,14,SO,C4,11,21,4,2022,1.0,56.1,2022-04-21,41931661,2022-04-21,-9223372036850369988_2022-04-21
9651,-9223372034157184713,-9223372036849785918,24,VI,C4,11,20,4,2022,1.0,80.1,2022-04-20,51362534,2022-04-20,-9223372036849785918_2022-04-20
9652,-9223372034157185473,-9223372036846264920,24,VI,C4,11,20,4,2022,1.0,62.6,2022-04-20,51362494,2022-04-20,-9223372036846264920_2022-04-20
9653,-9223372034157185990,-9223372036849793204,24,VI,C4,11,20,4,2022,1.0,58.7,2022-04-20,51362846,2022-04-20,-9223372036849793204_2022-04-20
9654,-9223372034157186789,-9223372036849342153,24,VI,C4,11,20,4,2022,1.0,77.5,2022-04-20,51362928,2022-04-20,-9223372036849342153_2022-04-20
9655,-9223372034157188207,-9223372036849785792,24,VI,C4,11,20,4,2022,1.0,42.4,2022-04-20,51362683,2022-04-20,-9223372036849785792_2022-04-20
9656,-9223372034157189292,-9223372036849793225,24,VI,C4,11,20,4,2022,1.0,74.5,2022-04-20,51362641,2022-04-20,-9223372036849793225_2022-04-20
9657,-9223372034157189325,-9223372036849785766,24,VI,C4,11,20,4,2022,1.0,45.5,2022-04-20,51362990,2022-04-20,-9223372036849785766_2022-04-20
9658,-9223372034157380305,-9223372036849870804,17,BS,C4,11,20,4,2022,1.0,83.3,2022-04-20,87374721,2022-04-20,-9223372036849870804_2022-04-20
9659,-9223372034159607595,-9223372036850108071,2,VC,C4,11,12,4,2022,,66.5,2022-04-12,41400453,2022-04-12,-9223372036850108071_2022-04-12
9660,-9223372034159608075,-9223372036850108086,2,VC,C4,11,12,4,2022,,62.5,2022-04-12,41427356,2022-04-12,-9223372036850108086_2022-04-12
9661,-9223372034159930065,-9223372036845621814,30,UD,C4,11,19,4,2022,1.0,63.4,2022-04-19,39814663,2022-04-19,-9223372036845621814_2022-04-19
9662,-9223372034160096448,-9223372036849883835,25,BL,C4,11,18,4,2022,1.0,72.0,2022-04-18,41695285,2022-04-18,-9223372036849883835_2022-04-18
9663,-9223372034160096481,-9223372036849330556,25,BL,C4,11,18,4,2022,1.0,43.2,2022-04-18,41695272,2022-04-18,-9223372036849330556_2022-04-18
9664,-9223372034160096514,-9223372036849356984,25,BL,C4,11,16,4,2022,1.0,77.7,2022-04-16,41695257,2022-04-16,-9223372036849356984_2022-04-16
9665,-9223372034160096643,-9223372036846268606,25,BL,C4,11,18,4,2022,1.0,52.1,2022-04-18,41695129,2022-04-18,-9223372036846268606_2022-04-18
9666,-9223372034160096775,-9223372036849883839,25,BL,C4,11,18,4,2022,1.0,52.2,2022-04-18,41695114,2022-04-18,-9223372036849883839_2022-04-18
9667,-9223372034160097237,-9223372036847327113,25,BL,C4,11,16,4,2022,1.0,71.9,2022-04-16,41694714,2022-04-16,-9223372036847327113_2022-04-16
9668,-9223372034160097268,-9223372036849269573,25,BL,C4,11,16,4,2022,1.0,47.8,2022-04-16,41694678,2022-04-16,-9223372036849269573_2022-04-16
9669,-9223372034160462679,-9223372036848612930,17,BS,C4,11,19,4,2022,,81.1,2022-04-19,87374817,2022-04-19,-9223372036848612930_2022-04-19
9670,-9223372034160462718,-9223372036848626317,17,BS,C4,11,19,4,2022,,79.0,2022-04-19,87374630,2022-04-19,-9223372036848626317_2022-04-19
9671,-9223372034160462735,-9223372036847357160,17,BS,C4,11,19,4,2022,,72.9,2022-04-19,87374622,2022-04-19,-9223372036847357160_2022-04-19
9672,-9223372034161699441,-9223372036850475460,1,TO,C4,11,14,4,2022,,65.7,2022-04-14,41999053,2022-04-14,-9223372036850475460_2022-04-14
9673,-9223372034161751117,-9223372036850225200,4,CN,C4,11,14,4,2022,,82.5,2022-04-14,41477907,2022-04-14,-9223372036850225200_2022-04-14
9674,-9223372034162707995,-9223372036849377903,26,TV,C4,11,14,4,2022,1.0,73.2,2022-04-14,51348788,2022-04-14,-9223372036849377903_2022-04-14
9675,-9223372034162980661,-9223372036849316094,24,VI,C4,11,14,4,2022,1.0,54.1,2022-04-14,51358953,2022-04-14,-9223372036849316094_2022-04-14
9676,-9223372034162980752,-9223372036850092895,24,VI,C4,11,14,4,2022,1.0,63.1,2022-04-14,51358817,2022-04-14,-9223372036850092895_2022-04-14
9677,-9223372034162980784,-9223372036850099591,24,VI,C4,11,14,4,2022,1.0,80.2,2022-04-14,51358790,2022-04-14,-9223372036850099591_2022-04-14
9678,-9223372034162980981,-9223372036849220392,24,VI,C4,11,14,4,2022,1.0,40.4,2022-04-14,51358490,2022-04-14,-9223372036849220392_2022-04-14
9679,-9223372034163284957,-9223372036848147730,17,BS,C4,11,14,4,2022,1.0,67.8,2022-04-14,87390595,2022-04-14,-9223372036848147730_2022-04-14
9680,-9223372034163285451,-9223372036848147731,17,BS,C4,11,14,4,2022,0.0,54.5,2022-04-14,87390275,2022-04-14,-9223372036848147731_2022-04-14
9681,-9223372034163693591,-9223372036850164956,12,VA,C4,11,14,4,2022,1.0,38.5,2022-04-14,41665313,2022-04-14,-9223372036850164956_2022-04-14
9682,-9223372034163693611,-9223372036850164958,12,VA,C4,11,14,4,2022,1.0,23.2,2022-04-14,41665305,2022-04-14,-9223372036850164958_2022-04-14
9683,-9223372034163693731,-9223372036846044756,12,VA,C4,11,14,4,2022,1.0,39.8,2022-04-14,41665141,2022-04-14,-9223372036846044756_2022-04-14
9684,-9223372034163693989,-9223372036849277592,12,VA,C4,11,14,4,2022,1.0,57.2,2022-04-14,41665008,2022-04-14,-9223372036849277592_2022-04-14
9685,-9223372034163694149,-9223372036849277594,12,VA,C4,11,14,4,2022,1.0,71.6,2022-04-14,41664908,2022-04-14,-9223372036849277594_2022-04-14
9686,-9223372034163694486,-9223372036847952820,12,VA,C4,11,14,4,2022,1.0,27.0,2022-04-14,41664771,2022-04-14,-9223372036847952820_2022-04-14
9687,-9223372034163694923,-9223372036848118519,12,VA,C4,11,14,4,2022,1.0,74.7,2022-04-14,41664689,2022-04-14,-9223372036848118519_2022-04-14
9688,-9223372034163724519,-9223372036846386350,83,ME,C4,11,12,4,2022,1.0,68.2,2022-04-12,41010474,2022-04-12,-9223372036846386350_2022-04-12
9689,-9223372034163724589,-9223372036846385836,83,ME,C4,11,12,4,2022,1.0,86.9,2022-04-12,41010432,2022-04-12,-9223372036846385836_2022-04-12
9690,-9223372034163724624,-9223372036847334093,83,ME,C4,11,12,4,2022,1.0,67.9,2022-04-12,41010414,2022-04-12,-9223372036847334093_2022-04-12
9691,-9223372034163724762,-9223372036846300304,83,ME,C4,11,12,4,2022,1.0,0.0,2022-04-12,41010301,2022-04-12,-9223372036846300304_2022-04-12
9692,-9223372034163725066,-9223372036845159346,83,ME,C4,11,12,4,2022,1.0,91.2,2022-04-12,41010202,2022-04-12,-9223372036845159346_2022-04-12
9693,-9223372034163725443,-9223372036847334092,83,ME,C4,11,12,4,2022,1.0,0.0,2022-04-12,41009805,2022-04-12,-9223372036847334092_2022-04-12
9694,-9223372034165222832,-9223372036850475495,1,TO,C4,11,14,4,2022,,77.9,2022-04-14,41999408,2022-04-14,-9223372036850475495_2022-04-14
9695,-9223372034165228694,-9223372036850475480,1,TO,C4,11,14,4,2022,,0.0,2022-04-14,41999102,2022-04-14,-9223372036850475480_2022-04-14
9696,-9223372034165241659,-9223372036849199746,1,TO,C4,11,14,4,2022,,0.0,2022-04-14,41999045,2022-04-14,-9223372036849199746_2022-04-14
9697,-9223372034165254966,-9223372036846593086,1,TO,C4,11,14,4,2022,,55.2,2022-04-14,41999327,2022-04-14,-9223372036846593086_2022-04-14
9698,-9223372034165255298,-9223372036850475448,1,TO,C4,11,14,4,2022,,84.0,2022-04-14,41999234,2022-04-14,-9223372036850475448_2022-04-14
9699,-9223372034165257494,-9223372036850475452,1,TO,C4,11,14,4,2022,,79.7,2022-04-14,41999139,2022-04-14,-9223372036850475452_2022-04-14
9700,-9223372034165258699,-9223372036849339830,1,TO,C4,11,14,4,2022,,89.2,2022-04-14,41999402,2022-04-14,-9223372036849339830_2022-04-14
9701,-9223372034165258996,-9223372036850475474,1,TO,C4,11,14,4,2022,,76.6,2022-04-14,41999291,2022-04-14,-9223372036850475474_2022-04-14
9702,-9223372034165259396,-9223372036850475487,1,TO,C4,11,14,4,2022,,87.4,2022-04-14,41999036,2022-04-14,-9223372036850475487_2022-04-14
