,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
1227,-9223372036850185384,-9223372036797244519,24,VI,C4,11,Consistenza del coagulo (A30),23.61,mm,26,11,2018,-9223372036850185384_2018
1234,-9223372036850574642,-9223372036793244588,25,BL,C4,11,Consistenza del coagulo (A30),42.33,mm,9,11,2018,-9223372036850574642_2018
1267,-9223372036849920515,-9223372036795804742,23,VR,C4,11,Consistenza del coagulo (A30),1.12,mm,4,12,2018,-9223372036849920515_2018
1281,-9223372036848551532,-9223372036799462802,25,BL,C4,11,Consistenza del coagulo (A30),10.0,mm,13,12,2018,-9223372036848551532_2018
1289,-9223372036850567958,-9223372036799369810,30,UD,C4,11,Consistenza del coagulo (A30),46.36,mm,5,12,2018,-9223372036850567958_2018
1293,-9223372036850577512,-9223372036799462800,25,BL,C4,11,Consistenza del coagulo (A30),2.67,mm,18,12,2018,-9223372036850577512_2018
1305,-9223372036848538495,-9223372036796035836,28,PD,C4,11,Consistenza del coagulo (A30),10.07,mm,3,12,2018,-9223372036848538495_2018
1307,-9223372036849515608,-9223372036796018074,28,PD,C4,11,Consistenza del coagulo (A30),9.48,mm,3,12,2018,-9223372036849515608_2018
1308,-9223372036849960679,-9223372036796035843,28,PD,C4,11,Consistenza del coagulo (A30),7.07,mm,3,12,2018,-9223372036849960679_2018
1323,-9223372036848599436,-9223372036795168783,24,VI,C4,11,Consistenza del coagulo (A30),21.18,mm,14,12,2018,-9223372036848599436_2018
1357,-9223372036848662255,-9223372036714188062,72,BA,C4,11,Consistenza del coagulo (A30),20.0,mm,7,1,2019,-9223372036848662255_2019
1385,-9223372036848588963,-9223372036709631441,24,VI,C4,11,Consistenza del coagulo (A30),14.7,mm,22,1,2019,-9223372036848588963_2019
1400,-9223372036849428319,-9223372036711411264,28,PD,C4,11,Consistenza del coagulo (A30),4.82,mm,17,1,2019,-9223372036849428319_2019
1401,-9223372036848553914,-9223372036709622205,25,BL,C4,11,Consistenza del coagulo (A30),27.85,mm,22,1,2019,-9223372036848553914_2019
1418,-9223372036848636810,-9223372036713767634,25,BL,C4,11,Consistenza del coagulo (A30),14.57,mm,9,1,2019,-9223372036848636810_2019
1438,-9223372036848561954,-9223372036713798781,24,VI,C4,11,Consistenza del coagulo (A30),7.01,mm,7,1,2019,-9223372036848561954_2019
1465,-9223372036848640291,-9223372036715178451,25,BL,C4,11,Consistenza del coagulo (A30),20.7,mm,7,1,2019,-9223372036848640291_2019
1542,-9223372036848648702,-9223372036699813200,23,VR,C4,11,Consistenza del coagulo (A30),44.72,mm,25,2,2019,-9223372036848648702_2019
1561,-9223372036848635971,-9223372036704420006,72,BA,C4,11,Consistenza del coagulo (A30),20.0,mm,11,2,2019,-9223372036848635971_2019
1663,-9223372036850028546,-9223372036695168231,1,TO,C4,11,Consistenza del coagulo (A30),25.0,mm,11,3,2019,-9223372036850028546_2019
1669,-9223372036850292329,-9223372036695515168,2,VC,C4,11,Consistenza del coagulo (A30),16.0,mm,8,3,2019,-9223372036850292329_2019
1672,-9223372036850292310,-9223372036695515228,2,VC,C4,11,Consistenza del coagulo (A30),9.0,mm,8,3,2019,-9223372036850292310_2019
1674,-9223372036850034585,-9223372036695168128,1,TO,C4,11,Consistenza del coagulo (A30),7.0,mm,11,3,2019,-9223372036850034585_2019
1678,-9223372036850034885,-9223372036695174951,1,TO,C4,11,Consistenza del coagulo (A30),21.0,mm,11,3,2019,-9223372036850034885_2019
1684,-9223372036850228497,-9223372036690870629,1,TO,C4,11,Consistenza del coagulo (A30),14.0,mm,26,3,2019,-9223372036850228497_2019
1696,-9223372036849062413,-9223372036695169398,1,TO,C4,11,Consistenza del coagulo (A30),5.0,mm,11,3,2019,-9223372036849062413_2019
1700,-9223372036849087935,-9223372036696491392,1,TO,C4,11,Consistenza del coagulo (A30),9.0,mm,6,3,2019,-9223372036849087935_2019
1701,-9223372036849751917,-9223372036695211761,4,CN,C4,11,Consistenza del coagulo (A30),23.0,mm,11,3,2019,-9223372036849751917_2019
1710,-9223372036849996273,-9223372036690857208,11,SP,C4,11,Consistenza del coagulo (A30),11.0,mm,23,3,2019,-9223372036849996273_2019
1715,-9223372036850034819,-9223372036695172244,1,TO,C4,11,Consistenza del coagulo (A30),5.0,mm,11,3,2019,-9223372036850034819_2019
1735,-9223372036849996297,-9223372036690857127,11,SP,C4,11,Consistenza del coagulo (A30),-9.0,mm,23,3,2019,-9223372036849996297_2019
1737,-9223372036850034876,-9223372036695172310,1,TO,C4,11,Consistenza del coagulo (A30),14.0,mm,11,3,2019,-9223372036850034876_2019
1738,-9223372036849090448,-9223372036691617630,23,VR,C4,11,Consistenza del coagulo (A30),7.18,mm,25,3,2019,-9223372036849090448_2019
