,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
1454,-9223372036848561954,-9223372036713798781,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),7.47,min,7,1,2019,-9223372036848561954_2019
1485,-9223372036848640291,-9223372036715178451,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),6.79,min,7,1,2019,-9223372036848640291_2019
1565,-9223372036848648702,-9223372036699813200,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),4.16,min,25,2,2019,-9223372036848648702_2019
1584,-9223372036848635971,-9223372036704420006,72,BA,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,11,2,2019,-9223372036848635971_2019
1694,-9223372036850028546,-9223372036695168231,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,11,3,2019,-9223372036850028546_2019
1700,-9223372036850292329,-9223372036695515168,2,VC,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,8,3,2019,-9223372036850292329_2019
1703,-9223372036850292310,-9223372036695515228,2,VC,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,8,3,2019,-9223372036850292310_2019
1705,-9223372036850034585,-9223372036695168128,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,11,3,2019,-9223372036850034585_2019
1710,-9223372036850034885,-9223372036695174951,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,11,3,2019,-9223372036850034885_2019
1716,-9223372036850228497,-9223372036690870629,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,26,3,2019,-9223372036850228497_2019
1728,-9223372036849062413,-9223372036695169398,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,11,3,2019,-9223372036849062413_2019
1732,-9223372036849087935,-9223372036696491392,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,6,3,2019,-9223372036849087935_2019
1733,-9223372036849751917,-9223372036695211761,4,CN,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,11,3,2019,-9223372036849751917_2019
1742,-9223372036849996273,-9223372036690857208,11,SP,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,23,3,2019,-9223372036849996273_2019
1748,-9223372036850034819,-9223372036695172244,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,11,3,2019,-9223372036850034819_2019
1770,-9223372036849996297,-9223372036690857127,11,SP,C4,11,Tempo di rassodamento del coagulo (K20),13.0,min,23,3,2019,-9223372036849996297_2019
1772,-9223372036850034876,-9223372036695172310,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,11,3,2019,-9223372036850034876_2019
1773,-9223372036849090448,-9223372036691617630,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),9.08,min,25,3,2019,-9223372036849090448_2019
1781,-9223372036849088408,-9223372036695169719,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,11,3,2019,-9223372036849088408_2019
1799,-9223372036850034758,-9223372036695167245,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,11,3,2019,-9223372036850034758_2019
