,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza,full_date,identifying_column
14919,-9223372030587233046,-9223372036846248405,21,BZ,C4,11,22,5,2023,2023-05-22,Positiva,2023-05-22,-9223372036846248405_2023-05-22
14920,-9223372030817917104,-9223372036848641431,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036848641431_2023-05-08
14921,-9223372031163118757,-9223372036844731667,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036844731667_2023-05-27
14922,-9223372031163118784,-9223372036847994763,21,BZ,C4,11,22,5,2023,2023-05-22,Positiva,2023-05-22,-9223372036847994763_2023-05-22
14923,-9223372031163118821,-9223372036846230786,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036846230786_2023-05-11
14924,-9223372031163118876,-9223372036846908820,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036846908820_2023-05-02
14925,-9223372031530907119,-9223372036844521450,22,TN,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036844521450_2023-05-01
14926,-9223372031632807876,-9223372036845231757,22,TN,C4,11,25,5,2023,2023-05-25,Positiva,2023-05-25,-9223372036845231757_2023-05-25
14927,-9223372031996312511,-9223372036844562760,97,LC,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036844562760_2023-05-27
14928,-9223372031996312513,-9223372036847542742,97,LC,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036847542742_2023-05-27
14929,-9223372031996313063,-9223372036844253818,97,LC,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036844253818_2023-05-27
14930,-9223372032083126282,-9223372036846494263,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036846494263_2023-05-31
14931,-9223372032083126345,-9223372036846323767,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036846323767_2023-05-31
14932,-9223372032083126347,-9223372036846492457,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036846492457_2023-05-31
14933,-9223372032083126352,-9223372036846144208,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036846144208_2023-05-31
14934,-9223372032083126354,-9223372036848632833,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036848632833_2023-05-31
14935,-9223372032083126371,-9223372036844846475,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva,2023-05-30,-9223372036844846475_2023-05-30
14936,-9223372032120783330,-9223372036848124515,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036848124515_2023-05-31
14937,-9223372032120783337,-9223372036845983925,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036845983925_2023-05-31
14938,-9223372032120783339,-9223372036845778827,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036845778827_2023-05-31
14939,-9223372032120783382,-9223372036847924412,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva,2023-05-30,-9223372036847924412_2023-05-30
14940,-9223372032120783384,-9223372036846066260,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva,2023-05-30,-9223372036846066260_2023-05-30
14941,-9223372032120783386,-9223372036848015353,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva,2023-05-30,-9223372036848015353_2023-05-30
14942,-9223372032120783388,-9223372036848123141,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva,2023-05-30,-9223372036848123141_2023-05-30
14943,-9223372032120783392,-9223372036846164969,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva,2023-05-30,-9223372036846164969_2023-05-30
14944,-9223372032120783394,-9223372036847973895,21,BZ,C4,11,30,5,2023,2023-05-30,Negativa,2023-05-30,-9223372036847973895_2023-05-30
14945,-9223372032120783422,-9223372036845117862,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva,2023-05-30,-9223372036845117862_2023-05-30
14946,-9223372032120783450,-9223372036845469352,21,BZ,C4,11,29,5,2023,2023-05-29,Negativa,2023-05-29,-9223372036845469352_2023-05-29
14947,-9223372032120783452,-9223372036848628604,21,BZ,C4,11,29,5,2023,2023-05-29,Negativa,2023-05-29,-9223372036848628604_2023-05-29
14948,-9223372032120783458,-9223372036845099386,21,BZ,C4,11,29,5,2023,2023-05-29,Positiva,2023-05-29,-9223372036845099386_2023-05-29
14949,-9223372032120783468,-9223372036846165067,21,BZ,C4,11,29,5,2023,2023-05-29,Positiva,2023-05-29,-9223372036846165067_2023-05-29
14950,-9223372032120783510,-9223372036845042675,21,BZ,C4,11,29,5,2023,2023-05-29,Positiva,2023-05-29,-9223372036845042675_2023-05-29
14951,-9223372032120783512,-9223372036848634849,21,BZ,C4,11,29,5,2023,2023-05-29,Negativa,2023-05-29,-9223372036848634849_2023-05-29
14952,-9223372032120783522,-9223372036844931622,21,BZ,C4,11,28,5,2023,2023-05-28,Negativa,2023-05-28,-9223372036844931622_2023-05-28
14953,-9223372032120783524,-9223372036845983824,21,BZ,C4,11,28,5,2023,2023-05-28,Positiva,2023-05-28,-9223372036845983824_2023-05-28
14954,-9223372032120783617,-9223372036846489184,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036846489184_2023-05-27
14955,-9223372032120783619,-9223372036845833597,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036845833597_2023-05-27
14956,-9223372032120783621,-9223372036845536425,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036845536425_2023-05-27
14957,-9223372032120783623,-9223372036846492408,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036846492408_2023-05-27
14958,-9223372032120783625,-9223372036847951948,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036847951948_2023-05-27
14959,-9223372032120783627,-9223372036847936335,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036847936335_2023-05-27
14960,-9223372032120783629,-9223372036848613558,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036848613558_2023-05-27
14961,-9223372032120783635,-9223372036848658956,21,BZ,C4,11,27,5,2023,2023-05-27,Negativa,2023-05-27,-9223372036848658956_2023-05-27
14962,-9223372032120783639,-9223372036845814855,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva,2023-05-26,-9223372036845814855_2023-05-26
14963,-9223372032120783641,-9223372036846490698,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva,2023-05-26,-9223372036846490698_2023-05-26
14964,-9223372032120783645,-9223372036846125543,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva,2023-05-26,-9223372036846125543_2023-05-26
14965,-9223372032120783651,-9223372036847936355,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva,2023-05-26,-9223372036847936355_2023-05-26
14966,-9223372032120783767,-9223372036845251881,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva,2023-05-25,-9223372036845251881_2023-05-25
14967,-9223372032120783769,-9223372036845314145,21,BZ,C4,11,24,5,2023,2023-05-24,Negativa,2023-05-24,-9223372036845314145_2023-05-24
14968,-9223372032120783771,-9223372036845702753,21,BZ,C4,11,24,5,2023,2023-05-24,Negativa,2023-05-24,-9223372036845702753_2023-05-24
14969,-9223372032122828004,-9223372036844560752,13,CO,C4,11,31,5,2023,2023-05-31,Negativa,2023-05-31,-9223372036844560752_2023-05-31
14970,-9223372032126182575,-9223372036845155446,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036845155446_2023-05-31
14971,-9223372032126182580,-9223372036847951963,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036847951963_2023-05-31
14972,-9223372032126182585,-9223372036848643348,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036848643348_2023-05-31
14973,-9223372032126666115,-9223372036849505993,36,MO,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036849505993_2023-05-31
14974,-9223372032126666163,-9223372036844902646,36,MO,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036844902646_2023-05-31
14975,-9223372032141597665,-9223372036844346513,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036844346513_2023-05-10
14976,-9223372032141597667,-9223372036844872988,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036844872988_2023-05-10
14977,-9223372032141597669,-9223372036845890257,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036845890257_2023-05-10
14978,-9223372032142251598,-9223372036849114587,22,TN,C4,11,24,5,2023,2023-05-24,Negativa,2023-05-24,-9223372036849114587_2023-05-24
14979,-9223372032142251613,-9223372036849082386,22,TN,C4,11,24,5,2023,2023-05-24,Negativa,2023-05-24,-9223372036849082386_2023-05-24
14980,-9223372032142251618,-9223372036849085688,22,TN,C4,11,24,5,2023,2023-05-24,Negativa,2023-05-24,-9223372036849085688_2023-05-24
14981,-9223372032146489808,-9223372036848592313,22,TN,C4,11,31,5,2023,2023-05-31,Positiva,2023-05-31,-9223372036848592313_2023-05-31
14982,-9223372032150137852,-9223372036847955267,21,BZ,C4,11,25,5,2023,2023-05-25,Rivedibile,2023-05-25,-9223372036847955267_2023-05-25
14983,-9223372032150137854,-9223372036844909467,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva,2023-05-25,-9223372036844909467_2023-05-25
14984,-9223372032150137856,-9223372036846489928,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva,2023-05-25,-9223372036846489928_2023-05-25
14985,-9223372032150137864,-9223372036844764257,21,BZ,C4,11,24,5,2023,2023-05-24,Rivedibile,2023-05-24,-9223372036844764257_2023-05-24
14986,-9223372032150137866,-9223372036846489054,21,BZ,C4,11,24,5,2023,2023-05-24,Rivedibile,2023-05-24,-9223372036846489054_2023-05-24
14987,-9223372032150137881,-9223372036846914294,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva,2023-05-25,-9223372036846914294_2023-05-25
14988,-9223372032150137883,-9223372036847956597,21,BZ,C4,11,24,5,2023,2023-05-24,Positiva,2023-05-24,-9223372036847956597_2023-05-24
14989,-9223372032150137885,-9223372036848625446,21,BZ,C4,11,24,5,2023,2023-05-24,Positiva,2023-05-24,-9223372036848625446_2023-05-24
14990,-9223372032150137933,-9223372036846490103,21,BZ,C4,11,24,5,2023,2023-05-24,Rivedibile,2023-05-24,-9223372036846490103_2023-05-24
14991,-9223372032150137951,-9223372036845622307,21,BZ,C4,11,23,5,2023,2023-05-23,Positiva,2023-05-23,-9223372036845622307_2023-05-23
14992,-9223372032150137953,-9223372036848656144,21,BZ,C4,11,23,5,2023,2023-05-23,Positiva,2023-05-23,-9223372036848656144_2023-05-23
14993,-9223372032150137958,-9223372036845681315,21,BZ,C4,11,28,5,2023,2023-05-28,Positiva,2023-05-28,-9223372036845681315_2023-05-28
14994,-9223372032150138096,-9223372036847950593,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva,2023-05-27,-9223372036847950593_2023-05-27
14995,-9223372032150138150,-9223372036846492401,21,BZ,C4,11,20,5,2023,2023-05-20,Positiva,2023-05-20,-9223372036846492401_2023-05-20
14996,-9223372032150138152,-9223372036847950552,21,BZ,C4,11,20,5,2023,2023-05-20,Positiva,2023-05-20,-9223372036847950552_2023-05-20
14997,-9223372032150138154,-9223372036848636220,21,BZ,C4,11,20,5,2023,2023-05-20,Positiva,2023-05-20,-9223372036848636220_2023-05-20
14998,-9223372032150138227,-9223372036847939607,21,BZ,C4,11,19,5,2023,2023-05-19,Positiva,2023-05-19,-9223372036847939607_2023-05-19
14999,-9223372032150138253,-9223372036845518499,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036845518499_2023-05-18
15000,-9223372032150138259,-9223372036848626501,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036848626501_2023-05-18
15001,-9223372032150138261,-9223372036845879587,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036845879587_2023-05-18
15002,-9223372032150138263,-9223372036846195530,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036846195530_2023-05-18
15003,-9223372032150138271,-9223372036847939639,21,BZ,C4,11,17,5,2023,2023-05-17,Rivedibile,2023-05-17,-9223372036847939639_2023-05-17
15004,-9223372032150138273,-9223372036848637603,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036848637603_2023-05-17
15005,-9223372032150138275,-9223372036845548021,21,BZ,C4,11,17,5,2023,2023-05-17,Negativa,2023-05-17,-9223372036845548021_2023-05-17
15006,-9223372032150138319,-9223372036848120210,21,BZ,C4,11,15,5,2023,2023-05-15,Positiva,2023-05-15,-9223372036848120210_2023-05-15
15007,-9223372032152686433,-9223372036848595839,22,TN,C4,11,24,5,2023,2023-05-24,Positiva,2023-05-24,-9223372036848595839_2023-05-24
15008,-9223372032157916112,-9223372036844153538,17,BS,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036844153538_2023-05-01
15009,-9223372032157916177,-9223372036847328356,17,BS,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036847328356_2023-05-10
15010,-9223372032157916236,-9223372036847525635,17,BS,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036847525635_2023-05-10
15011,-9223372032157916335,-9223372036845871128,17,BS,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036845871128_2023-05-01
15012,-9223372032157916557,-9223372036844626535,17,BS,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036844626535_2023-05-01
15013,-9223372032168331928,-9223372036849927795,4,CN,C4,11,24,5,2023,2023-05-24,Positiva,2023-05-24,-9223372036849927795_2023-05-24
15014,-9223372032174028325,-9223372036846206457,22,TN,C4,11,19,5,2023,2023-05-19,Positiva,2023-05-19,-9223372036846206457_2023-05-19
15015,-9223372032174028330,-9223372036848125622,22,TN,C4,11,19,5,2023,2023-05-19,Positiva,2023-05-19,-9223372036848125622_2023-05-19
15016,-9223372032174028335,-9223372036845414965,22,TN,C4,11,19,5,2023,2023-05-19,Negativa,2023-05-19,-9223372036845414965_2023-05-19
15017,-9223372032174028340,-9223372036848639122,22,TN,C4,11,19,5,2023,2023-05-19,Positiva,2023-05-19,-9223372036848639122_2023-05-19
15018,-9223372032174028350,-9223372036847995933,22,TN,C4,11,20,5,2023,2023-05-20,Negativa,2023-05-20,-9223372036847995933_2023-05-20
15019,-9223372032179025674,-9223372036846342489,16,BG,C4,11,19,5,2023,2023-05-19,Positiva,2023-05-19,-9223372036846342489_2023-05-19
15020,-9223372032179025682,-9223372036850039807,16,BG,C4,11,19,5,2023,2023-05-19,Positiva,2023-05-19,-9223372036850039807_2023-05-19
15021,-9223372032181663907,-9223372036848639299,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036848639299_2023-05-18
15022,-9223372032181663912,-9223372036848617082,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036848617082_2023-05-18
15023,-9223372032181663922,-9223372036847922436,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036847922436_2023-05-17
15024,-9223372032181663940,-9223372036848610409,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036848610409_2023-05-17
15025,-9223372032181663946,-9223372036847932655,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036847932655_2023-05-17
15026,-9223372032181664011,-9223372036844931610,21,BZ,C4,11,16,5,2023,2023-05-16,Positiva,2023-05-16,-9223372036844931610_2023-05-16
15027,-9223372032181664019,-9223372036847964660,21,BZ,C4,11,16,5,2023,2023-05-16,Negativa,2023-05-16,-9223372036847964660_2023-05-16
15028,-9223372032181664047,-9223372036847960424,21,BZ,C4,11,15,5,2023,2023-05-15,Negativa,2023-05-15,-9223372036847960424_2023-05-15
15029,-9223372032181664061,-9223372036845743540,21,BZ,C4,11,15,5,2023,2023-05-15,Positiva,2023-05-15,-9223372036845743540_2023-05-15
15030,-9223372032181664063,-9223372036846488563,21,BZ,C4,11,15,5,2023,2023-05-15,Positiva,2023-05-15,-9223372036846488563_2023-05-15
15031,-9223372032181664255,-9223372036846488304,21,BZ,C4,11,13,5,2023,2023-05-13,Positiva,2023-05-13,-9223372036846488304_2023-05-13
15032,-9223372032181664257,-9223372036846489878,21,BZ,C4,11,13,5,2023,2023-05-13,Positiva,2023-05-13,-9223372036846489878_2023-05-13
15033,-9223372032181664259,-9223372036848649933,21,BZ,C4,11,13,5,2023,2023-05-13,Negativa,2023-05-13,-9223372036848649933_2023-05-13
15034,-9223372032181664279,-9223372036845314607,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva,2023-05-12,-9223372036845314607_2023-05-12
15035,-9223372032181664281,-9223372036848610729,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva,2023-05-12,-9223372036848610729_2023-05-12
15036,-9223372032181664289,-9223372036846127301,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva,2023-05-12,-9223372036846127301_2023-05-12
15037,-9223372032181664291,-9223372036848119111,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva,2023-05-12,-9223372036848119111_2023-05-12
15038,-9223372032181664305,-9223372036846323796,21,BZ,C4,11,12,5,2023,2023-05-12,Negativa,2023-05-12,-9223372036846323796_2023-05-12
15039,-9223372032181664361,-9223372036845724388,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036845724388_2023-05-11
15040,-9223372032181664365,-9223372036845131030,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036845131030_2023-05-11
15041,-9223372032181664367,-9223372036845723485,21,BZ,C4,11,11,5,2023,2023-05-11,Negativa,2023-05-11,-9223372036845723485_2023-05-11
15042,-9223372032181664379,-9223372036848636302,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036848636302_2023-05-10
15043,-9223372032181664397,-9223372036846254775,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036846254775_2023-05-10
15044,-9223372032181664399,-9223372036848623335,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848623335_2023-05-10
15045,-9223372032181664409,-9223372036846323755,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036846323755_2023-05-10
15046,-9223372032181664411,-9223372036848119213,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036848119213_2023-05-10
15047,-9223372032181664413,-9223372036848609485,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848609485_2023-05-10
15048,-9223372032181664415,-9223372036845972435,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036845972435_2023-05-09
15049,-9223372032181664431,-9223372036847952888,21,BZ,C4,11,8,5,2023,2023-05-08,Negativa,2023-05-08,-9223372036847952888_2023-05-08
15050,-9223372032181664433,-9223372036847951945,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036847951945_2023-05-08
15051,-9223372032181664435,-9223372036847958195,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036847958195_2023-05-08
15052,-9223372032181664437,-9223372036847958196,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036847958196_2023-05-08
15053,-9223372032188279508,-9223372036846491880,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036846491880_2023-05-18
15054,-9223372032188279543,-9223372036845833336,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva,2023-05-18,-9223372036845833336_2023-05-18
15055,-9223372032188279548,-9223372036845610312,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036845610312_2023-05-17
15056,-9223372032188279558,-9223372036845234460,21,BZ,C4,11,16,5,2023,2023-05-16,Negativa,2023-05-16,-9223372036845234460_2023-05-16
15057,-9223372032188279643,-9223372036830449800,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036830449800_2023-05-17
15058,-9223372032188727408,-9223372036846108398,24,VI,C4,11,17,5,2023,2023-05-17,Negativa,2023-05-17,-9223372036846108398_2023-05-17
15059,-9223372032188727445,-9223372036850186277,24,VI,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036850186277_2023-05-17
15060,-9223372032188727474,-9223372036850186579,24,VI,C4,11,17,5,2023,2023-05-17,Rivedibile,2023-05-17,-9223372036850186579_2023-05-17
15061,-9223372032188727511,-9223372036846008990,24,VI,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036846008990_2023-05-17
15062,-9223372032188727548,-9223372036850176168,24,VI,C4,11,17,5,2023,2023-05-17,Rivedibile,2023-05-17,-9223372036850176168_2023-05-17
15063,-9223372032188727577,-9223372036850185997,24,VI,C4,11,17,5,2023,2023-05-17,Rivedibile,2023-05-17,-9223372036850185997_2023-05-17
15064,-9223372032188727614,-9223372036850185986,24,VI,C4,11,17,5,2023,2023-05-17,Positiva,2023-05-17,-9223372036850185986_2023-05-17
15065,-9223372032202350164,-9223372036845616317,22,TN,C4,11,12,5,2023,2023-05-12,Negativa,2023-05-12,-9223372036845616317_2023-05-12
15066,-9223372032202350169,-9223372036845681334,22,TN,C4,11,12,5,2023,2023-05-12,Positiva,2023-05-12,-9223372036845681334_2023-05-12
15067,-9223372032205166676,-9223372036849277592,12,VA,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036849277592_2023-05-01
15068,-9223372032205166688,-9223372036830631436,12,VA,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036830631436_2023-05-01
15069,-9223372032205166693,-9223372036828880975,12,VA,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036828880975_2023-05-01
15070,-9223372032205166695,-9223372036844538708,12,VA,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036844538708_2023-05-01
15071,-9223372032205166697,-9223372036848118519,12,VA,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036848118519_2023-05-01
15072,-9223372032205166699,-9223372036847952820,12,VA,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036847952820_2023-05-01
15073,-9223372032205166701,-9223372036848119317,12,VA,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036848119317_2023-05-01
15074,-9223372032213468593,-9223372036845724406,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036845724406_2023-05-10
15075,-9223372032213468595,-9223372036847936349,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036847936349_2023-05-10
15076,-9223372032213468640,-9223372036848125725,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036848125725_2023-05-09
15077,-9223372032213468668,-9223372036845450116,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036845450116_2023-05-09
15078,-9223372032213468670,-9223372036848018103,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036848018103_2023-05-09
15079,-9223372032213468672,-9223372036846326139,21,BZ,C4,11,9,5,2023,2023-05-09,Rivedibile,2023-05-09,-9223372036846326139_2023-05-09
15080,-9223372032213468674,-9223372036845583595,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036845583595_2023-05-09
15081,-9223372032213468676,-9223372036845583597,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036845583597_2023-05-09
15082,-9223372032213468678,-9223372036847932649,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036847932649_2023-05-09
15083,-9223372032213468680,-9223372036847940477,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036847940477_2023-05-09
15084,-9223372032213468682,-9223372036848620163,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036848620163_2023-05-09
15085,-9223372032213468688,-9223372036847961565,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036847961565_2023-05-08
15086,-9223372032213468696,-9223372036845521007,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036845521007_2023-05-08
15087,-9223372032213468705,-9223372036845972206,21,BZ,C4,11,7,5,2023,2023-05-07,Negativa,2023-05-07,-9223372036845972206_2023-05-07
15088,-9223372032213468710,-9223372036848646802,21,BZ,C4,11,7,5,2023,2023-05-07,Positiva,2023-05-07,-9223372036848646802_2023-05-07
15089,-9223372032213468716,-9223372036848635412,21,BZ,C4,11,8,5,2023,2023-05-08,Negativa,2023-05-08,-9223372036848635412_2023-05-08
15090,-9223372032213468718,-9223372036848642143,21,BZ,C4,11,8,5,2023,2023-05-08,Negativa,2023-05-08,-9223372036848642143_2023-05-08
15091,-9223372032213468720,-9223372036848654351,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036848654351_2023-05-08
15092,-9223372032213468741,-9223372036845681432,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036845681432_2023-05-08
15093,-9223372032213468743,-9223372036845470342,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036845470342_2023-05-08
15094,-9223372032213468745,-9223372036846488580,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036846488580_2023-05-08
15095,-9223372032213468747,-9223372036846492937,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036846492937_2023-05-08
15096,-9223372032213468749,-9223372036848624404,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036848624404_2023-05-08
15097,-9223372032213468759,-9223372036845925499,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036845925499_2023-05-08
15098,-9223372032213468787,-9223372036847971543,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva,2023-05-08,-9223372036847971543_2023-05-08
15099,-9223372032213468853,-9223372036847946237,21,BZ,C4,11,7,5,2023,2023-05-07,Negativa,2023-05-07,-9223372036847946237_2023-05-07
15100,-9223372032213468855,-9223372036846326162,21,BZ,C4,11,7,5,2023,2023-05-07,Positiva,2023-05-07,-9223372036846326162_2023-05-07
15101,-9223372032213468881,-9223372036848117836,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036848117836_2023-05-06
15102,-9223372032213468883,-9223372036848125540,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036848125540_2023-05-06
15103,-9223372032213468947,-9223372036846487268,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036846487268_2023-05-06
15104,-9223372032213468949,-9223372036846493710,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036846493710_2023-05-06
15105,-9223372032213468951,-9223372036847960435,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036847960435_2023-05-06
15106,-9223372032213468953,-9223372036848123144,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036848123144_2023-05-06
