,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
273,-9223372036848644112,-9223372036794408384,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.698,g/100 g,28,11,2017,-9223372036848644112_2017
274,-9223372036848651161,-9223372036791542464,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.668,g/100 g,27,11,2017,-9223372036848651161_2017
282,-9223372036848643355,-9223372036794510381,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.366,g/100 g,21,11,2017,-9223372036848643355_2017
285,-9223372036848629170,-9223372036794500398,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.852,g/100 g,28,11,2017,-9223372036848629170_2017
294,-9223372036848634455,-9223372036794411120,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.492,g/100 g,14,11,2017,-9223372036848634455_2017
301,-9223372036848659795,-9223372036791513138,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.024,g/100 g,24,11,2017,-9223372036848659795_2017
302,-9223372036848630175,-9223372036790592891,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.437,g/100 g,14,11,2017,-9223372036848630175_2017
304,-9223372036848630196,-9223372036790588373,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.899,g/100 g,27,11,2017,-9223372036848630196_2017
307,-9223372036848652589,-9223372036790584078,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.239,g/100 g,25,11,2017,-9223372036848652589_2017
309,-9223372036849084546,-9223372036795137941,16,BG,C4,11,Acidi Grassi Saturi Totali (SFA),2.073,g/100 g,23,11,2017,-9223372036849084546_2017
311,-9223372036849103049,-9223372036794498112,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.339,g/100 g,29,11,2017,-9223372036849103049_2017
318,-9223372036848634255,-9223372036794467251,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.127,g/100 g,29,11,2017,-9223372036848634255_2017
319,-9223372036848653013,-9223372036794459204,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.95,g/100 g,1,11,2017,-9223372036848653013_2017
322,-9223372036848651757,-9223372036794421115,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.757,g/100 g,29,11,2017,-9223372036848651757_2017
324,-9223372036848658359,-9223372036794398308,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.971,g/100 g,27,11,2017,-9223372036848658359_2017
327,-9223372036848034430,-9223372036791549416,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.441,g/100 g,28,11,2017,-9223372036848034430_2017
329,-9223372036848642283,-9223372036791527111,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.446,g/100 g,3,11,2017,-9223372036848642283_2017
330,-9223372036848657306,-9223372036791516774,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.268,g/100 g,26,11,2017,-9223372036848657306_2017
335,-9223372036848648338,-9223372036794499296,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.078,g/100 g,28,11,2017,-9223372036848648338_2017
342,-9223372036848649379,-9223372036794430509,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.54,g/100 g,28,11,2017,-9223372036848649379_2017
347,-9223372036848659839,-9223372036790664961,17,BS,C4,11,Acidi Grassi Saturi Totali (SFA),2.261,g/100 g,7,11,2017,-9223372036848659839_2017
348,-9223372036848115768,-9223372034205114804,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.809,g/100 g,28,11,2017,-9223372036848115768_2017
350,-9223372036848647768,-9223372036794524797,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.064,g/100 g,6,11,2017,-9223372036848647768_2017
358,-9223372036848648542,-9223372036794453760,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.535,g/100 g,28,11,2017,-9223372036848648542_2017
362,-9223372036848649961,-9223372036794409588,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.753,g/100 g,29,11,2017,-9223372036848649961_2017
364,-9223372036849101795,-9223372036794390411,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.5,g/100 g,26,11,2017,-9223372036849101795_2017
370,-9223372036848645240,-9223372036794537050,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.14,g/100 g,12,11,2017,-9223372036848645240_2017
371,-9223372036848623356,-9223372036794517208,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.039,g/100 g,30,11,2017,-9223372036848623356_2017
372,-9223372036848654490,-9223372036794499610,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.963,g/100 g,29,11,2017,-9223372036848654490_2017
373,-9223372036848640246,-9223372036794478108,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.759,g/100 g,7,11,2017,-9223372036848640246_2017
375,-9223372036848653337,-9223372036794472464,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.262,g/100 g,21,11,2017,-9223372036848653337_2017
376,-9223372036848631483,-9223372036794468527,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.959,g/100 g,17,11,2017,-9223372036848631483_2017
378,-9223372036848654131,-9223372036794433533,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.71,g/100 g,6,11,2017,-9223372036848654131_2017
379,-9223372036848644165,-9223372036794421105,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.89,g/100 g,29,11,2017,-9223372036848644165_2017
380,-9223372036848615483,-9223372036794419405,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.247,g/100 g,29,11,2017,-9223372036848615483_2017
384,-9223372036848622344,-9223372036791529366,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.443,g/100 g,28,11,2017,-9223372036848622344_2017
389,-9223372036845023454,-9223372034205115158,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.499,g/100 g,29,11,2017,-9223372036845023454_2017
390,-9223372036849090804,-9223372036794817212,17,BS,C4,11,Acidi Grassi Saturi Totali (SFA),2.528,g/100 g,7,11,2017,-9223372036849090804_2017
399,-9223372036848640894,-9223372036794455453,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.075,g/100 g,28,11,2017,-9223372036848640894_2017
400,-9223372036848631489,-9223372036794449143,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.074,g/100 g,28,11,2017,-9223372036848631489_2017
406,-9223372036848644958,-9223372036791526284,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.387,g/100 g,25,11,2017,-9223372036848644958_2017
407,-9223372036848662037,-9223372036791521775,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.418,g/100 g,28,11,2017,-9223372036848662037_2017
409,-9223372036849135546,-9223372036790575475,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.658,g/100 g,26,11,2017,-9223372036849135546_2017
414,-9223372036848631791,-9223372036794492858,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.459,g/100 g,12,11,2017,-9223372036848631791_2017
421,-9223372036848646284,-9223372036794414536,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.454,g/100 g,13,11,2017,-9223372036848646284_2017
424,-9223372036848635196,-9223372036791540464,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.257,g/100 g,28,11,2017,-9223372036848635196_2017
425,-9223372036848632300,-9223372036791535991,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.207,g/100 g,28,11,2017,-9223372036848632300_2017
426,-9223372036850610282,-9223372034205476687,17,BS,C4,11,Acidi Grassi Saturi Totali (SFA),2.914,g/100 g,23,11,2017,-9223372036850610282_2017
427,-9223372036848636900,-9223372036794504134,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.353,g/100 g,28,11,2017,-9223372036848636900_2017
429,-9223372036848658828,-9223372036794484465,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.688,g/100 g,15,11,2017,-9223372036848658828_2017
430,-9223372036848626095,-9223372036794480395,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.15,g/100 g,4,11,2017,-9223372036848626095_2017
436,-9223372036848636905,-9223372036794433060,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.898,g/100 g,30,11,2017,-9223372036848636905_2017
439,-9223372036848659531,-9223372036791549362,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.618,g/100 g,29,11,2017,-9223372036848659531_2017
440,-9223372036848642251,-9223372036791521002,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.094,g/100 g,4,11,2017,-9223372036848642251_2017
443,-9223372036848639243,-9223372036790580478,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.006,g/100 g,25,11,2017,-9223372036848639243_2017
447,-9223372036848648988,-9223372036794502323,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.492,g/100 g,24,11,2017,-9223372036848648988_2017
450,-9223372036848657778,-9223372036794466354,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.941,g/100 g,28,11,2017,-9223372036848657778_2017
458,-9223372036848660505,-9223372036790596416,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.937,g/100 g,7,11,2017,-9223372036848660505_2017
468,-9223372036849142393,-9223372036794450055,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.05,g/100 g,11,11,2017,-9223372036849142393_2017
477,-9223372036848649588,-9223372036791531919,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.276,g/100 g,30,11,2017,-9223372036848649588_2017
480,-9223372036848630296,-9223372036790581342,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.885,g/100 g,27,11,2017,-9223372036848630296_2017
485,-9223372036848659224,-9223372036794490721,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.09,g/100 g,30,11,2017,-9223372036848659224_2017
489,-9223372036849106707,-9223372036794419866,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.046,g/100 g,26,11,2017,-9223372036849106707_2017
490,-9223372036848656590,-9223372036794387135,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.262,g/100 g,29,11,2017,-9223372036848656590_2017
494,-9223372036848637768,-9223372036791546472,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.042,g/100 g,25,11,2017,-9223372036848637768_2017
505,-9223372036848634595,-9223372036794467665,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.317,g/100 g,15,11,2017,-9223372036848634595_2017
515,-9223372036848645264,-9223372036791540465,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.652,g/100 g,28,11,2017,-9223372036848645264_2017
519,-9223372036848654988,-9223372036791522703,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.411,g/100 g,14,11,2017,-9223372036848654988_2017
521,-9223372036848635259,-9223372036790584213,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.282,g/100 g,17,11,2017,-9223372036848635259_2017
524,-9223372036848658763,-9223372036790554305,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.773,g/100 g,18,11,2017,-9223372036848658763_2017
527,-9223372036848635191,-9223372036794497177,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.418,g/100 g,13,11,2017,-9223372036848635191_2017
528,-9223372036848652569,-9223372036794490719,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.614,g/100 g,30,11,2017,-9223372036848652569_2017
531,-9223372036848623967,-9223372036794472205,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.23,g/100 g,24,11,2017,-9223372036848623967_2017
533,-9223372036848631119,-9223372036794451883,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.574,g/100 g,27,11,2017,-9223372036848631119_2017
536,-9223372036848646263,-9223372036794417840,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.638,g/100 g,28,11,2017,-9223372036848646263_2017
542,-9223372036848623284,-9223372036791520873,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.223,g/100 g,8,11,2017,-9223372036848623284_2017
552,-9223372036848651179,-9223372036794459390,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.158,g/100 g,4,11,2017,-9223372036848651179_2017
555,-9223372036849116250,-9223372036794438037,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.448,g/100 g,29,11,2017,-9223372036849116250_2017
556,-9223372036848627573,-9223372036794435739,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.881,g/100 g,30,11,2017,-9223372036848627573_2017
558,-9223372036848660845,-9223372036794416581,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.375,g/100 g,3,11,2017,-9223372036848660845_2017
560,-9223372036849157727,-9223372036791548725,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.757,g/100 g,28,11,2017,-9223372036849157727_2017
563,-9223372036848624978,-9223372036791512181,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.549,g/100 g,29,11,2017,-9223372036848624978_2017
568,-9223372036848655960,-9223372034205375733,14,SO,C4,11,Acidi Grassi Saturi Totali (SFA),2.806,g/100 g,27,11,2017,-9223372036848655960_2017
583,-9223372036848642130,-9223372036794408098,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.526,g/100 g,24,11,2017,-9223372036848642130_2017
584,-9223372036848636624,-9223372036794323167,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.414,g/100 g,17,11,2017,-9223372036848636624_2017
585,-9223372036848637784,-9223372036791546273,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.229,g/100 g,26,11,2017,-9223372036848637784_2017
590,-9223372036848649930,-9223372036790589584,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.342,g/100 g,10,11,2017,-9223372036848649930_2017
591,-9223372036848653978,-9223372036790576425,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.897,g/100 g,16,11,2017,-9223372036848653978_2017
592,-9223372036849113987,-9223372036790576289,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.248,g/100 g,23,11,2017,-9223372036849113987_2017
594,-9223372036848631089,-9223372036794508601,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.278,g/100 g,23,11,2017,-9223372036848631089_2017
596,-9223372036848635942,-9223372036794467257,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.129,g/100 g,29,11,2017,-9223372036848635942_2017
600,-9223372036848628897,-9223372036794408374,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.429,g/100 g,28,11,2017,-9223372036848628897_2017
602,-9223372036848643302,-9223372036790602789,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.945,g/100 g,25,11,2017,-9223372036848643302_2017
604,-9223372036848623951,-9223372036790590780,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.107,g/100 g,21,11,2017,-9223372036848623951_2017
605,-9223372036848650466,-9223372036790590757,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.497,g/100 g,24,11,2017,-9223372036848650466_2017
