,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,IcssIndiceCelluleSomatiche,AccuratezzaCalcoloIndice,TipoIndice,FrequenzaCalcolo,AnnoDiRiferimento,NumeroDiFiglie,NumeroDiAziende,AreaGeograficaEsteraDiInfluenzaSuCalcolo,identifying_column
7919,-9223372035851944076,-9223372036847943548,,,C4,11,6,5,2021,97.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036847943548_2021
7920,-9223372035851944088,-9223372036847951974,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036847951974_2021
7921,-9223372035851944100,-9223372036847965787,,,C4,11,6,5,2021,102.0,66.0,GENETICO,Semestrale,2021,,,,-9223372036847965787_2021
7922,-9223372035851944112,-9223372036847922556,,,C4,11,6,5,2021,97.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036847922556_2021
7923,-9223372035851944124,-9223372036847946262,,,C4,11,6,5,2021,86.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036847946262_2021
7924,-9223372035851944136,-9223372036847946261,,,C4,11,6,5,2021,91.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036847946261_2021
7925,-9223372035851944148,-9223372036847950656,,,C4,11,6,5,2021,104.0,49.0,GENETICO,Semestrale,2021,,,,-9223372036847950656_2021
7926,-9223372035851944160,-9223372036847984482,,,C4,11,6,5,2021,101.0,62.0,GENETICO,Semestrale,2021,,,,-9223372036847984482_2021
7927,-9223372035851944172,-9223372036847950583,,,C4,11,6,5,2021,103.0,65.0,GENETICO,Semestrale,2021,,,,-9223372036847950583_2021
7928,-9223372035851944184,-9223372036847950591,,,C4,11,6,5,2021,109.0,65.0,GENETICO,Semestrale,2021,,,,-9223372036847950591_2021
7929,-9223372035851944196,-9223372036847958191,,,C4,11,6,5,2021,98.0,66.0,GENETICO,Semestrale,2021,,,,-9223372036847958191_2021
7930,-9223372035851944208,-9223372036847948469,,,C4,11,6,5,2021,105.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036847948469_2021
7931,-9223372035851944220,-9223372036847948471,,,C4,11,6,5,2021,100.0,65.0,GENETICO,Semestrale,2021,,,,-9223372036847948471_2021
7932,-9223372035851944232,-9223372036847956584,,,C4,11,6,5,2021,97.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036847956584_2021
7933,-9223372035851944244,-9223372036847952889,,,C4,11,6,5,2021,106.0,67.0,GENETICO,Semestrale,2021,,,,-9223372036847952889_2021
7934,-9223372035851944256,-9223372036847936341,,,C4,11,6,5,2021,109.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036847936341_2021
7935,-9223372035851944268,-9223372036847955226,,,C4,11,6,5,2021,106.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036847955226_2021
7936,-9223372035851944280,-9223372036847950596,,,C4,11,6,5,2021,101.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036847950596_2021
7937,-9223372035851944292,-9223372036847932530,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036847932530_2021
7938,-9223372035851944304,-9223372036847364388,,,C4,11,6,5,2021,106.0,53.0,GENETICO,Semestrale,2021,,,,-9223372036847364388_2021
7939,-9223372035851944316,-9223372036847930078,,,C4,11,6,5,2021,96.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036847930078_2021
7940,-9223372035851944328,-9223372036849081729,,,C4,11,6,5,2021,114.0,63.0,GENETICO,Semestrale,2021,,,,-9223372036849081729_2021
7941,-9223372035851944340,-9223372036849088394,,,C4,11,6,5,2021,98.0,59.0,GENETICO,Semestrale,2021,,,,-9223372036849088394_2021
7942,-9223372035851944352,-9223372036849083049,,,C4,11,6,5,2021,114.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036849083049_2021
7943,-9223372035851944364,-9223372036849085890,,,C4,11,6,5,2021,102.0,51.0,GENETICO,Semestrale,2021,,,,-9223372036849085890_2021
7944,-9223372035851944376,-9223372036850176249,,,C4,11,6,5,2021,96.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036850176249_2021
7945,-9223372035851944388,-9223372036847951961,,,C4,11,6,5,2021,95.0,50.0,GENETICO,Semestrale,2021,,,,-9223372036847951961_2021
7946,-9223372035851944400,-9223372036847973784,,,C4,11,6,5,2021,96.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036847973784_2021
7947,-9223372035851944412,-9223372036847934470,,,C4,11,6,5,2021,105.0,54.0,GENETICO,Semestrale,2021,,,,-9223372036847934470_2021
7948,-9223372035851944424,-9223372036847958155,,,C4,11,6,5,2021,105.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036847958155_2021
7949,-9223372035851944436,-9223372036847943520,,,C4,11,6,5,2021,104.0,62.0,GENETICO,Semestrale,2021,,,,-9223372036847943520_2021
7950,-9223372035851944448,-9223372036846943309,,,C4,11,6,5,2021,107.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036846943309_2021
7951,-9223372035851944460,-9223372036847940347,,,C4,11,6,5,2021,104.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036847940347_2021
7952,-9223372035851944472,-9223372036847939633,,,C4,11,6,5,2021,104.0,54.0,GENETICO,Semestrale,2021,,,,-9223372036847939633_2021
7953,-9223372035851944484,-9223372036847956637,,,C4,11,6,5,2021,109.0,66.0,GENETICO,Semestrale,2021,,,,-9223372036847956637_2021
7954,-9223372035851944496,-9223372036849300312,,,C4,11,6,5,2021,100.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036849300312_2021
7955,-9223372035851944508,-9223372036846941394,,,C4,11,6,5,2021,99.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036846941394_2021
7956,-9223372035851944520,-9223372036847956591,,,C4,11,6,5,2021,89.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036847956591_2021
7957,-9223372035851944532,-9223372036847955232,,,C4,11,6,5,2021,103.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036847955232_2021
7958,-9223372035851944544,-9223372036847950580,,,C4,11,6,5,2021,101.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036847950580_2021
7959,-9223372035851944556,-9223372036847950581,,,C4,11,6,5,2021,110.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036847950581_2021
7960,-9223372035851944568,-9223372036847950585,,,C4,11,6,5,2021,98.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036847950585_2021
