,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
638,-9223372036848611906,-9223372036715183797,21,BZ,C4,11,Acetone,0.02,mM/l,18,12,2018,-9223372036848611906_2018
639,-9223372036848627295,-9223372036715137075,21,BZ,C4,11,Acetone,0.0,mM/l,21,12,2018,-9223372036848627295_2018
640,-9223372036848637962,-9223372036715100871,21,BZ,C4,11,Acetone,-0.03,mM/l,29,12,2018,-9223372036848637962_2018
641,-9223372036848662051,-9223372036714883347,21,BZ,C4,11,Acetone,0.02,mM/l,29,12,2018,-9223372036848662051_2018
643,-9223372036849085980,-9223372036716037933,22,TN,C4,11,Acetone,0.0,mM/l,28,12,2018,-9223372036849085980_2018
644,-9223372036848653769,-9223372036716006976,22,TN,C4,11,Acetone,0.0,mM/l,31,12,2018,-9223372036848653769_2018
645,-9223372036848589794,-9223372036716006940,22,TN,C4,11,Acetone,0.0,mM/l,31,12,2018,-9223372036848589794_2018
646,-9223372036848634540,-9223372036715258467,21,BZ,C4,11,Acetone,0.03,mM/l,18,12,2018,-9223372036848634540_2018
647,-9223372036848637807,-9223372036715235589,21,BZ,C4,11,Acetone,-0.11,mM/l,22,12,2018,-9223372036848637807_2018
648,-9223372036848619088,-9223372036715222234,21,BZ,C4,11,Acetone,0.12,mM/l,29,12,2018,-9223372036848619088_2018
649,-9223372036848631083,-9223372036715211933,21,BZ,C4,11,Acetone,-0.04,mM/l,26,12,2018,-9223372036848631083_2018
650,-9223372036848630207,-9223372036715200206,21,BZ,C4,11,Acetone,-0.04,mM/l,24,12,2018,-9223372036848630207_2018
651,-9223372036848648881,-9223372036715197822,21,BZ,C4,11,Acetone,1.18,mM/l,22,12,2018,-9223372036848648881_2018
652,-9223372036848614051,-9223372036715187911,21,BZ,C4,11,Acetone,0.05,mM/l,17,12,2018,-9223372036848614051_2018
653,-9223372036848611960,-9223372036715168603,21,BZ,C4,11,Acetone,-0.03,mM/l,29,12,2018,-9223372036848611960_2018
