,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
490,-9223372036848658070,-9223372036700501795,21,BZ,C4,11,Acido Stearico (C18:0),0.332,g/100 g,20,2,2019,-9223372036848658070_2019
502,-9223372036848653789,-9223372036702835978,21,BZ,C4,11,Acido Stearico (C18:0),0.31,g/100 g,11,2,2019,-9223372036848653789_2019
507,-9223372036848620558,-9223372036702792328,21,BZ,C4,11,Acido Stearico (C18:0),0.661,g/100 g,13,2,2019,-9223372036848620558_2019
512,-9223372036848611394,-9223372036702737542,21,BZ,C4,11,Acido Stearico (C18:0),0.334,g/100 g,10,2,2019,-9223372036848611394_2019
525,-9223372036848651686,-9223372036698141509,21,BZ,C4,11,Acido Stearico (C18:0),0.32,g/100 g,23,2,2019,-9223372036848651686_2019
540,-9223372036848631445,-9223372036704419979,72,BA,C4,11,Acido Stearico (C18:0),0.072,g/100 g,11,2,2019,-9223372036848631445_2019
597,-9223372036849120375,-9223372036698152746,21,BZ,C4,11,Acido Stearico (C18:0),0.373,g/100 g,21,2,2019,-9223372036849120375_2019
613,-9223372036848660921,-9223372036700516146,21,BZ,C4,11,Acido Stearico (C18:0),0.244,g/100 g,15,2,2019,-9223372036848660921_2019
637,-9223372036848659587,-9223372036700556301,21,BZ,C4,11,Acido Stearico (C18:0),0.289,g/100 g,21,2,2019,-9223372036848659587_2019
647,-9223372036848123164,-9223372036698135146,21,BZ,C4,11,Acido Stearico (C18:0),0.329,g/100 g,23,2,2019,-9223372036848123164_2019
665,-9223372036848654186,-9223372036698133655,21,BZ,C4,11,Acido Stearico (C18:0),0.308,g/100 g,25,2,2019,-9223372036848654186_2019
682,-9223372036848658869,-9223372036700538977,21,BZ,C4,11,Acido Stearico (C18:0),0.244,g/100 g,17,2,2019,-9223372036848658869_2019
693,-9223372036848126822,-9223372034194996193,21,BZ,C4,11,Acido Stearico (C18:0),0.308,g/100 g,25,2,2019,-9223372036848126822_2019
746,-9223372036848127040,-9223372036705048558,21,BZ,C4,11,Acido Stearico (C18:0),0.323,g/100 g,4,2,2019,-9223372036848127040_2019
750,-9223372036848617832,-9223372036702756758,21,BZ,C4,11,Acido Stearico (C18:0),0.422,g/100 g,6,2,2019,-9223372036848617832_2019
786,-9223372036848634313,-9223372036700531350,21,BZ,C4,11,Acido Stearico (C18:0),0.405,g/100 g,16,2,2019,-9223372036848634313_2019
797,-9223372036848623356,-9223372036702836943,21,BZ,C4,11,Acido Stearico (C18:0),0.35,g/100 g,7,2,2019,-9223372036848623356_2019
800,-9223372036848662531,-9223372036702810307,21,BZ,C4,11,Acido Stearico (C18:0),0.412,g/100 g,8,2,2019,-9223372036848662531_2019
821,-9223372036848655303,-9223372036702823221,21,BZ,C4,11,Acido Stearico (C18:0),0.399,g/100 g,12,2,2019,-9223372036848655303_2019
849,-9223372036848615839,-9223372036700502173,21,BZ,C4,11,Acido Stearico (C18:0),0.25,g/100 g,21,2,2019,-9223372036848615839_2019
859,-9223372036848619082,-9223372036705043454,21,BZ,C4,11,Acido Stearico (C18:0),0.568,g/100 g,3,2,2019,-9223372036848619082_2019
867,-9223372036848658514,-9223372036702796779,21,BZ,C4,11,Acido Stearico (C18:0),0.41,g/100 g,9,2,2019,-9223372036848658514_2019
868,-9223372036848614046,-9223372036702794868,21,BZ,C4,11,Acido Stearico (C18:0),0.217,g/100 g,11,2,2019,-9223372036848614046_2019
874,-9223372036848660922,-9223372036698155035,21,BZ,C4,11,Acido Stearico (C18:0),0.335,g/100 g,21,2,2019,-9223372036848660922_2019
947,-9223372036848307093,-9223372036704420033,72,BA,C4,11,Acido Stearico (C18:0),0.0,g/100 g,11,2,2019,-9223372036848307093_2019
981,-9223372036848654032,-9223372036698185668,21,BZ,C4,11,Acido Stearico (C18:0),0.27,g/100 g,26,2,2019,-9223372036848654032_2019
995,-9223372036848661726,-9223372036702818288,21,BZ,C4,11,Acido Stearico (C18:0),0.314,g/100 g,13,2,2019,-9223372036848661726_2019
1011,-9223372036848662544,-9223372036696155498,21,BZ,C4,11,Acido Stearico (C18:0),0.279,g/100 g,27,2,2019,-9223372036848662544_2019
1022,-9223372036849114537,-9223372036700535660,21,BZ,C4,11,Acido Stearico (C18:0),0.278,g/100 g,20,2,2019,-9223372036849114537_2019
1025,-9223372036848611348,-9223372036700483027,21,BZ,C4,11,Acido Stearico (C18:0),0.306,g/100 g,14,2,2019,-9223372036848611348_2019
1050,-9223372036848642478,-9223372036705033019,21,BZ,C4,11,Acido Stearico (C18:0),0.294,g/100 g,4,2,2019,-9223372036848642478_2019
1088,-9223372036848659980,-9223372036700515117,21,BZ,C4,11,Acido Stearico (C18:0),0.413,g/100 g,17,2,2019,-9223372036848659980_2019
1140,-9223372036848612623,-9223372036702826581,21,BZ,C4,11,Acido Stearico (C18:0),0.286,g/100 g,11,2,2019,-9223372036848612623_2019
1153,-9223372036848653768,-9223372036705036273,21,BZ,C4,11,Acido Stearico (C18:0),0.421,g/100 g,7,2,2019,-9223372036848653768_2019
1156,-9223372036848633495,-9223372036704419952,72,BA,C4,11,Acido Stearico (C18:0),0.202,g/100 g,11,2,2019,-9223372036848633495_2019
1167,-9223372036848660823,-9223372036698158417,21,BZ,C4,11,Acido Stearico (C18:0),0.28,g/100 g,19,2,2019,-9223372036848660823_2019
1193,-9223372036848648744,-9223372036705050091,21,BZ,C4,11,Acido Stearico (C18:0),0.297,g/100 g,3,2,2019,-9223372036848648744_2019
1205,-9223372036849097437,-9223372036700515831,21,BZ,C4,11,Acido Stearico (C18:0),0.275,g/100 g,15,2,2019,-9223372036849097437_2019
1222,-9223372036848658439,-9223372036698146653,21,BZ,C4,11,Acido Stearico (C18:0),0.349,g/100 g,26,2,2019,-9223372036848658439_2019
1229,-9223372036848627511,-9223372036705026049,21,BZ,C4,11,Acido Stearico (C18:0),0.25,g/100 g,6,2,2019,-9223372036848627511_2019
1231,-9223372036848123924,-9223372036705017426,21,BZ,C4,11,Acido Stearico (C18:0),0.418,g/100 g,2,2,2019,-9223372036848123924_2019
1247,-9223372036848621566,-9223372036698151969,21,BZ,C4,11,Acido Stearico (C18:0),0.255,g/100 g,23,2,2019,-9223372036848621566_2019
1269,-9223372036848653139,-9223372036700545905,21,BZ,C4,11,Acido Stearico (C18:0),0.347,g/100 g,16,2,2019,-9223372036848653139_2019
1320,-9223372036848648555,-9223372036700542482,21,BZ,C4,11,Acido Stearico (C18:0),0.327,g/100 g,18,2,2019,-9223372036848648555_2019
1360,-9223372036848648298,-9223372036702818393,21,BZ,C4,11,Acido Stearico (C18:0),0.293,g/100 g,8,2,2019,-9223372036848648298_2019
1375,-9223372036848660013,-9223372036698159848,21,BZ,C4,11,Acido Stearico (C18:0),0.291,g/100 g,21,2,2019,-9223372036848660013_2019
